 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.07506271	0.07406419	0.07592657	0.07826336	0.082206585	0.13033558	0.116057254	0.16137049	0.20671324
a31	0.043279536	0.041411635	0.09522324	0.113957345	0.14169517	0.14125335	0.16876574	0.112509936	0.14190412
a20	0.18917255	0.14930546	0.1650674	0.11657119	0.1295636	0.10476135	0.07914394	0.0345983	0.03181621
a29	0.08296681	0.06721914	0.1663757	0.16267328	0.18983433	0.12403878	0.102982424	0.052996088	0.05091349
a37	0.116581686	0.100324094	0.16652821	0.14671695	0.17121658	0.12356581	0.086148955	0.04600418	0.042913545
a8	0.14034225	0.11683166	0.17474583	0.14285734	0.15175655	0.11892846	0.07083686	0.041561782	0.04213923
a20	0.06353525	0.054777652	0.17400812	0.17951234	0.17403024	0.1352213	0.10842519	0.057682455	0.052807458
a31	0.13217491	0.1203727	0.1472226	0.1295025	0.17348634	0.119568095	0.090165325	0.048437808	0.039069716
a29	0.16334502	0.122974545	0.19498108	0.1311372	0.11639353	0.09231425	0.07601608	0.050673883	0.052164387
a37	0.099194616	0.08660067	0.15208547	0.1535487	0.17629099	0.13689047	0.10832947	0.04734558	0.039713982
a29	0.11577721	0.09548955	0.15457536	0.14772257	0.1655055	0.13784474	0.09052446	0.04881777	0.04374284
a31	0.117709786	0.094037265	0.15485854	0.14780451	0.1638496	0.13772216	0.09072291	0.04882704	0.044468153
a20	0.12678649	0.09628695	0.19500563	0.15200767	0.13346078	0.114779495	0.08166009	0.04918718	0.05082563
a31	0.114482366	0.08794789	0.13902247	0.15252921	0.15440862	0.1572488	0.11058862	0.043697238	0.04007486
a37	0.12924036	0.0920172	0.16474824	0.16002668	0.14365171	0.1428097	0.0858567	0.040999293	0.0406501
a46	0.12461203	0.0902052	0.13932458	0.15445268	0.14190583	0.16126075	0.10722273	0.043286826	0.03772933
a31	0.086759716	0.07964959	0.11142677	0.15571192	0.15146962	0.1663786	0.13673176	0.05825217	0.053619836
a0	0.16107693	0.120866455	0.12628244	0.13341674	0.13772058	0.14549357	0.09277572	0.045588218	0.036779303
a31	0.13758565	0.11544753	0.08980415	0.12674418	0.13239908	0.14127299	0.11461768	0.07662364	0.06550508
a1	0.18348077	0.13540427	0.10735053	0.11623401	0.12887684	0.13953027	0.09578841	0.052305963	0.041028906
a13	0.1887129	0.1474618	0.07968492	0.111126415	0.12319548	0.10877589	0.10371973	0.07873132	0.058591638
a39	0.10271632	0.09893808	0.07023965	0.11666641	0.12786378	0.122159116	0.12094759	0.11277921	0.12768985
a18	0.06963427	0.06697684	0.11084587	0.14791325	0.16286018	0.11653077	0.13168412	0.09357885	0.099975824
a8	0.07451268	0.068934314	0.12591065	0.14452145	0.15905252	0.106685296	0.1261015	0.097415164	0.09686646
a28	0.069338486	0.060097635	0.09649109	0.16051	0.16001667	0.122299686	0.128657	0.09006466	0.11252485
a31	0.049604945	0.048120167	0.13585323	0.15493524	0.15687922	0.117647484	0.12444659	0.09897784	0.113535255
a8	0.17581382	0.1353185	0.14413604	0.11783303	0.11864875	0.12704234	0.08278804	0.052778114	0.045641284
a37	0.07960507	0.074883774	0.07229748	0.09836287	0.11446257	0.14270839	0.1505656	0.10802565	0.15908855
a31	0.04872844	0.04801694	0.082876764	0.14045423	0.13389291	0.12994578	0.1293944	0.12822977	0.1584608
a21	0.17905807	0.1356863	0.107369125	0.11968481	0.13744693	0.13046214	0.0850512	0.057754047	0.047487453
a31	0.07315322	0.07168136	0.068814866	0.08727643	0.09942502	0.1264291	0.15800907	0.14057612	0.17463477
a20	0.17841208	0.13500747	0.08506709	0.12042191	0.13577183	0.12671782	0.10140788	0.0630394	0.054154444
</S>	0.07768588	0.07643539	0.073308796	0.08638734	0.08344644	0.13013603	0.15099254	0.13929982	0.18230781
