 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
a31	0.039330993	0.0392932	0.038753834	0.03887992	0.039485693	0.044931296	0.041831598	0.03882918	0.039002076	0.039257806	0.04071318	0.075743124	0.11023893	0.1244911	0.15137573	0.09784237
a37	0.05248754	0.04324828	0.04496554	0.065438144	0.07638683	0.12240168	0.098269664	0.06441119	0.072123066	0.07320973	0.051429193	0.03804025	0.041619003	0.03960922	0.069292136	0.047068633
a31	0.056568954	0.049343057	0.034120157	0.061584592	0.08070291	0.11197709	0.10017724	0.07965865	0.09487246	0.08493428	0.049442776	0.032052025	0.03272808	0.03370755	0.057565257	0.040564936
a46	0.0971678	0.06334163	0.04028444	0.06297996	0.063582666	0.0738554	0.07035288	0.11044894	0.11943281	0.09639135	0.048670914	0.031793807	0.022713054	0.022938354	0.055892415	0.020153616
a24	0.052396026	0.047766883	0.032898586	0.058649946	0.0762179	0.11683038	0.11242277	0.09969357	0.09953778	0.07781308	0.046788413	0.024798773	0.031316433	0.029652793	0.056525353	0.036691293
a31	0.07147581	0.05513002	0.03607128	0.05315271	0.061430637	0.06637332	0.0625466	0.12395025	0.12411229	0.09049892	0.051205758	0.035793126	0.03609087	0.036845855	0.05981219	0.03551028
a13	0.064693645	0.053633813	0.031485483	0.055102307	0.06826853	0.08824216	0.08499412	0.11672119	0.12348452	0.0969861	0.04323939	0.02597765	0.030468484	0.030465193	0.0582003	0.028037034
a24	0.06674467	0.049376402	0.0361099	0.061761264	0.07424272	0.081992425	0.07905583	0.12073563	0.122828744	0.09180946	0.05414808	0.030906627	0.03053574	0.029536562	0.040154353	0.03006154
a31	0.06700625	0.05213658	0.035836615	0.05101759	0.070013486	0.0734534	0.07356605	0.12579854	0.12675138	0.09545053	0.053756844	0.029070133	0.027333962	0.028107163	0.050758604	0.03994292
a13	0.061482534	0.054992717	0.03255284	0.04448366	0.06314253	0.0873683	0.08517279	0.11648132	0.1158335	0.091960914	0.042279523	0.024599439	0.031782247	0.037319828	0.072292216	0.038255714
a17	0.062004376	0.04579765	0.037837658	0.06476258	0.08151178	0.091271624	0.088826895	0.10667224	0.1138865	0.090749495	0.05451535	0.029922612	0.031509228	0.029696643	0.03453511	0.036500257
a31	0.06943736	0.050796647	0.038451042	0.05205846	0.07544645	0.09003867	0.088084474	0.10781319	0.115929425	0.09062006	0.048819218	0.026159948	0.028694725	0.031103509	0.047437947	0.03910886
a28	0.07095407	0.055659097	0.039986257	0.04365573	0.063762315	0.08509953	0.079529755	0.11348555	0.11704132	0.09546303	0.047733143	0.022868915	0.027429111	0.033425387	0.064183705	0.039723076
a31	0.060289294	0.049924392	0.03856977	0.064920604	0.08060641	0.083837934	0.083267085	0.11498452	0.11781037	0.084928975	0.048610255	0.031921685	0.033090148	0.031211182	0.038263574	0.037763875
a20	0.073345765	0.06111431	0.041493267	0.040667	0.060203254	0.08128746	0.08016499	0.11355176	0.11744366	0.09422014	0.047767244	0.025687424	0.028163454	0.03410085	0.060136072	0.04065338
a24	0.06239179	0.055608284	0.040304165	0.06413999	0.08054091	0.07428221	0.07603738	0.11646213	0.12522715	0.08571153	0.046806265	0.034956496	0.0334651	0.030670187	0.03650596	0.03689046
a27	0.07288862	0.058727562	0.04018905	0.04234668	0.05880373	0.074409775	0.07622185	0.12282711	0.13060822	0.102038614	0.040875617	0.029534878	0.02594125	0.027213681	0.06384958	0.033523764
a24	0.08069028	0.066573866	0.04259158	0.040781945	0.051137645	0.07566199	0.07938478	0.12494218	0.119861275	0.09168222	0.039694887	0.02733809	0.024163274	0.026827218	0.078986906	0.029681807
a37	0.08159906	0.06534796	0.042366512	0.038152274	0.055825274	0.06358777	0.06575216	0.12816845	0.13203138	0.10351437	0.04661017	0.027455682	0.023937495	0.026350053	0.064526096	0.034775313
a31	0.070527814	0.062055074	0.038057722	0.037949365	0.056979675	0.07665949	0.07400536	0.12840737	0.12433019	0.09455282	0.045026854	0.024893928	0.025118738	0.03039289	0.0729393	0.038103424
a46	0.07309252	0.053980038	0.040993575	0.055442635	0.07105253	0.07912851	0.07567253	0.11592868	0.1277324	0.09884262	0.047043607	0.027317181	0.027732449	0.02753108	0.044632055	0.033877626
a20	0.07266096	0.060453653	0.03878738	0.040280048	0.056149457	0.08363033	0.082098395	0.13443929	0.12281443	0.09023946	0.04111902	0.024549903	0.023427427	0.026260495	0.07184867	0.03124112
