 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.058631808	0.060813405	0.059001736	0.066081725	0.087059356	0.08990135	0.100823425	0.15154307	0.15901701	0.16712715
a31	0.029799024	0.039185196	0.07261023	0.09195481	0.10010137	0.123829275	0.13808501	0.13184978	0.13581996	0.13676536
a39	0.13372289	0.17137843	0.0909912	0.088832386	0.08466202	0.11681312	0.15255393	0.08689741	0.042060215	0.032088365
a31	0.057925805	0.100215025	0.123252556	0.13245006	0.095075205	0.09793962	0.117163725	0.118861385	0.09117425	0.06594236
a27	0.13000971	0.15256783	0.07877999	0.07959781	0.07895798	0.11860529	0.17477717	0.11232219	0.04443622	0.029945878
a11	0.037314586	0.055129256	0.08022145	0.120592535	0.11558384	0.124877706	0.1455826	0.15011358	0.09623461	0.074349776
a37	0.06703961	0.1467962	0.11025117	0.120139055	0.088042825	0.11200695	0.14190255	0.11641322	0.056851044	0.04055739
a31	0.08852442	0.16527031	0.118433125	0.110908024	0.08383383	0.10008181	0.125398	0.114779025	0.05556631	0.037205193
a3	0.1050669	0.13429558	0.10631474	0.097337216	0.087768346	0.12178592	0.16196272	0.10960174	0.045560524	0.03030626
a20	0.0587315	0.06463637	0.096551895	0.13631596	0.1293522	0.1578269	0.16540943	0.10574132	0.047929276	0.037505176
a31	0.090746194	0.118175566	0.09967085	0.122398034	0.09706067	0.130152	0.16884774	0.101699635	0.043420423	0.027828759
a11	0.10609059	0.11905484	0.12359034	0.112797186	0.09032338	0.11545737	0.15728186	0.09951961	0.045615576	0.030269293
a31	0.12123032	0.09803163	0.10392458	0.1344025	0.10437337	0.13647923	0.1317659	0.08446742	0.051100887	0.03422414
a29	0.11427613	0.097407125	0.122084126	0.1297242	0.094028704	0.11831647	0.15321651	0.0929012	0.047504086	0.03054148
a39	0.13878824	0.106324	0.12186787	0.14242175	0.09382874	0.11437604	0.104640245	0.08069742	0.057417043	0.03963869
a21	0.10410006	0.07945036	0.10122753	0.13612479	0.12816346	0.16149214	0.11179681	0.08672377	0.048318814	0.042602208
a31	0.060724884	0.057615537	0.08518319	0.122545026	0.13187753	0.15822767	0.16855036	0.1082032	0.059612103	0.047460448
a37	0.14042215	0.11859862	0.11647429	0.124359645	0.087448455	0.11716839	0.1316569	0.07946456	0.046933036	0.03747391
a31	0.14147547	0.10099898	0.10732941	0.13192071	0.09552383	0.12469909	0.11394721	0.08560197	0.05694628	0.041557036
a7	0.15827832	0.10410294	0.10864487	0.120624095	0.08238816	0.12147543	0.1246147	0.08551996	0.051775023	0.042576462
a31	0.117812164	0.09358504	0.08995487	0.108637385	0.10659851	0.124654435	0.11945705	0.11000793	0.065317385	0.06397522
a23	0.16492598	0.111011535	0.13231775	0.13201685	0.0855317	0.11046269	0.091412485	0.07575801	0.048337206	0.048225712
a13	0.121158734	0.1024647	0.08364057	0.09656825	0.09918514	0.120264284	0.13378266	0.107383154	0.067977905	0.06757458
a3	0.04910273	0.049084377	0.061447743	0.09775057	0.105885446	0.14781041	0.12690233	0.12889959	0.11851675	0.11460002
a20	0.036872502	0.039783318	0.06413709	0.09575972	0.10596207	0.13814028	0.15366487	0.1467574	0.110665746	0.108257
a31	0.047227215	0.067720726	0.12616763	0.13551132	0.11800896	0.11792278	0.10426717	0.10257409	0.09250623	0.08809391
a46	0.15021287	0.1207375	0.10144518	0.090278774	0.08608872	0.12291348	0.139182	0.08264021	0.058147278	0.04835401
a31	0.04618557	0.049731623	0.05414261	0.09928185	0.11643889	0.14608836	0.1724568	0.124070264	0.09948434	0.09211967
a17	0.15799767	0.122347236	0.15176478	0.13235326	0.08379368	0.10106998	0.08207891	0.06808699	0.050849598	0.049657896
a31	0.05973222	0.059347954	0.054704282	0.09578131	0.11819086	0.15444417	0.12780733	0.11570537	0.11378352	0.10050297
a20	0.17040339	0.116230875	0.15214221	0.1320428	0.08120042	0.09025595	0.08008098	0.072286494	0.051629726	0.0537271
a8	0.074865215	0.07220331	0.069484204	0.108958654	0.12037814	0.13764755	0.095854305	0.10201375	0.10456009	0.11403476
a31	0.061993908	0.06198786	0.04863865	0.06974798	0.102764755	0.13591494	0.12124243	0.13318229	0.1457847	0.11874251
a10	0.13523999	0.107736304	0.14925054	0.15119812	0.11179281	0.091210075	0.073692	0.06641927	0.0489987	0.06446219
a11	0.06436489	0.06336729	0.06171428	0.077924214	0.10950625	0.109172	0.11342645	0.1489364	0.13953194	0.11205633
a37	0.044622242	0.04473732	0.052106556	0.09981471	0.12525782	0.14718536	0.13694488	0.14067006	0.10927624	0.09938485
a29	0.045538906	0.04674029	0.06862079	0.122638784	0.13456093	0.14689402	0.121272534	0.12579054	0.08609513	0.101848066
a24	0.041151896	0.04291679	0.071867384	0.12289903	0.1298634	0.1342742	0.12947305	0.14191364	0.08251547	0.103125185
a6	0.04910358	0.05004939	0.054933835	0.10214335	0.12456959	0.14797361	0.13937928	0.133851	0.09964032	0.09835602
a8	0.04129272	0.042018943	0.04948128	0.0962921	0.119142145	0.14915115	0.14660847	0.1470493	0.10784642	0.101117484
a31	0.044360917	0.04653945	0.047724362	0.08589006	0.10934832	0.15831363	0.17529155	0.122167036	0.10584361	0.10452109
a0	0.14622086	0.11868668	0.16401266	0.14554892	0.09223591	0.084429026	0.07037548	0.06662277	0.052103903	0.059763774
a37	0.05715006	0.05642187	0.051060047	0.07324749	0.107622944	0.12011066	0.14008021	0.15811856	0.13299875	0.10318941
a46	0.043496054	0.044031877	0.056662712	0.11278071	0.13254844	0.15026785	0.12903419	0.13253108	0.097921155	0.10072597
a8	0.057658833	0.0577288	0.05170819	0.081469476	0.121940956	0.1473413	0.1182106	0.12793888	0.12953435	0.10646863
</S>	0.055094484	0.055227894	0.051434066	0.07444272	0.111200474	0.13400695	0.11375042	0.13876393	0.13879202	0.12728699
