 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.07996866	0.0794468	0.07793357	0.07763515	0.07786194	0.07826708	0.09102916	0.13151039	0.16061676	0.14573051
a31	0.08467532	0.07856131	0.07392538	0.0890205	0.07392195	0.12729181	0.10381774	0.13801518	0.124090314	0.10668046
a3	0.22517581	0.19066456	0.15164518	0.14582369	0.09939613	0.062688105	0.031011086	0.04232497	0.03085677	0.020413617
a20	0.12208539	0.114086956	0.085236326	0.08629488	0.07405371	0.1187381	0.09487069	0.14391233	0.09413875	0.06658287
a31	0.17338955	0.16600761	0.1265063	0.1345835	0.10298416	0.101198524	0.048481215	0.08339394	0.038009454	0.025445785
a24	0.18604484	0.17732388	0.15697023	0.160158	0.10097779	0.074094765	0.037600763	0.04693709	0.034330275	0.025562342
a31	0.12145961	0.12736022	0.11710578	0.104605325	0.08962112	0.12322694	0.06877142	0.099167496	0.08956185	0.059120208
a17	0.1449111	0.14409502	0.13298401	0.17145364	0.11966326	0.104375	0.051092405	0.056647368	0.045345686	0.02943255
a31	0.1359683	0.13018267	0.12796757	0.12829557	0.09266579	0.11703009	0.07295668	0.079415	0.05524436	0.060273997
a17	0.14985748	0.15604419	0.1479387	0.11828019	0.0996967	0.100610524	0.051046662	0.071014844	0.065141015	0.040369645
a20	0.15175216	0.14071599	0.13542072	0.12685697	0.09017423	0.104071036	0.07692495	0.06748107	0.04833331	0.058269564
a41	0.16522771	0.16040795	0.14660616	0.10397772	0.07918451	0.081066675	0.06422761	0.082869425	0.05961685	0.05681539
a31	0.14825481	0.16382551	0.15321502	0.11507677	0.100124955	0.07468376	0.038820304	0.06869632	0.07386002	0.06344253
a17	0.16285081	0.15254103	0.14887403	0.12576306	0.10306258	0.08458927	0.054074615	0.06526162	0.054050602	0.048932433
a31	0.16318458	0.17680635	0.16446097	0.11056235	0.08786833	0.059645522	0.03793253	0.07209681	0.06980787	0.05763474
a24	0.17323849	0.15389322	0.1485058	0.12405098	0.101248756	0.078329325	0.054262094	0.05438023	0.049443126	0.06264803
a31	0.16219622	0.16073711	0.15656383	0.11762123	0.09899892	0.061618164	0.03480892	0.07165299	0.081204966	0.054597653
a32	0.17411663	0.1551055	0.1503082	0.12318325	0.09703491	0.06918126	0.049776796	0.056257606	0.05760532	0.067430496
a31	0.15320471	0.17119436	0.16114692	0.11437989	0.09925943	0.06262224	0.031152982	0.06903407	0.0940845	0.043920875
a20	0.17326576	0.14963873	0.14452079	0.124181025	0.10395251	0.073293105	0.051561993	0.053197343	0.055638213	0.07075055
a31	0.1514328	0.14881055	0.14713779	0.12626791	0.10866937	0.063532844	0.036778662	0.070140615	0.10360233	0.043627143
a46	0.16904852	0.15129882	0.14661086	0.12290083	0.09775413	0.065927505	0.047766346	0.059202038	0.08072475	0.05876622
a33	0.11824924	0.12041508	0.11925091	0.10640521	0.10169835	0.06996673	0.04772876	0.110548966	0.14580673	0.059930027
</S>	0.09311734	0.093004994	0.09251151	0.09016555	0.08911239	0.0777733	0.065703034	0.1275603	0.16951448	0.10153715
