 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
a8	0.09759788	0.09656042	0.09623331	0.0958663	0.103269115	0.099757366	0.10548425	0.12830226	0.17692909
a20	0.09178863	0.08207748	0.10894271	0.06905223	0.16307196	0.14057286	0.14341278	0.108165964	0.09291539
a31	0.15969351	0.12909883	0.16005246	0.065333664	0.1590532	0.14377917	0.10406817	0.04008409	0.038836878
a8	0.29286104	0.16058816	0.17035548	0.09893581	0.10252081	0.06758876	0.05035226	0.025775084	0.031022578
a20	0.11234392	0.08412315	0.093007684	0.05717554	0.21317637	0.17391695	0.12846415	0.06096988	0.07682232
a31	0.16166873	0.12756288	0.15267712	0.084521495	0.17797126	0.12888354	0.09779084	0.040224485	0.028699704
a24	0.2671604	0.16261962	0.18349743	0.10701244	0.09336211	0.06908066	0.053095404	0.029846909	0.03432498
a46	0.12570056	0.106222264	0.14165303	0.099073604	0.15357322	0.11119656	0.15216683	0.06357242	0.04684148
a10	0.11574071	0.09457339	0.13857755	0.072489455	0.21088056	0.14369288	0.11541254	0.05498541	0.05364751
a8	0.19662488	0.1501733	0.18004896	0.11674844	0.11446211	0.081784815	0.09839	0.036391333	0.025376199
a31	0.11919121	0.09704846	0.10541873	0.08027527	0.21451204	0.14257623	0.12595767	0.05922882	0.055791546
a46	0.16096948	0.1368658	0.19330305	0.120986454	0.11811798	0.10384	0.085040696	0.04814323	0.032733336
a3	0.13858281	0.12074674	0.1195436	0.105712466	0.12924992	0.108493716	0.15658501	0.066250294	0.0548355
a18	0.107686296	0.101188466	0.110120855	0.09782634	0.15176769	0.13029212	0.15975049	0.09221737	0.049150366
a31	0.115631744	0.097682476	0.14090268	0.087741	0.17632952	0.12412065	0.13962737	0.068959475	0.049005028
a10	0.18836468	0.14790417	0.19852455	0.12259278	0.09775291	0.08863373	0.073750325	0.047112018	0.035364788
a20	0.1374776	0.11624412	0.14190467	0.09905599	0.14337046	0.10801807	0.12579021	0.06987417	0.058264732
a35	0.14709637	0.11617545	0.17196266	0.08817051	0.14053005	0.10853549	0.11762792	0.055444688	0.05445686
a8	0.13059637	0.103921354	0.12136438	0.09296136	0.17512442	0.12553161	0.12077268	0.05886303	0.0708648
a31	0.123815954	0.10277655	0.11014856	0.098355696	0.17739451	0.12837578	0.11439629	0.07331808	0.07141855
a24	0.14608103	0.1259281	0.17263982	0.102132715	0.12517902	0.12126206	0.09701594	0.063245066	0.046516273
a8	0.13010038	0.12161909	0.124037184	0.117742635	0.12736546	0.10934548	0.103890255	0.07186683	0.09403269
a0	0.1342779	0.11524167	0.117973626	0.1158384	0.14581168	0.1167493	0.10861781	0.06599481	0.079494745
a31	0.09822513	0.095350266	0.09724972	0.09178529	0.15530126	0.14424193	0.106417224	0.10429156	0.10713767
a18	0.15605904	0.12526603	0.1397624	0.094507106	0.12994309	0.1300472	0.10610378	0.071776405	0.04653497
a31	0.13344361	0.12341738	0.12662269	0.1189826	0.11127792	0.09767214	0.099693306	0.07460874	0.11428164
a17	0.16624506	0.12746495	0.121201545	0.09449186	0.13257572	0.1356479	0.09787688	0.07140245	0.053093646
a8	0.13244908	0.12878555	0.12693438	0.12893836	0.08794277	0.08147468	0.11403467	0.10518383	0.09425667
a31	0.13642277	0.13217302	0.12922122	0.13268527	0.09215108	0.085540175	0.113826476	0.0944546	0.08352536
</S>	0.14981404	0.13296713	0.1302347	0.10899165	0.12269815	0.12386922	0.08751785	0.062519394	0.08138783
