 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.030133089	0.029526785	0.02953606	0.029609894	0.031119427	0.0410833	0.049254365	0.0495704	0.05064283	0.051243015	0.052071106	0.07580279	0.100565344	0.12470392	0.14463268	0.110504955
a31	0.0155007215	0.013848119	0.015385919	0.013920382	0.026779087	0.04054229	0.050285697	0.029444218	0.060663145	0.064773805	0.05189145	0.058817595	0.08190405	0.14048232	0.1781193	0.15764184
a37	0.0972809	0.055971876	0.044298753	0.052462924	0.043542236	0.044975378	0.05811051	0.068239436	0.110580884	0.13704929	0.09800808	0.04947564	0.03412157	0.03694021	0.036440782	0.03250152
a31	0.04507532	0.036935754	0.04417824	0.03048644	0.056416646	0.06614969	0.0677393	0.07659961	0.080213174	0.11331052	0.13031313	0.06087269	0.035285972	0.0494067	0.047162343	0.059854545
a24	0.077009484	0.06289113	0.053274743	0.046774384	0.039363414	0.041428834	0.05896752	0.07925194	0.1119677	0.140519	0.098229624	0.04902348	0.03588083	0.03831969	0.037473284	0.029624987
a46	0.023556646	0.018989192	0.022134345	0.019097319	0.02942014	0.051182058	0.078181565	0.063452184	0.09960093	0.13793765	0.12242809	0.07548154	0.049443807	0.06804628	0.06836261	0.072685674
a31	0.029426772	0.03470727	0.042238846	0.022852467	0.054568153	0.07293854	0.07897317	0.075988725	0.080693245	0.121508546	0.11796775	0.07578139	0.050799984	0.04985945	0.041541483	0.050154172
a39	0.073094666	0.060149066	0.046244565	0.05634661	0.037008043	0.03677447	0.061361514	0.06743649	0.11862477	0.14400436	0.09917654	0.056004554	0.037426222	0.040851913	0.03951173	0.025984485
a8	0.038063027	0.030790787	0.033804312	0.033053912	0.037503216	0.053516597	0.06738283	0.06699064	0.10611266	0.15487504	0.13403566	0.069630735	0.043081123	0.053416096	0.044189416	0.03355394
a3	0.025199775	0.023735061	0.027514782	0.020238442	0.042182185	0.06802902	0.080783755	0.0727986	0.09719352	0.13420129	0.10555956	0.07505815	0.059846945	0.054724794	0.056787077	0.056147065
a31	0.02120212	0.023866784	0.024804346	0.024339097	0.031748943	0.0473439	0.08120538	0.060701992	0.09656267	0.124982566	0.10229505	0.08623713	0.06268792	0.072105356	0.076060176	0.06385649
a10	0.07554135	0.06481836	0.05297116	0.060817283	0.038957965	0.033941098	0.055319663	0.06609658	0.110741526	0.14124139	0.09171975	0.05623674	0.03897136	0.043754477	0.042177282	0.026694026
a3	0.047804106	0.035363726	0.037924197	0.04084711	0.042278327	0.046623465	0.06313795	0.066353396	0.104673676	0.1544459	0.12188315	0.0686477	0.042228047	0.053329933	0.043517124	0.030942189
a39	0.027823785	0.020198759	0.021419417	0.024696527	0.027528223	0.04290312	0.07189669	0.07304547	0.118218936	0.15945333	0.10786989	0.06554138	0.051473964	0.062364146	0.07146748	0.05409882
a31	0.027109573	0.028102355	0.028893493	0.028113741	0.033419807	0.045020692	0.07987083	0.062435076	0.102160625	0.14785314	0.12563683	0.07698023	0.04807605	0.06372023	0.056411017	0.046196315
a27	0.07889174	0.06746107	0.05811073	0.06484272	0.042951573	0.034132052	0.052339528	0.06230312	0.102736674	0.13456959	0.08833568	0.057569776	0.039605767	0.044502065	0.04300339	0.028644538
a7	0.035140216	0.022344137	0.021787684	0.031047462	0.028540904	0.039373994	0.06971422	0.071407124	0.12120498	0.1584558	0.09742071	0.0608854	0.048045162	0.06264592	0.074685335	0.05730097
a31	0.018749498	0.014580751	0.014442325	0.017511304	0.020286491	0.035692256	0.06929932	0.047163703	0.10350087	0.11701127	0.08839284	0.07361336	0.05896253	0.096226335	0.12678404	0.09778308
a20	0.089880794	0.07693218	0.06272483	0.07686275	0.0535677	0.037351567	0.051201813	0.05730593	0.09094856	0.11820455	0.07412217	0.053668786	0.040130038	0.043032378	0.04325901	0.030806983
a3	0.04013329	0.02801383	0.027971212	0.033430263	0.038712554	0.04064818	0.061118476	0.055805217	0.09523148	0.14504048	0.09129944	0.067175254	0.04985008	0.07972911	0.078700356	0.0671408
a20	0.024330866	0.017814394	0.016896198	0.022005932	0.021649417	0.033808805	0.06461842	0.05002044	0.11086385	0.13149592	0.088651486	0.0625164	0.05339691	0.09450257	0.117594	0.0898344
a28	0.024008512	0.030582145	0.031608507	0.023709329	0.03504212	0.04528148	0.07437753	0.05453064	0.08818568	0.12422788	0.11196875	0.07017223	0.048400346	0.08406397	0.08216042	0.07168048
a29	0.034073472	0.028901424	0.032889236	0.025174022	0.034527842	0.040613398	0.061751485	0.063383676	0.09243086	0.13481097	0.11504835	0.06720784	0.042883232	0.082753815	0.07648927	0.06706104
a31	0.03142396	0.030048862	0.032638013	0.023506092	0.0345389	0.040461317	0.060458254	0.05904027	0.0840244	0.12092321	0.10010809	0.06426032	0.046451278	0.101215415	0.08927199	0.08162956
a28	0.0864309	0.07897037	0.069181696	0.068286575	0.043044098	0.037856825	0.049825173	0.059050124	0.08892486	0.118864164	0.082202666	0.053966887	0.039914407	0.044073742	0.044965174	0.034442313
a46	0.026883358	0.02159995	0.018851342	0.022930525	0.025161514	0.033160698	0.05824977	0.039473977	0.09665285	0.12213727	0.07532786	0.060274772	0.05830953	0.11433752	0.12308935	0.10355981
a20	0.022640439	0.018620206	0.018690735	0.018465541	0.022160737	0.036196675	0.06636937	0.05487137	0.11090549	0.13730448	0.09596364	0.06331425	0.051942453	0.08828472	0.10901058	0.08525932
a31	0.022505697	0.032239154	0.03698476	0.022244906	0.03760914	0.049223877	0.0670527	0.045701496	0.0792206	0.10863486	0.090702005	0.062721536	0.054488357	0.10230126	0.09721059	0.09115908
a37	0.09737783	0.07470436	0.0689995	0.072578475	0.051041834	0.04146968	0.05169171	0.056656506	0.080911025	0.10529545	0.076862104	0.05251422	0.03944955	0.044553455	0.047691993	0.038202267
a27	0.026866263	0.02386829	0.019770088	0.02308059	0.024564562	0.035262235	0.055409417	0.03141149	0.08618132	0.10250735	0.06108149	0.056746565	0.07366903	0.12568745	0.13539475	0.11849911
a11	0.027108133	0.020572234	0.018293109	0.02382614	0.0199104	0.03247823	0.05955871	0.039350513	0.10227432	0.11137352	0.070241146	0.055427138	0.061870627	0.107861646	0.13477421	0.11507989
a31	0.02178378	0.02558538	0.027905257	0.019558083	0.03310721	0.043848988	0.06303376	0.041454542	0.08023381	0.09738564	0.07629221	0.058578055	0.06943763	0.11752169	0.11547566	0.108798265
a20	0.10099765	0.06886744	0.067906216	0.06898189	0.05476197	0.044481635	0.052057352	0.05851997	0.07878974	0.10303628	0.0776045	0.05171894	0.03957363	0.04454027	0.048442204	0.039720334
a3	0.028221045	0.025485657	0.020361993	0.024914654	0.022432268	0.033178486	0.05453807	0.028722668	0.08135242	0.08643058	0.051132545	0.056614134	0.088598296	0.121877074	0.14697401	0.12916605
a18	0.03451483	0.025323605	0.021501994	0.031941783	0.02349838	0.031269845	0.0559429	0.03894274	0.08457158	0.089174375	0.05768617	0.05291656	0.072761334	0.10727496	0.14471374	0.1279652
a0	0.024785273	0.02295258	0.019533694	0.0235554	0.025198203	0.04058302	0.06190949	0.030522965	0.082683794	0.0879916	0.057825804	0.05746673	0.0780606	0.11501564	0.14149638	0.13041888
a31	0.028157642	0.022814631	0.018966038	0.026495436	0.023026282	0.035227187	0.060016796	0.032522272	0.08314145	0.0858813	0.055609792	0.056865476	0.08029039	0.11295972	0.14568712	0.13233842
a13	0.11055309	0.06793351	0.065337054	0.07027698	0.07635415	0.057636697	0.05179523	0.051129762	0.06099074	0.0781853	0.076445006	0.053950835	0.041983858	0.045570355	0.04787398	0.04398343
a31	0.038730353	0.03150062	0.02588582	0.036915667	0.029864326	0.029923003	0.047820926	0.039583594	0.07007635	0.07758798	0.051605117	0.065824986	0.08990896	0.10941872	0.13373527	0.12161829
a13	0.11735523	0.06605687	0.053050812	0.066430256	0.06963398	0.066420205	0.05500989	0.043862566	0.058185823	0.0768979	0.07958271	0.057856675	0.043768693	0.048611026	0.047945973	0.049331404
a31	0.045152757	0.038734134	0.033042748	0.043878652	0.037903976	0.032835595	0.044258285	0.044704597	0.05795003	0.064337395	0.05015204	0.069756836	0.09208446	0.107786626	0.12455696	0.112864874
a37	0.11535898	0.06861364	0.053123947	0.06427402	0.05740012	0.06732036	0.058655936	0.04028039	0.05649866	0.0784264	0.0680358	0.057756886	0.046331346	0.05382814	0.052971877	0.061123554
a11	0.046814077	0.044083115	0.040515054	0.045314346	0.04099557	0.03350056	0.040597886	0.04262133	0.05265825	0.057983287	0.045671217	0.06955416	0.09643458	0.10772284	0.12427111	0.11126258
a24	0.04443513	0.04020247	0.035357412	0.043368645	0.039272733	0.03610947	0.045902863	0.043202326	0.05588902	0.060726456	0.047921605	0.064964205	0.090585925	0.104681216	0.1287179	0.11866263
a18	0.042578287	0.037737023	0.03281998	0.041855574	0.03779737	0.03708835	0.048066035	0.04300896	0.056351498	0.060364153	0.047882896	0.0600958	0.08768819	0.10463524	0.13464019	0.12739049
a20	0.03809929	0.03472884	0.030444967	0.037429143	0.034713287	0.038010027	0.04946849	0.038319994	0.057690255	0.061288275	0.0448922	0.057653207	0.09211955	0.10627148	0.14390293	0.13496806
a31	0.035833333	0.03396902	0.030328756	0.03475795	0.03275685	0.037135754	0.049477592	0.034381464	0.06182541	0.06589825	0.042353686	0.05533731	0.09410085	0.108960494	0.14700635	0.13587691
</S>	0.11762827	0.06466627	0.047553018	0.06429947	0.0565654	0.06729056	0.06027537	0.039836474	0.055425383	0.07548829	0.07125823	0.06022506	0.04652822	0.054474477	0.055430096	0.063055396
