 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.085133575	0.08513997	0.08551415	0.09018385	0.08898639	0.08594355	0.16095276	0.112317264	0.20582847
a28	0.052105267	0.05149069	0.09733529	0.14067109	0.14604771	0.09165301	0.18912788	0.11818702	0.1133821
a31	0.074310265	0.09004497	0.122640125	0.16719137	0.20541424	0.10083646	0.10350282	0.093882	0.042177733
a8	0.23150711	0.13247463	0.14497031	0.123892926	0.10788001	0.05913124	0.09087845	0.054998383	0.054266986
a31	0.052667547	0.046878576	0.12179334	0.18022245	0.16507769	0.08268804	0.16589403	0.10729945	0.077478975
a28	0.18447183	0.16108066	0.14280044	0.15037422	0.12627143	0.063529395	0.09368334	0.040313	0.037475653
a10	0.07805703	0.07118422	0.12997815	0.18822575	0.19629921	0.108020134	0.116639964	0.069133244	0.042462338
a39	0.12041671	0.114128	0.1415593	0.16769256	0.17612955	0.09516907	0.09209247	0.05348186	0.039330512
a31	0.12230157	0.105556786	0.14699546	0.16631402	0.16919227	0.09918703	0.09994938	0.05119481	0.039308622
a20	0.2019297	0.12627308	0.1621785	0.1347995	0.12329514	0.07894691	0.088498674	0.04463154	0.039446965
a31	0.15055035	0.11766029	0.12840717	0.14081348	0.15167432	0.13817455	0.095814265	0.047949653	0.028955908
a18	0.19510402	0.12834813	0.13779804	0.14130989	0.14127651	0.10245472	0.07775755	0.04355573	0.032395292
a41	0.1796068	0.118614316	0.12153966	0.12668446	0.13839333	0.15352702	0.070477515	0.05657185	0.034585074
a7	0.15273741	0.11630094	0.1175818	0.13017145	0.14083797	0.14308725	0.095583856	0.061793618	0.041905627
a38	0.094049096	0.08088229	0.09808455	0.15833782	0.15288918	0.11166545	0.1632125	0.077457905	0.063421205
a10	0.07063859	0.065179124	0.11529755	0.16237985	0.17199051	0.11437007	0.15898487	0.0818394	0.059320066
a31	0.1008111	0.09109342	0.14655365	0.15855767	0.18330793	0.10675762	0.09953947	0.07195699	0.041422125
a46	0.1955298	0.12145721	0.17100024	0.13347083	0.11485815	0.07674004	0.090064846	0.0510651	0.04581378
a31	0.08308931	0.06871441	0.11975766	0.1770848	0.15598948	0.087291345	0.16467889	0.07415665	0.069237426
a24	0.18356232	0.13269702	0.13973658	0.15050359	0.13107492	0.08909801	0.07987896	0.050765183	0.042683452
a28	0.13172889	0.11384699	0.09556502	0.13681057	0.14461489	0.10442357	0.12315868	0.08602256	0.063828826
a24	0.092737004	0.083417945	0.1263816	0.1639607	0.16290003	0.0954925	0.13182932	0.08102589	0.062255036
a15	0.08442535	0.07818637	0.119006306	0.17319465	0.16302718	0.0883028	0.1324199	0.087944865	0.07349255
a24	0.07839996	0.06460525	0.118009664	0.17334485	0.16298833	0.08775816	0.1422972	0.08540716	0.08718943
a21	0.06673261	0.064953044	0.13120751	0.18725725	0.17064618	0.09063794	0.12782116	0.08500006	0.075744204
a31	0.0895453	0.07563967	0.13725522	0.16098846	0.16703016	0.086125694	0.113304466	0.096418366	0.07369263
a20	0.19819877	0.12950261	0.1326358	0.13590324	0.12810837	0.08891636	0.08310556	0.057688586	0.045940693
a31	0.07860213	0.07340522	0.10025085	0.15957943	0.14440125	0.05548786	0.13143279	0.107854314	0.14898619
a8	0.20338233	0.12598044	0.12275133	0.13645044	0.13696194	0.092939384	0.07453179	0.060250144	0.046752244
a31	0.117543735	0.10629192	0.08014646	0.10869766	0.10699054	0.10416721	0.17058235	0.08033229	0.12524782
a20	0.15836309	0.12746505	0.13856182	0.14268503	0.13185395	0.08477586	0.090552986	0.072982796	0.052759364
a31	0.107708946	0.10595551	0.08785429	0.108268745	0.09145121	0.079678364	0.14164357	0.08834998	0.18908936
a20	0.21080574	0.13888328	0.086646385	0.12761171	0.12450336	0.081105374	0.098209344	0.0751501	0.05708467
a31	0.110582806	0.10927911	0.09331595	0.10422011	0.09308227	0.08578774	0.12809101	0.09746216	0.17817889
a8	0.21759093	0.14823401	0.08526483	0.11031683	0.10352273	0.08313625	0.115022995	0.07283637	0.06407509
a31	0.12054378	0.11561668	0.077985235	0.09639206	0.10486058	0.10633091	0.095442526	0.11630647	0.1665218
a49	0.17754501	0.14120536	0.11276104	0.12279244	0.105185516	0.08389853	0.11389461	0.072439656	0.07027782
a18	0.112380184	0.111374386	0.10026166	0.100681275	0.093896896	0.090044245	0.10468178	0.11331945	0.17336006
a35	0.10754334	0.10619954	0.086749904	0.1034411	0.10242978	0.10065662	0.11339208	0.111599505	0.16798809
a17	0.09498787	0.09440556	0.0860925	0.09968106	0.0959581	0.09242139	0.13710631	0.1098953	0.18945192
a8	0.094090134	0.093507126	0.086852945	0.105544746	0.09805935	0.089842886	0.14153573	0.097383276	0.19318376
a20	0.100461595	0.098014764	0.07567356	0.107405014	0.10163564	0.09109064	0.16058464	0.09276551	0.17236859
a31	0.086895764	0.08608311	0.08660973	0.111521885	0.097986095	0.07855908	0.13718264	0.10892298	0.20623872
a20	0.20564844	0.13677211	0.08524029	0.12650107	0.12154453	0.081460886	0.10495039	0.07678597	0.061096307
a37	0.10786662	0.106671	0.093231946	0.10100155	0.089633465	0.083795086	0.12574576	0.11388327	0.1781713
a24	0.11035104	0.10922049	0.09352377	0.10650429	0.099148	0.09296705	0.12181185	0.09627935	0.17019409
a13	0.10502848	0.1041255	0.09020646	0.10521507	0.10182505	0.09826659	0.12519163	0.0981871	0.17195413
a31	0.092349015	0.091487065	0.081720375	0.10952069	0.09820553	0.08749344	0.13862792	0.103420086	0.19717585
a0	0.18244952	0.12769227	0.10891147	0.14071049	0.14045337	0.08400496	0.08758614	0.07339824	0.054793503
a31	0.11401428	0.111512326	0.0832409	0.10131191	0.0999341	0.09811296	0.107166536	0.11874222	0.16596471
a8	0.18949866	0.13497105	0.09523588	0.13032429	0.12240252	0.07882842	0.1065154	0.07999958	0.062224124
a31	0.11956854	0.11390659	0.07592609	0.0931017	0.09958636	0.10143899	0.09569729	0.132378	0.16839647
</S>	0.17875181	0.14397661	0.106570974	0.11917479	0.10345542	0.0813402	0.11839152	0.075714946	0.07262374
