 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.05611149	0.06933496	0.061661776	0.09684811	0.11722449	0.1462977	0.1411239	0.16192935	0.14946827
a31	0.029068237	0.07417683	0.051843237	0.06982458	0.08129228	0.1300285	0.15804444	0.23203969	0.17368214
a37	0.08843974	0.24079776	0.13378055	0.14567395	0.17425396	0.10913992	0.054946195	0.03792604	0.015041993
a20	0.05845232	0.10818075	0.09933699	0.1259255	0.14375074	0.17190579	0.13412204	0.0921997	0.06612621
a28	0.07963799	0.12484354	0.11034252	0.14316134	0.17627072	0.17356776	0.09767745	0.053375605	0.041123085
a37	0.080778986	0.1285718	0.10496539	0.14250702	0.192414	0.180559	0.086608976	0.047480963	0.036113854
a18	0.09251284	0.14799964	0.10293722	0.13768859	0.20124505	0.17219348	0.07485789	0.041133944	0.02943128
a31	0.07464862	0.14572218	0.09175343	0.12247955	0.21125183	0.19748099	0.0742972	0.046695378	0.0356709
a0	0.08314323	0.1786738	0.14374803	0.16574106	0.20052184	0.11500254	0.053616848	0.034599155	0.024953583
a13	0.05389171	0.11320477	0.072461	0.10528143	0.1829554	0.20608544	0.10480577	0.08472559	0.07658891
a31	0.05291616	0.11531577	0.08887048	0.11985233	0.18747538	0.20384592	0.093803614	0.07247785	0.065442435
a41	0.06597738	0.17460068	0.14169858	0.16640352	0.2045985	0.12191955	0.053992115	0.040342435	0.030467302
a24	0.06352309	0.11235601	0.07860742	0.10663904	0.16714627	0.18278791	0.10116259	0.09656513	0.09121257
a37	0.05324195	0.1036961	0.07555645	0.109529704	0.17548932	0.1984675	0.10730705	0.0935245	0.08318743
a31	0.05564923	0.1137806	0.08668472	0.1265672	0.18418205	0.19231033	0.09650364	0.07715441	0.067167826
a28	0.04843819	0.1557605	0.10756575	0.16624498	0.21685497	0.14865504	0.06464101	0.055962443	0.035877127
a11	0.052132465	0.09684475	0.058643054	0.08046058	0.12750117	0.19188786	0.119930916	0.15388341	0.11871576
a39	0.044232972	0.08465058	0.05531754	0.08565353	0.13236569	0.21388964	0.13789558	0.1448006	0.10119381
a46	0.04895773	0.09778256	0.06472646	0.09376471	0.13455375	0.21445355	0.13033494	0.12780572	0.087620534
a49	0.05297744	0.09496067	0.06899146	0.10020527	0.1283309	0.2141945	0.16416854	0.10695417	0.069217026
a31	0.04148776	0.085576616	0.06514795	0.11998139	0.14461088	0.17558464	0.15366213	0.13594422	0.07800434
a33	0.110974915	0.1413642	0.1064317	0.11652113	0.12264452	0.12654176	0.097116	0.09326745	0.085138336
</S>	0.04763145	0.082646	0.060326617	0.108476184	0.13591972	0.18921977	0.17036983	0.1288457	0.07656474
