 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.10502202	0.10400927	0.10359369	0.10346998	0.103726044	0.09215883	0.09577962	0.12826146	0.16397905
a1	0.14570631	0.11625311	0.15310101	0.17872187	0.16696997	0.053239394	0.060074113	0.0627197	0.063214526
a20	0.12516627	0.1012539	0.092541285	0.1802008	0.19187729	0.071812466	0.059102476	0.095454164	0.08259136
a31	0.22639799	0.15464619	0.124596804	0.15343834	0.118732095	0.083582155	0.05555077	0.048546717	0.034509048
a13	0.17156185	0.119949	0.118088275	0.18943638	0.15557249	0.0791742	0.064399906	0.05921434	0.042603552
a17	0.18097308	0.14437345	0.10807049	0.15942717	0.13611725	0.089393124	0.07307905	0.058325514	0.050240897
a29	0.16552576	0.12583478	0.10055759	0.1522064	0.13092634	0.0966275	0.07783755	0.07652125	0.07396284
a18	0.17602938	0.13280463	0.09818757	0.1538704	0.13690022	0.088813014	0.07762529	0.0707805	0.06498889
a31	0.17026675	0.13551106	0.10455754	0.13453251	0.13470557	0.088612296	0.07749859	0.07788515	0.07643051
a13	0.18296202	0.16044652	0.10446579	0.14636007	0.14962631	0.06619443	0.05783741	0.071860515	0.060246903
a18	0.14563915	0.10473926	0.09048476	0.15048571	0.1418998	0.0997537	0.09462451	0.08913707	0.083236046
a31	0.16969588	0.12983157	0.09845056	0.13367291	0.13648352	0.08767539	0.081865996	0.08214233	0.08018189
a3	0.20090446	0.17128643	0.10814198	0.12775455	0.14646439	0.062114116	0.05870949	0.065886565	0.05873801
a31	0.15433815	0.11233884	0.09159489	0.13941196	0.13919158	0.09480033	0.09159278	0.089890726	0.08684071
a46	0.20567125	0.17564523	0.12427326	0.12741172	0.15198779	0.054616205	0.05388274	0.054701142	0.051810652
a31	0.16012019	0.12049591	0.09383058	0.1270844	0.13119958	0.09402102	0.0925159	0.09170398	0.08902835
a20	0.19912696	0.17099845	0.13566633	0.1321158	0.14697038	0.050677873	0.053770334	0.05336683	0.057307098
a17	0.16227086	0.1305912	0.0949611	0.13719706	0.1414536	0.0882477	0.0877585	0.081592955	0.07592707
a20	0.2081866	0.20170309	0.13312265	0.10929661	0.10538265	0.05550678	0.054041214	0.06604988	0.0667105
a31	0.18460211	0.17884207	0.14958856	0.13416971	0.16906546	0.046702866	0.041580256	0.045750093	0.049698826
a8	0.1901324	0.15292713	0.12318261	0.14813198	0.15825218	0.057839934	0.060172576	0.055581998	0.053779162
a31	0.1998475	0.20513055	0.14636253	0.12461217	0.1262785	0.043147184	0.03957407	0.056240376	0.058807164
a1	0.1636128	0.14130384	0.12797691	0.15297996	0.15682924	0.057588495	0.06878729	0.06303315	0.06788828
a46	0.20691086	0.2081457	0.15556577	0.12631515	0.12225629	0.03889888	0.03499224	0.051232483	0.055682648
a31	0.17615984	0.17652972	0.1558919	0.14126901	0.15684393	0.039698713	0.03017337	0.053574447	0.069859
a17	0.16313864	0.14525263	0.13272846	0.136607	0.14175934	0.061801918	0.07373007	0.06981722	0.07516467
a23	0.17636095	0.17683052	0.15776978	0.14300545	0.15035671	0.037152257	0.032074213	0.050989192	0.07546099
a8	0.16360062	0.16300897	0.15418953	0.14620258	0.15542853	0.04105577	0.032259014	0.057611376	0.086643636
a31	0.1667483	0.16601667	0.15268196	0.14270625	0.15548539	0.043229017	0.03177888	0.058050793	0.08330278
a8	0.1580457	0.14637478	0.13643348	0.13346584	0.1307356	0.06434818	0.075825796	0.07486883	0.0799018
a23	0.17802931	0.17923625	0.15034632	0.1347229	0.14712812	0.04435546	0.037985865	0.052582644	0.075613044
a8	0.16267309	0.16207062	0.15748641	0.15169019	0.1555485	0.04280267	0.03665942	0.04836766	0.08270146
a23	0.17072546	0.17051962	0.15836528	0.14724155	0.15706956	0.041702766	0.032776393	0.04832315	0.07327622
a8	0.16154285	0.16089025	0.15722024	0.15200676	0.15481733	0.04166628	0.037478138	0.050714176	0.08366393
a31	0.17274264	0.17267758	0.15769999	0.14547083	0.15675451	0.040153332	0.031777337	0.050190557	0.0725332
a28	0.16617893	0.15337355	0.14165688	0.13015819	0.1143731	0.060321324	0.07048036	0.07783582	0.085621916
a24	0.16256042	0.16044699	0.15316606	0.14629066	0.14515004	0.035636187	0.040140618	0.056152325	0.10045667
a8	0.16247629	0.16179463	0.15668254	0.15121993	0.15353383	0.037170243	0.036729094	0.052974317	0.08741911
a31	0.1785474	0.17915332	0.15470506	0.13958189	0.15342183	0.039491177	0.031118656	0.052374322	0.071606204
a20	0.1657992	0.15318273	0.14059658	0.1286219	0.11542578	0.061353706	0.07217956	0.07749488	0.08534557
a31	0.16257744	0.1603915	0.15368865	0.14673413	0.14078209	0.033335537	0.038079508	0.058377873	0.10603329
a17	0.20613156	0.17422731	0.14397623	0.117754824	0.10143447	0.048237845	0.05304393	0.07262801	0.08256587
</S>	0.16645488	0.16469201	0.15189065	0.14098266	0.14644098	0.039392862	0.041701544	0.0545745	0.09386991
