 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.09565465	0.095051825	0.093810976	0.09507747	0.09697861	0.11475047	0.20040004	0.20827593
a20	0.20925039	0.17020696	0.12675911	0.08074635	0.08899718	0.09775793	0.120006844	0.10627519
a31	0.1401535	0.111757085	0.15053833	0.0823004	0.08920441	0.12781149	0.16929798	0.12893674
a29	0.26921216	0.15479581	0.16976462	0.102497645	0.08249405	0.069884315	0.09618399	0.055167384
a31	0.19165796	0.15468442	0.16454953	0.09595555	0.08039183	0.10662048	0.13419195	0.0719483
a20	0.22461252	0.14156158	0.19778202	0.11708065	0.09299056	0.077294014	0.088635854	0.060042795
a31	0.19683032	0.16470283	0.19148636	0.10994585	0.08532999	0.085785896	0.10847413	0.05744465
a18	0.20569684	0.16651444	0.20551589	0.11128775	0.09142325	0.07932041	0.08534737	0.054894
a20	0.18920591	0.16112317	0.18699776	0.11808894	0.09266868	0.08853781	0.10199218	0.061385512
a31	0.18970773	0.1738314	0.17827903	0.10174521	0.08111903	0.08138528	0.124188766	0.06974357
a28	0.2012998	0.1735675	0.19706638	0.106936246	0.08952678	0.08330333	0.09466871	0.053631254
a31	0.20255846	0.17227854	0.17026833	0.10926997	0.09870275	0.09481733	0.092568174	0.05953637
a11	0.25071523	0.22968397	0.15686515	0.09263109	0.07921361	0.07233027	0.07189935	0.04666135
a24	0.2428472	0.21490414	0.14766568	0.091494784	0.08440381	0.08205394	0.07720119	0.059429243
a38	0.1971309	0.20935576	0.108079836	0.076340705	0.08587714	0.088313654	0.13117588	0.103726104
a31	0.16673881	0.17011361	0.11147302	0.06960728	0.08003889	0.09949834	0.17261755	0.12991248
a46	0.2755285	0.22419596	0.1188848	0.08518951	0.08632379	0.082279585	0.07558313	0.052014742
a20	0.18446	0.19604221	0.10421624	0.05588272	0.057440944	0.08303951	0.18469587	0.13422251
a31	0.19142723	0.19078337	0.09307562	0.052870367	0.06113491	0.08336661	0.14040542	0.18693651
a46	0.30205643	0.26200905	0.07141868	0.04986474	0.06400511	0.07823199	0.083947934	0.088466056
a31	0.21449566	0.22081695	0.11339867	0.06315378	0.05698676	0.06088207	0.14342877	0.1268373
a8	0.2868517	0.25423795	0.070614204	0.0481634	0.060258932	0.078367315	0.09020678	0.11129969
a31	0.21705905	0.2262753	0.11951056	0.06877758	0.06044065	0.06185652	0.119929984	0.12615043
</S>	0.27141517	0.23993617	0.07359005	0.04993149	0.06276235	0.08167483	0.09998106	0.12070891
