 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	0.066714846	0.072867356	0.07142431	0.08263282	0.09421344	0.09876075	0.08723364	0.13079196	0.14226444	0.15309641
a31	0.044687904	0.07849308	0.06126748	0.0496603	0.09840075	0.17197193	0.15459733	0.12087037	0.10785316	0.11219771
a7	0.123684175	0.18429536	0.1732291	0.15614119	0.09097205	0.118872985	0.07326146	0.034011938	0.023220208	0.022311497
a24	0.047900725	0.07897785	0.07597297	0.063114025	0.09671077	0.18568076	0.16845933	0.11742511	0.08232919	0.083429255
a38	0.050352696	0.112997904	0.11565199	0.0950092	0.095243916	0.18014951	0.1642386	0.09373796	0.048238713	0.044379506
a31	0.06469925	0.12474638	0.17664315	0.15388934	0.07953626	0.13783075	0.12579578	0.06845205	0.036388166	0.032018892
a10	0.100987345	0.16185719	0.2163101	0.19490212	0.08617058	0.0990587	0.0669563	0.032718692	0.019904248	0.0211348
a11	0.069258906	0.11195493	0.12771305	0.12122408	0.09583501	0.2065845	0.14524005	0.058718976	0.03306735	0.030403137
a31	0.0753147	0.110929355	0.13083036	0.12417194	0.100382246	0.20640846	0.1315497	0.057319105	0.03324323	0.029850878
a20	0.0826298	0.14124486	0.18475266	0.175066	0.115246356	0.13159612	0.082067676	0.037505828	0.025186395	0.024704376
a10	0.117442735	0.098394126	0.17393264	0.1769315	0.08862574	0.13015066	0.079917565	0.05314904	0.04337839	0.03807763
a31	0.1174664	0.091402136	0.16517478	0.17251278	0.07666756	0.13110973	0.0844812	0.06180166	0.050902024	0.04848163
a21	0.11377177	0.1011149	0.14601904	0.1317546	0.08479429	0.16530481	0.11164374	0.061528303	0.044207856	0.039860662
a31	0.12193716	0.09598481	0.16095938	0.18537422	0.06760652	0.109448776	0.079932965	0.06460132	0.057727236	0.056427665
a20	0.13942374	0.10813776	0.14096838	0.12835947	0.06509716	0.14055339	0.103880964	0.067530006	0.054889593	0.05115952
a13	0.12846664	0.08758946	0.17173612	0.17235164	0.06516087	0.09980927	0.086250186	0.07045646	0.06127982	0.05689952
a31	0.13256356	0.09944486	0.17596728	0.17878641	0.045374162	0.10876667	0.0897209	0.061984114	0.050337415	0.05705465
a41	0.14686607	0.11403581	0.142436	0.13053425	0.06943733	0.11434252	0.09387994	0.06632142	0.06132896	0.060817733
a35	0.15034577	0.10048685	0.17094001	0.16242504	0.04140642	0.10670291	0.09627372	0.06530783	0.05097995	0.055131506
a31	0.09822404	0.09267497	0.106766105	0.10955347	0.07035856	0.15727223	0.101254776	0.089549005	0.0860224	0.08832442
a24	0.1416428	0.10962609	0.14035024	0.13101803	0.09292176	0.11178649	0.09276048	0.06436687	0.06014095	0.055386268
a37	0.12979913	0.10756154	0.13174798	0.12628725	0.047375884	0.11258558	0.09072365	0.079451606	0.08199159	0.09247577
a27	0.08506844	0.10087415	0.090859585	0.086515516	0.06833358	0.17551973	0.10100975	0.08214951	0.09737949	0.11229022
a20	0.074400485	0.09516932	0.08397707	0.078805394	0.07810639	0.17218	0.10398637	0.09792224	0.10134597	0.114106774
a31	0.06217218	0.09590759	0.07285345	0.063274115	0.07689969	0.18008474	0.11801063	0.0974328	0.10964076	0.12372405
a37	0.15043159	0.093860865	0.13094036	0.11344298	0.083194725	0.13706405	0.10563531	0.06489459	0.062259026	0.058276467
a31	0.08101193	0.11074773	0.088144735	0.079614006	0.07266772	0.115043215	0.082920015	0.121614486	0.12003149	0.12820464
</S>	0.17235284	0.10367088	0.1490901	0.1261799	0.06595758	0.10426859	0.09059813	0.062346324	0.05945733	0.06607833
