 	avete	cucinato	le	verdure	</S>
a29	0.2091626	0.21099684	0.21781898	0.17598721	0.1860344
a38	0.23975258	0.13857764	0.23056816	0.18505722	0.20604436
a31	0.16061358	0.11789194	0.1896607	0.27018255	0.26165122
a11	0.27358657	0.18681245	0.22987276	0.19149518	0.11823308
a37	0.21688922	0.116545655	0.18902941	0.2547086	0.22282712
a11	0.17326999	0.11253792	0.25273398	0.25753108	0.20392704
a31	0.18056937	0.103631966	0.23104745	0.26096934	0.22378188
a20	0.15774131	0.13415709	0.20278123	0.29716235	0.20815802
a31	0.1885421	0.12314727	0.14544481	0.25099614	0.2918697
a39	0.19346347	0.15825804	0.16121227	0.27688414	0.21018206
a13	0.3052041	0.16416655	0.17586648	0.13471039	0.2200524
a18	0.34826875	0.1790185	0.21681467	0.115856655	0.14004146
a39	0.3666005	0.18087897	0.22657025	0.10461697	0.12133326
a31	0.3764207	0.17529891	0.22525933	0.1052359	0.11778516
a46	0.39074782	0.1410986	0.15410902	0.12794472	0.18609981
</S>	0.30825368	0.18411875	0.21355057	0.14354603	0.15053095
