 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.124569245	0.12165086	0.105120465	0.092923425	0.11647156	0.1671644	0.27210006
a31	0.14599937	0.1257663	0.09590813	0.11241967	0.12891786	0.16375156	0.22723714
a20	0.37855482	0.17912771	0.10564983	0.10405669	0.07461872	0.08879259	0.069199674
a31	0.2573224	0.19840111	0.13231108	0.10154594	0.10783397	0.096907705	0.10567787
a20	0.3705543	0.14938208	0.12219072	0.11614821	0.078170784	0.085929245	0.07762463
a38	0.25424087	0.18534492	0.12944227	0.1028483	0.11067662	0.101677805	0.11576919
a31	0.21071951	0.17405513	0.12887916	0.11523667	0.12568304	0.12259712	0.12282939
a29	0.33262503	0.14865609	0.1283006	0.13083036	0.087511204	0.091741934	0.080334716
a20	0.28544608	0.14728293	0.11383417	0.11925519	0.12306417	0.120164216	0.090953305
a31	0.23141238	0.121064134	0.12151994	0.12754223	0.14148343	0.1441196	0.11285824
a20	0.27534473	0.11793451	0.13043122	0.15318695	0.11962492	0.11431256	0.089165114
a46	0.25631565	0.11264974	0.13377066	0.15047252	0.13665666	0.1256828	0.08445198
a31	0.2243494	0.17634541	0.08744307	0.10861886	0.11274048	0.14327493	0.1472278
a20	0.37864965	0.18401386	0.100048274	0.09873399	0.08898518	0.08091089	0.06865815
a31	0.31324276	0.12546769	0.10912593	0.122479826	0.11940038	0.118080884	0.09220245
a39	0.38839224	0.16995251	0.083585866	0.103324756	0.09581185	0.08632873	0.07260404
a0	0.35241565	0.13997291	0.085051	0.11036929	0.1095628	0.10665395	0.095974356
a20	0.2696224	0.21408455	0.07760049	0.079514116	0.085168086	0.11258944	0.16142093
a23	0.22373058	0.19190092	0.08089553	0.08636641	0.09839556	0.12999241	0.18871865
a31	0.20456104	0.15442471	0.072787665	0.09495407	0.114127226	0.15457667	0.20456862
a20	0.3250217	0.19805388	0.11948401	0.10763636	0.09168163	0.07590405	0.082218364
a31	0.19141375	0.15980372	0.047843195	0.079553895	0.10179223	0.14566505	0.27392814
a46	0.3593618	0.16955882	0.093454465	0.12138669	0.10238832	0.08047708	0.073372826
</S>	0.22947206	0.19556424	0.078446686	0.051352914	0.06761488	0.13938424	0.238165
