 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	0.02388946	0.023769636	0.02386312	0.024017163	0.02518862	0.025890803	0.023868298	0.024504034	0.02454695	0.028107122	0.033717137	0.0409784	0.041406162	0.041542128	0.041753385	0.045576714	0.055680603	0.08720592	0.078582585	0.073921494	0.12032729	0.09166296
a11	0.036735494	0.027399896	0.035383426	0.050572023	0.070143916	0.0838429	0.03382759	0.017165687	0.023863172	0.05338865	0.06386462	0.06258487	0.06366572	0.06152102	0.05246442	0.06806258	0.03757546	0.037971042	0.027344279	0.023585325	0.03377776	0.035260167
a23	0.021603368	0.024131132	0.03233217	0.04261189	0.05760279	0.08363847	0.02623539	0.019612426	0.0250194	0.044093907	0.059635464	0.06400119	0.06262173	0.0657984	0.06349178	0.08227558	0.047404777	0.047036134	0.028273173	0.02149565	0.027514268	0.053570915
a46	0.02786798	0.020861203	0.045935135	0.051441167	0.08154032	0.08941762	0.03607137	0.027813459	0.041205958	0.058053657	0.061973132	0.055509266	0.049714763	0.05410382	0.047854602	0.06136531	0.04042663	0.039368294	0.023308648	0.019769374	0.025633879	0.040764466
a8	0.030452259	0.032604184	0.043385047	0.056585524	0.07207682	0.08783833	0.036223657	0.026775498	0.036015954	0.05719893	0.090220466	0.060195908	0.061970968	0.060277842	0.04557074	0.051211413	0.032244198	0.029387323	0.017842976	0.018822247	0.026685404	0.02641428
a31	0.02455413	0.029318295	0.044102628	0.056665834	0.079003245	0.09211592	0.03490232	0.024402106	0.038230877	0.060853273	0.07788195	0.04944858	0.05179575	0.056883067	0.05223593	0.06447496	0.033762526	0.031921256	0.017746916	0.016819682	0.028985884	0.033894848
a20	0.036725856	0.03684459	0.036484774	0.05881329	0.06988373	0.10016246	0.03235238	0.022985093	0.02643674	0.044884138	0.059884783	0.07032617	0.06511709	0.0507311	0.04323364	0.05929522	0.039685577	0.03813652	0.028272146	0.025028225	0.02977311	0.024943376
a31	0.030672293	0.050001357	0.045900743	0.056146912	0.06318597	0.0784602	0.042595413	0.038406376	0.040932395	0.04011756	0.06629395	0.08996304	0.07439719	0.05824271	0.04375986	0.036696784	0.028965386	0.026855143	0.020154804	0.021132829	0.032207355	0.01491175
a39	0.026440084	0.043852005	0.047377363	0.059797637	0.07114826	0.086987406	0.04008864	0.032553434	0.038804397	0.046725575	0.059385963	0.07003688	0.060200747	0.04874189	0.04494387	0.05085142	0.035646055	0.033438705	0.023067812	0.023637274	0.0317228	0.024551798
a10	0.03024209	0.04618669	0.051575	0.058990125	0.06619111	0.07721014	0.049085237	0.04427441	0.047845468	0.043203726	0.062223144	0.08373976	0.07185498	0.05771442	0.041059896	0.031084277	0.026487663	0.024331786	0.020296551	0.021484382	0.03042485	0.014494352
