 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
a31	0.061008792	0.06076646	0.060733758	0.061846036	0.06727482	0.063091576	0.06656417	0.07493837	0.11622157	0.11973702	0.12462148	0.12319593
a18	0.08987889	0.079947725	0.120006	0.09021676	0.11458231	0.10836397	0.089214735	0.07138062	0.060060434	0.06674797	0.06977208	0.039828468
a31	0.083278865	0.060422268	0.110839956	0.112189814	0.13848394	0.112303115	0.09492406	0.062941656	0.0704655	0.05277379	0.058455992	0.04292108
a24	0.216871	0.13204436	0.14384036	0.120368354	0.08350949	0.06442706	0.056517225	0.029231653	0.041029893	0.027063984	0.041926555	0.043170102
a31	0.11239135	0.095208794	0.13245338	0.12301328	0.13040586	0.076192714	0.058809042	0.046524268	0.046500493	0.050354693	0.07856418	0.049581904
a17	0.13023466	0.08865506	0.16655228	0.13790125	0.12058925	0.07364496	0.060370926	0.03234941	0.03677883	0.03199069	0.07069967	0.050233036
a31	0.10659733	0.080854304	0.13038784	0.12314565	0.13071413	0.077095315	0.06306098	0.04616707	0.048136737	0.05154524	0.07654339	0.06575206
a20	0.13359712	0.11625485	0.12498665	0.12068405	0.119862705	0.07135155	0.051594038	0.04113134	0.052292112	0.042207506	0.073565476	0.05247264
a7	0.10831219	0.08725978	0.13445115	0.13319594	0.111332394	0.07082762	0.05592272	0.04354558	0.047398824	0.046606198	0.0776067	0.08354093
a31	0.11250347	0.08898268	0.087873265	0.10500449	0.12048876	0.114339955	0.09146469	0.06465147	0.052760083	0.054524764	0.051842485	0.05556389
a18	0.1377086	0.12362503	0.09868748	0.0895367	0.10288074	0.0940338	0.059325293	0.056479882	0.06306835	0.05484234	0.071895406	0.04791633
a41	0.11121541	0.08229617	0.11913655	0.12506533	0.12884828	0.08801522	0.062844485	0.047394097	0.046176225	0.05482704	0.059725977	0.07445513
a31	0.14100175	0.10716565	0.086054705	0.1056944	0.1135565	0.10662807	0.07790494	0.057756074	0.05353818	0.048538238	0.045854192	0.05630725
a46	0.13948764	0.1233858	0.091320135	0.07649389	0.09581994	0.10837278	0.06824079	0.06596487	0.064750716	0.05398517	0.0679344	0.0442438
a20	0.14297017	0.10478598	0.08460734	0.107198335	0.113743745	0.10796631	0.07779705	0.05718734	0.053385567	0.049058884	0.042935077	0.05836422
a31	0.15048636	0.12648316	0.08357605	0.07994293	0.09039742	0.11116218	0.07306243	0.065367274	0.06844252	0.05185476	0.055095837	0.044129066
a39	0.15652159	0.12926143	0.09343294	0.08222529	0.09272591	0.09412407	0.060229953	0.06069379	0.06387249	0.052703384	0.064284325	0.049924843
a31	0.15314274	0.12234671	0.08884444	0.09473967	0.10158235	0.099908225	0.066682205	0.058874525	0.062597744	0.050075863	0.049148817	0.052056674
a24	0.15901645	0.13334401	0.09095816	0.07964774	0.092025034	0.091676615	0.061320003	0.06272818	0.06430444	0.049558103	0.0657941	0.04962716
a31	0.14178987	0.11843685	0.06722759	0.08147347	0.09690026	0.11753386	0.08616154	0.07378403	0.0751543	0.043996524	0.053481836	0.04405985
a17	0.15220709	0.12651823	0.08813166	0.077513725	0.094178885	0.09732406	0.06782325	0.06835399	0.06269935	0.05001248	0.06711331	0.048124004
a31	0.15091209	0.13691056	0.073213264	0.069646746	0.094431035	0.114779755	0.08833537	0.06259347	0.070976354	0.040045604	0.058416966	0.039738808
a8	0.13387327	0.112829156	0.09295472	0.09037817	0.1067035	0.101194285	0.07216321	0.06692403	0.05534421	0.04914581	0.06669175	0.051797915
a24	0.15024681	0.14403671	0.083946474	0.057711776	0.084569134	0.099287495	0.08371097	0.05618047	0.08385694	0.051704403	0.07354936	0.031199412
a20	0.071082585	0.07081126	0.06669901	0.056768157	0.083021045	0.079569615	0.08768218	0.074609935	0.12796657	0.11770818	0.11861827	0.045463208
a41	0.070953526	0.07059085	0.06540899	0.060415547	0.09669819	0.09298141	0.0973948	0.07016824	0.1185536	0.10251216	0.10736682	0.04695588
a31	0.07767979	0.077142954	0.06266506	0.05489282	0.08772801	0.09227189	0.0928912	0.06754205	0.12800443	0.1053101	0.11086165	0.04301007
a46	0.13379446	0.11365923	0.095452316	0.09675627	0.11182482	0.09607124	0.070303075	0.06691813	0.050204292	0.047894213	0.062820524	0.054301433
a31	0.09022417	0.0892143	0.060975555	0.050709188	0.05850189	0.07314141	0.06000491	0.073261596	0.1605796	0.114567	0.12119147	0.047628846
a20	0.12555777	0.11103745	0.09349324	0.08944506	0.114226624	0.10538437	0.08298602	0.062005423	0.045106236	0.04806223	0.07158141	0.051114134
a8	0.082476504	0.08156906	0.07245341	0.05206202	0.06503874	0.074522264	0.06429724	0.086455815	0.1404881	0.1126046	0.11920448	0.04882779
</S>	0.091813825	0.090895414	0.06113435	0.051628824	0.057680283	0.07292539	0.05886169	0.06626099	0.15539137	0.11387127	0.1284702	0.05106639
