 	voglio	che	Maria	venga	domani	</S>
a31	0.09879585	0.14746219	0.15821892	0.15769859	0.19296391	0.24486054
a35	0.28851196	0.16436355	0.15582287	0.1534837	0.12400232	0.11381566
a31	0.12348382	0.076630495	0.08223295	0.24107413	0.22873911	0.24783948
a37	0.3419132	0.1625018	0.14471354	0.16040614	0.09925426	0.09121111
a31	0.20278057	0.102590546	0.13894816	0.24535549	0.178546	0.13177928
a11	0.2027077	0.12705374	0.15235992	0.24064535	0.1476625	0.12957072
a31	0.20717284	0.1565658	0.1569627	0.21413665	0.15299909	0.112162955
a20	0.19400807	0.12012564	0.1157341	0.2503753	0.18245381	0.1373031
a13	0.23212054	0.15452322	0.13336438	0.20480928	0.16195084	0.11323171
a20	0.23800224	0.13905731	0.115230754	0.15050934	0.17771128	0.17948903
a31	0.19940816	0.1007913	0.084179625	0.19863392	0.21040079	0.20658623
a18	0.23117721	0.10828614	0.105041616	0.22804475	0.19976763	0.12768272
a31	0.20374046	0.110426396	0.08802538	0.16113552	0.22079054	0.21588169
a36	0.3452901	0.11857707	0.09162098	0.16494957	0.16442302	0.115139306
a31	0.22245559	0.14712475	0.11112703	0.11595561	0.1831571	0.22017987
a20	0.37936383	0.14360914	0.09410569	0.11887105	0.1408042	0.12324609
a31	0.23275201	0.17651379	0.11264684	0.11554545	0.15393853	0.20860332
a20	0.37601483	0.15425909	0.09983905	0.09067229	0.13316463	0.14605013
a31	0.21877855	0.2271378	0.12618615	0.12911122	0.136182	0.16260423
</S>	0.36781207	0.1587484	0.10673381	0.091699965	0.119189925	0.15581577
