 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a20	0.05997196	0.083241925	0.08749071	0.09852418	0.10256143	0.12049334	0.12269557	0.1481136	0.17690723
a13	0.028075345	0.05334943	0.07905345	0.10531646	0.110806525	0.15060307	0.14213274	0.13857089	0.19209214
a20	0.04156195	0.09023867	0.10679279	0.13268685	0.13472426	0.16290663	0.14990377	0.08706367	0.09412147
a7	0.09794201	0.15702474	0.15237011	0.12636557	0.10168513	0.12299907	0.118050575	0.07539107	0.048171755
a36	0.058142625	0.1289794	0.14811657	0.1426869	0.1128435	0.15057775	0.13711037	0.07044677	0.05109608
a7	0.04610618	0.10602718	0.12250746	0.13925661	0.13209155	0.1705515	0.14420597	0.073003195	0.06625034
a31	0.049139924	0.12210233	0.13451602	0.14901373	0.12609844	0.16652653	0.13919981	0.0632183	0.05018491
a37	0.13798702	0.17683442	0.14050995	0.12993847	0.1207646	0.14230262	0.08088749	0.034076903	0.036698524
a31	0.061439723	0.12772217	0.16459954	0.16317658	0.11475537	0.15153907	0.12621662	0.051021785	0.0395291
a37	0.11440925	0.16515811	0.14820066	0.1310477	0.12615612	0.16006014	0.08283951	0.036738317	0.035390172
a41	0.068530604	0.10347866	0.14550114	0.1672379	0.13145828	0.1971717	0.11373901	0.043644752	0.029237948
a21	0.05460175	0.08927342	0.13493007	0.17894387	0.14552985	0.22205043	0.102873586	0.03928572	0.032511335
a31	0.052749332	0.07933985	0.11950901	0.17615305	0.15447018	0.24555303	0.10133405	0.039255098	0.031636387
a39	0.099270426	0.12185712	0.1368815	0.13859487	0.13641141	0.20100674	0.09186388	0.042734053	0.031380016
a13	0.11080719	0.074466296	0.10046946	0.123213775	0.11494843	0.2826236	0.0972315	0.061338417	0.03490136
a31	0.067061566	0.05348598	0.06906525	0.1285534	0.15334328	0.3258072	0.10111776	0.04917018	0.052395422
a20	0.10962749	0.0976647	0.11571598	0.13247427	0.1356864	0.23214212	0.094783194	0.04983173	0.032074105
a31	0.13581204	0.09119024	0.11542947	0.11076165	0.09784891	0.23107032	0.09738729	0.075878344	0.044621766
a35	0.12839	0.06602285	0.08972004	0.11706559	0.121533625	0.2731958	0.10561487	0.06203252	0.0364247
a31	0.11403217	0.060066033	0.07704008	0.11896573	0.12840213	0.26809403	0.10913135	0.06484991	0.059418537
a26	0.15672815	0.07476555	0.10120842	0.11147459	0.10301963	0.2267364	0.105943345	0.0733947	0.046729185
a9	0.16305579	0.08519026	0.110753894	0.11563595	0.094133936	0.16963854	0.113324896	0.093845636	0.0544211
a33	0.09052592	0.07514939	0.08387547	0.121826276	0.1269059	0.31407544	0.08688568	0.043544803	0.057211153
a31	0.04844117	0.06258311	0.07443412	0.12141371	0.13509913	0.25658065	0.11204658	0.07638377	0.113017805
a39	0.15369375	0.11639699	0.13699892	0.10923593	0.092363834	0.17809471	0.08975299	0.07382421	0.0496386
a24	0.080703534	0.05821704	0.07056021	0.10906563	0.11802624	0.2541898	0.105825864	0.088593595	0.1148181
a37	0.05820243	0.057633452	0.06552815	0.11324095	0.1298709	0.266433	0.10645249	0.081648484	0.120990194
a7	0.045169458	0.06989619	0.107337475	0.15128367	0.13702387	0.19631577	0.109901644	0.083144955	0.09992703
a17	0.04407417	0.053721026	0.068215266	0.12655027	0.14317459	0.23130132	0.13485493	0.084746905	0.113361485
a24	0.041527145	0.058646027	0.0781909	0.14729008	0.1553493	0.2277064	0.11854889	0.070870526	0.101870775
a34	0.03869254	0.058500472	0.07896003	0.1312139	0.13839293	0.21108261	0.11947727	0.09378002	0.12990017
a37	0.16365486	0.12167726	0.10764157	0.099923804	0.10807464	0.19531827	0.08930647	0.06323007	0.051173102
a31	0.05460382	0.05614261	0.06645385	0.09541168	0.10464844	0.21159185	0.14179611	0.103679456	0.16567214
a37	0.18344556	0.095356785	0.10831147	0.098282844	0.09723806	0.17977321	0.09905284	0.07907681	0.059462428
a41	0.078795046	0.06289533	0.06760459	0.078755744	0.08151666	0.20032811	0.1330526	0.12144128	0.17561062
a31	0.077099465	0.072443746	0.07511854	0.08995686	0.0938625	0.20262659	0.124157585	0.12675752	0.13797723
a28	0.20211427	0.08481874	0.091760516	0.0984155	0.08285853	0.14482175	0.12693669	0.08447301	0.08380103
a20	0.07956721	0.0704887	0.07283523	0.07557681	0.07914304	0.18149689	0.15600589	0.14368948	0.1411968
a17	0.07410125	0.07151771	0.07372231	0.078325495	0.07932604	0.16658837	0.15698783	0.14966162	0.14976944
a31	0.07338683	0.070805766	0.072510034	0.07738273	0.08055403	0.16425866	0.14669171	0.16067219	0.1537381
a24	0.19342546	0.08388789	0.08874279	0.09672869	0.08540713	0.14423196	0.12323784	0.08241493	0.10192335
a20	0.075980425	0.06947507	0.07129145	0.075125135	0.0787408	0.18272258	0.16523112	0.14514336	0.13629007
</S>	0.07194236	0.06993251	0.07233545	0.077623	0.07899742	0.17018265	0.1578971	0.14731817	0.15377139
