 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a20	0.039236926	0.038963526	0.03894297	0.038837392	0.03896537	0.039319787	0.039769784	0.04286023	0.057991978	0.10503369	0.16849683	0.20246099	0.1491206
a31	0.026425332	0.021200066	0.015160425	0.023355223	0.030470017	0.04372399	0.044175804	0.04373714	0.0442937	0.13352732	0.1351622	0.19742313	0.24134567
a37	0.19969681	0.13205484	0.058648366	0.06987358	0.08253849	0.08140364	0.050747577	0.031234741	0.036708247	0.07176143	0.06648701	0.06242223	0.05642308
a31	0.094057865	0.070589386	0.028092392	0.062583745	0.071839646	0.09946791	0.09479249	0.07992394	0.059438005	0.08615676	0.07008289	0.080033615	0.10294132
a7	0.17938545	0.14071865	0.057999093	0.08318812	0.098263904	0.084545836	0.048549578	0.028085887	0.034639332	0.062019605	0.07076137	0.06203832	0.04980488
a31	0.051439375	0.042841144	0.02473426	0.0434123	0.05511221	0.063296564	0.057204798	0.052914016	0.06078894	0.11918648	0.11965438	0.14504685	0.1643686
a21	0.19678724	0.1566704	0.0732395	0.08134586	0.09472505	0.087609746	0.04931003	0.025372472	0.024489814	0.054412797	0.05934874	0.05121928	0.045469046
a31	0.06675676	0.057186447	0.034697235	0.064139925	0.07447283	0.080613315	0.06176688	0.049219213	0.059707254	0.09627565	0.11026457	0.12141126	0.12348864
a24	0.16970111	0.14390577	0.07828055	0.08895546	0.10105739	0.09098121	0.0514832	0.028032549	0.023889543	0.05671916	0.061040226	0.05537269	0.050581146
a20	0.08648523	0.081802316	0.066985324	0.05720752	0.07405741	0.085698865	0.067899734	0.04716317	0.043093894	0.06966318	0.11356996	0.10830548	0.09806786
a31	0.087534346	0.075745784	0.05094164	0.069881484	0.07836323	0.08758553	0.059346516	0.045030996	0.0514006	0.07595142	0.10585368	0.10574345	0.10662139
a39	0.15722753	0.12789577	0.073018976	0.094957665	0.10221742	0.08849152	0.054949578	0.032206807	0.027597252	0.061303824	0.06583236	0.060788766	0.053512488
a3	0.08758528	0.078965895	0.06285717	0.05818984	0.073624715	0.082385994	0.056357563	0.04337896	0.044784505	0.0731255	0.11152428	0.11233783	0.11488244
a11	0.06529344	0.058071874	0.04528679	0.043242242	0.060879618	0.07134492	0.054306813	0.036681853	0.04324841	0.09714868	0.124699056	0.14576562	0.1540307
a37	0.07551465	0.06498542	0.051404636	0.06213815	0.076044604	0.09796086	0.0653533	0.045158785	0.046017855	0.07080841	0.0929719	0.10797733	0.1436641
a17	0.108354986	0.09065523	0.052196424	0.07255845	0.08142383	0.088122234	0.060409978	0.059082597	0.054376658	0.06889897	0.08362663	0.08549227	0.09480172
a28	0.082130864	0.06955214	0.042398848	0.060018066	0.07666251	0.08224386	0.055227585	0.051765233	0.060553562	0.07560847	0.109361485	0.11351065	0.1209668
a31	0.08520596	0.07125906	0.05308894	0.06060598	0.07531071	0.09325209	0.059009966	0.04860454	0.050266888	0.07169686	0.090111844	0.103484094	0.13810308
a28	0.14781915	0.120084964	0.08201685	0.093204774	0.09345349	0.089014895	0.066619895	0.0411251	0.031712636	0.05438991	0.065616846	0.06404098	0.050900567
a31	0.057029832	0.05051416	0.043744702	0.030004986	0.04268739	0.057733703	0.04087757	0.03203488	0.039580148	0.1088124	0.14034696	0.1680103	0.18862294
a16	0.15312825	0.12263414	0.0998939	0.07047762	0.08855872	0.10261166	0.08485238	0.053849082	0.033208597	0.04596427	0.05211125	0.050274093	0.04243608
a31	0.05787277	0.05678375	0.054059405	0.032380246	0.035417955	0.043847665	0.034524728	0.02320374	0.028069608	0.10910345	0.155796	0.19298445	0.17595626
a0	0.1550694	0.12343399	0.11107281	0.05338612	0.065747164	0.09371819	0.08720046	0.06951834	0.045940325	0.042695876	0.051047444	0.047746044	0.053423736
a18	0.07354415	0.073084265	0.07136823	0.04435527	0.0488905	0.05962608	0.051119257	0.031041997	0.03426055	0.10150969	0.12131083	0.15037964	0.13950953
a31	0.058440957	0.058130704	0.057015195	0.03748617	0.042162552	0.051375188	0.046414103	0.029592834	0.026689628	0.10748317	0.1336577	0.17959397	0.17195787
a8	0.13630399	0.11241972	0.10457144	0.05761088	0.067423455	0.08696213	0.08147323	0.072661534	0.053129207	0.043469418	0.057586886	0.05730039	0.0690877
a31	0.07190642	0.07110556	0.06511796	0.040126856	0.041479822	0.04725798	0.0389659	0.02930885	0.030452907	0.11250802	0.15095313	0.16737892	0.1334376
</S>	0.11233931	0.09639659	0.09464308	0.07069363	0.07159351	0.074077904	0.062005732	0.05966557	0.0557693	0.057933193	0.07070567	0.07886817	0.09530833
