 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	0.05367606	0.05162476	0.05110569	0.0558074	0.06547438	0.07668191	0.08498823	0.10628276	0.23042497	0.22393383
a31	0.031755015	0.0317418	0.031421073	0.036472153	0.05152094	0.06667543	0.077882186	0.11017512	0.20542708	0.3569292
a10	0.196211	0.13533875	0.12708154	0.13786164	0.093166575	0.050612688	0.048681863	0.0632137	0.08150916	0.06632309
a41	0.10388956	0.0860561	0.080515906	0.14582014	0.14851199	0.08506503	0.07910977	0.06855475	0.0809078	0.12156896
a24	0.12987456	0.108527005	0.100746594	0.1554921	0.13794522	0.08384807	0.070243865	0.056952756	0.06756693	0.08880291
a46	0.10142225	0.09222467	0.088178866	0.14630714	0.13559234	0.09184178	0.08321185	0.07422072	0.0889706	0.09802969
a24	0.10360425	0.09379109	0.08803875	0.1425283	0.1283684	0.10131672	0.08996753	0.07474065	0.077887885	0.09975647
a37	0.118521415	0.1111059	0.10062869	0.1140226	0.11042561	0.09505312	0.08506368	0.08210839	0.102146104	0.08092453
a46	0.15070999	0.12277922	0.101995006	0.1002371	0.09744008	0.10453128	0.08444011	0.078403294	0.08913153	0.070332356
a31	0.09251864	0.09374682	0.08874108	0.08264635	0.091954835	0.10503448	0.100917906	0.10767322	0.11502459	0.12174214
a20	0.16629973	0.12074513	0.09913069	0.09542129	0.0918033	0.07833809	0.072500944	0.087577224	0.12830153	0.059882086
a8	0.1954816	0.14643127	0.11731334	0.082923055	0.081204765	0.06307685	0.06054049	0.06632882	0.1346308	0.052069075
a31	0.084382765	0.09427517	0.093676925	0.06369909	0.05845329	0.066781685	0.06838352	0.096584775	0.21351211	0.16025066
a10	0.13871184	0.10292513	0.09141135	0.10413266	0.092819706	0.080958575	0.080965355	0.087493	0.15391386	0.066668585
a31	0.1749938	0.14816478	0.121792234	0.07451692	0.07742043	0.059611898	0.061284844	0.0697914	0.14898245	0.06344125
a10	0.17331035	0.14195666	0.112521775	0.06486377	0.08027492	0.06336199	0.06161823	0.074198395	0.1633088	0.0645852
a11	0.18900838	0.15243356	0.12202561	0.07433294	0.08175148	0.06018432	0.060252935	0.064438336	0.13782734	0.057745166
a37	0.09731905	0.09541921	0.09252897	0.058964968	0.046516065	0.04472686	0.059018135	0.096706964	0.23522027	0.17357951
a31	0.07725643	0.07545655	0.07404608	0.057374824	0.055657204	0.05961789	0.08228546	0.13154764	0.19545649	0.19130147
a20	0.1902537	0.123860456	0.09906695	0.09276089	0.091000065	0.049367987	0.047322374	0.07401631	0.16585983	0.06649143
a41	0.097502284	0.09364332	0.089171425	0.051873717	0.049468033	0.050072834	0.065428145	0.1105326	0.20638782	0.18591982
a11	0.06956686	0.06866305	0.068117104	0.052248303	0.04395428	0.057918318	0.07709832	0.13040829	0.21791254	0.21411295
a27	0.054053884	0.04964922	0.04873068	0.057048984	0.06251052	0.0672765	0.086548805	0.12934075	0.19286385	0.2519768
a0	0.06992947	0.06604434	0.06516025	0.04920857	0.04503091	0.075661056	0.095223434	0.13400267	0.18556888	0.21417046
a20	0.051712684	0.048795197	0.048301637	0.04973647	0.054673977	0.06052006	0.07837155	0.12872878	0.23187523	0.24728449
a31	0.07763812	0.06466683	0.061538927	0.06718231	0.073937915	0.07201014	0.094821915	0.1255289	0.16473952	0.19793545
a17	0.20037273	0.11757502	0.09856938	0.09329358	0.09225346	0.0512934	0.04706221	0.07035048	0.15800239	0.07122737
a20	0.0553475	0.053716823	0.053303376	0.04395532	0.035683762	0.045554664	0.060223494	0.12269314	0.29322818	0.23629378
a37	0.052154355	0.04991987	0.049283475	0.044854753	0.039760653	0.05541808	0.06862682	0.11612514	0.24828623	0.27557063
a31	0.061433315	0.05693903	0.05546721	0.044346813	0.04004107	0.059186343	0.07529404	0.12213757	0.21751684	0.26763773
a0	0.20681597	0.12082654	0.09805383	0.07603322	0.09525364	0.06528641	0.0544506	0.059218463	0.15533493	0.06872639
a17	0.06231792	0.058214705	0.05777025	0.050744746	0.039149024	0.027361015	0.034031548	0.08091013	0.39835677	0.19114396
a28	0.055111907	0.054274816	0.054054298	0.04930248	0.03920509	0.033607293	0.041071694	0.0867894	0.34441596	0.24216704
a31	0.049780283	0.048079476	0.04774344	0.044046372	0.035330046	0.043320727	0.049697697	0.09381834	0.3174228	0.2707608
a20	0.20014699	0.1201453	0.09762766	0.0718364	0.08482336	0.08351193	0.07071964	0.06185239	0.13607486	0.073261485
a28	0.056477327	0.051739395	0.05089856	0.04187558	0.033281162	0.032935936	0.039942775	0.09274305	0.37634096	0.22376524
a15	0.06888531	0.06569263	0.06517177	0.056047473	0.042515233	0.030348582	0.035613332	0.0703633	0.34509134	0.22027104
</S>	0.055064462	0.052000005	0.05167543	0.04868487	0.039963305	0.030218102	0.03482304	0.07223723	0.41353366	0.20179985
