 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.06927582	0.067219004	0.06607745	0.06553457	0.06567466	0.12510638	0.111287974	0.1971395	0.23268467
a8	0.1282773	0.11740642	0.1190152	0.1525921	0.143317	0.16101429	0.058376193	0.06521992	0.05478158
a31	0.07410382	0.072292276	0.05241815	0.06256796	0.07506097	0.25364926	0.09491679	0.1499741	0.1650167
a29	0.19530614	0.19215894	0.20073044	0.12265185	0.090785906	0.08253807	0.03888754	0.040084776	0.036856405
a11	0.13033615	0.13586652	0.13182236	0.12922981	0.11337979	0.17301856	0.071282275	0.06252697	0.052537583
a31	0.12410646	0.1450594	0.12898493	0.12732327	0.10125637	0.17865507	0.07998311	0.066186614	0.048444748
a17	0.1413172	0.15146765	0.12398247	0.13832556	0.08274637	0.13360608	0.08800269	0.07851623	0.062035672
a21	0.13694078	0.13608617	0.11704662	0.14220056	0.08680545	0.1746132	0.08598734	0.06569296	0.054626938
a24	0.13404486	0.15416759	0.1284218	0.11832553	0.10046065	0.17279585	0.07372742	0.06502957	0.05302665
a31	0.12897113	0.16119824	0.12880105	0.10546913	0.11428091	0.15025443	0.06939257	0.07343792	0.06819463
a18	0.14742915	0.16888006	0.14363451	0.113894194	0.10967836	0.13665348	0.06753707	0.06268745	0.0496057
a31	0.13269135	0.15582113	0.12343643	0.12543221	0.1093948	0.14158826	0.07540771	0.07239442	0.063833654
a8	0.16524035	0.1779581	0.15521891	0.10028947	0.10061048	0.12189641	0.061493017	0.062351294	0.054941975
a31	0.15154877	0.18521263	0.14757413	0.099437535	0.110948235	0.10252336	0.06596863	0.06782087	0.06896591
a11	0.16757354	0.16874567	0.15460324	0.11360492	0.101741955	0.08758477	0.06262495	0.07048364	0.07303736
a31	0.15936697	0.18047807	0.15526806	0.106436096	0.11870142	0.08903044	0.06477447	0.06245447	0.063490026
a8	0.17996396	0.18734176	0.16508834	0.095293075	0.09098821	0.094273575	0.06104572	0.06093201	0.0650734
a24	0.15713692	0.18687633	0.16628422	0.09823643	0.13655354	0.07428818	0.047239438	0.061367963	0.07201693
a31	0.10358882	0.10398794	0.1031867	0.09539392	0.10167045	0.09510341	0.058356397	0.12708436	0.21162798
a37	0.17408992	0.17535487	0.15576907	0.09869606	0.087825835	0.078980565	0.071744636	0.07690903	0.080630064
a31	0.10468661	0.10483675	0.1029356	0.08659467	0.09674515	0.08998884	0.061425094	0.15404624	0.19874103
a28	0.17580514	0.17792687	0.15723197	0.094379336	0.08747651	0.07210499	0.06628635	0.079964995	0.0888239
a31	0.11766099	0.11453486	0.11136963	0.09885627	0.10583375	0.06973278	0.0788167	0.13710424	0.16609076
</S>	0.16805388	0.1693113	0.15412445	0.09758479	0.09447236	0.06750276	0.060780596	0.08663566	0.10153423
