 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.02841775	0.028183712	0.028041542	0.028300023	0.02864903	0.028870247	0.030705214	0.030740017	0.03755371	0.03954812	0.041313443	0.043798875	0.045701154	0.04482183	0.046123948	0.08446794	0.1047418	0.15143317	0.12858853
a37	0.036984578	0.030897727	0.038314387	0.048633717	0.055420313	0.05780233	0.06600403	0.056885798	0.073789015	0.07625589	0.08282129	0.07788851	0.08052187	0.066682294	0.036052138	0.026540434	0.025112756	0.03120826	0.032184627
a8	0.028338881	0.024305549	0.020903638	0.040851794	0.060360473	0.062676385	0.068912715	0.055703677	0.08498917	0.0897895	0.08946309	0.07838747	0.09855559	0.07772268	0.028675692	0.018627295	0.01718471	0.025575543	0.028976193
a31	0.03082273	0.026218535	0.022826929	0.036805447	0.055078663	0.056215335	0.06606112	0.0633585	0.08711297	0.09698502	0.09782336	0.060328882	0.09320557	0.070564166	0.028223654	0.019938434	0.024726262	0.029673552	0.03403099
a39	0.049649075	0.0384639	0.041174702	0.046361834	0.04636648	0.048535194	0.05188439	0.047514953	0.06627426	0.07853838	0.082134694	0.09238842	0.098087035	0.074335225	0.03941819	0.019654289	0.02160429	0.030772103	0.02684252
a3	0.050625816	0.041595392	0.028034149	0.053449117	0.056151237	0.05716918	0.050006643	0.056394193	0.066338904	0.08170241	0.098980375	0.08030575	0.099885546	0.079070896	0.029134432	0.018305412	0.016750284	0.021122968	0.014977283
a8	0.036580533	0.03433534	0.025590831	0.046492554	0.052052274	0.051900778	0.05407532	0.06478569	0.08582503	0.10696184	0.103957444	0.0598561	0.097331665	0.072529115	0.023497714	0.020271625	0.019755458	0.023903752	0.020296998
a31	0.034963015	0.031135907	0.022827959	0.043109007	0.047398932	0.04872246	0.05568839	0.07256327	0.09101832	0.112561285	0.08930296	0.051505767	0.08663894	0.07080689	0.020408044	0.016879305	0.025847191	0.038970605	0.039651833
a7	0.043752026	0.035059948	0.03692729	0.047005724	0.052674003	0.054083373	0.05630648	0.046575356	0.06950451	0.07749982	0.088686064	0.08454472	0.09180685	0.068371184	0.03737406	0.02621641	0.023957578	0.03297891	0.02667564
a27	0.044577118	0.04084205	0.028856538	0.054747984	0.056501556	0.055843715	0.052473422	0.06582148	0.077919416	0.09924934	0.099663384	0.054834448	0.09203148	0.067621455	0.02297719	0.02271693	0.02175315	0.023988629	0.017580733
a31	0.034234673	0.032351714	0.024303354	0.04299552	0.04737634	0.047365367	0.052111175	0.065555155	0.08910301	0.11165683	0.097750194	0.05802814	0.09606796	0.07398432	0.02218204	0.019167079	0.023978438	0.03324278	0.028545862
