 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.04351577	0.04356714	0.043573674	0.04331821	0.041886378	0.039908305	0.039566033	0.07338977	0.10289828	0.1418007	0.21422373	0.17235199
a18	0.1042874	0.082279496	0.064815305	0.05474337	0.04484165	0.038494255	0.046149913	0.080589555	0.09634409	0.096895896	0.14539063	0.14516848
a31	0.062321413	0.050578747	0.04064545	0.023544654	0.025892107	0.028093932	0.03328673	0.06981697	0.086619616	0.09811909	0.12145784	0.3596235
a20	0.1898295	0.10228301	0.07781937	0.05772644	0.040319104	0.04169056	0.046406936	0.10539893	0.103738666	0.07776938	0.076022655	0.08099545
a15	0.12931818	0.0807766	0.058820542	0.04736856	0.03565786	0.036418397	0.03858273	0.08703911	0.10940566	0.10494791	0.1267207	0.14494382
a31	0.05829588	0.045547307	0.033798505	0.024703909	0.028789526	0.031267013	0.033155423	0.079606116	0.09383565	0.11477395	0.17113496	0.28509176
a20	0.16488172	0.08968113	0.067423165	0.055755805	0.039780155	0.040839016	0.042644177	0.09074579	0.09763333	0.09405785	0.11169572	0.104862176
a11	0.11846331	0.084124275	0.075927734	0.058745474	0.058993645	0.06250084	0.06359486	0.10065583	0.089443974	0.07780305	0.14038426	0.06936279
a0	0.13470736	0.08886137	0.073350936	0.04672711	0.048135534	0.054095153	0.055396233	0.09409109	0.085027255	0.087116145	0.15895757	0.07353422
a41	0.08339136	0.06842027	0.051497076	0.034936413	0.02754697	0.033237793	0.035421558	0.08180653	0.09480752	0.101616435	0.174997	0.2123211
a20	0.08725262	0.06032382	0.043904472	0.038051717	0.03373745	0.03554691	0.040413223	0.09773508	0.11320723	0.115557104	0.13165583	0.20261453
a31	0.12746702	0.07184977	0.05306288	0.048454516	0.04187087	0.046744432	0.05089717	0.10434753	0.10921732	0.1155726	0.14182763	0.088688225
a30	0.1022727	0.06438511	0.0553114	0.049691517	0.05581444	0.06290343	0.06804195	0.117831305	0.11613408	0.1080141	0.13334805	0.066251904
a31	0.1256599	0.09226754	0.074980296	0.03691747	0.044117577	0.052699827	0.054352976	0.094490014	0.089031726	0.085012995	0.15310858	0.09736104
a20	0.09662633	0.061638333	0.053620446	0.037838586	0.050003957	0.058624655	0.062190935	0.110002376	0.10945141	0.107992664	0.16170369	0.090306625
a31	0.10253771	0.07497855	0.068197824	0.04204265	0.056986634	0.06815729	0.069886126	0.10405265	0.0914643	0.08605559	0.15768096	0.07795971
a37	0.10288753	0.07111024	0.0611471	0.033304483	0.04334788	0.057010688	0.05994447	0.105866484	0.10075884	0.09760146	0.1567565	0.110264294
a35	0.09758484	0.07606948	0.069980375	0.04744548	0.064800315	0.078879714	0.08063499	0.10423728	0.090000816	0.08548857	0.13869694	0.06618118
a11	0.12633608	0.08785648	0.07051892	0.04734355	0.031691127	0.03844763	0.046191387	0.08049575	0.062481113	0.0643427	0.16341294	0.18088229
a46	0.11681172	0.089099474	0.060677268	0.028685175	0.025195377	0.03458865	0.036993366	0.06821298	0.07225681	0.08169318	0.14228162	0.24350435
a31	0.08103005	0.06499748	0.04823518	0.029189188	0.019416193	0.027658463	0.03268747	0.069318675	0.082419045	0.1005665	0.18324992	0.26123184
a46	0.14537606	0.102709815	0.08247408	0.039669503	0.047399558	0.055541366	0.05673253	0.086242825	0.081987835	0.08029986	0.13978657	0.081779994
a18	0.07971687	0.07619242	0.0644331	0.027995568	0.017118616	0.016778281	0.018245174	0.059058346	0.049208816	0.06705844	0.2500469	0.27414748
a31	0.068014205	0.066239744	0.06352566	0.034005053	0.011701297	0.010961981	0.012178764	0.039930917	0.046216317	0.076852284	0.24812591	0.32224783
a1	0.16998906	0.1261722	0.09498556	0.045063604	0.031181093	0.041306954	0.04830226	0.062130082	0.06839336	0.076641746	0.12825753	0.107576564
a20	0.0797222	0.079005	0.075774655	0.038798966	0.017602209	0.01621109	0.015777066	0.03558956	0.049308453	0.09150159	0.2779178	0.22279142
a31	0.06630268	0.06536885	0.06369663	0.03919478	0.013852675	0.0116494745	0.011711416	0.036496617	0.048994504	0.087667726	0.2795075	0.27555722
a27	0.1810493	0.13653125	0.103337795	0.048069432	0.03034886	0.032602176	0.038457755	0.05907474	0.056955814	0.06489377	0.119638875	0.12904032
a31	0.08105824	0.08102593	0.07889214	0.04516049	0.019425312	0.01792686	0.017544333	0.034639664	0.06425677	0.108135805	0.23503688	0.21689764
a46	0.17849381	0.13888855	0.10632868	0.049014255	0.032321543	0.031342093	0.035815194	0.061075136	0.054817557	0.06024284	0.11265595	0.1390043
</S>	0.080994435	0.08125029	0.080053985	0.05074985	0.019569594	0.01766655	0.017141948	0.029354377	0.06089357	0.10783231	0.23823503	0.21625806
