 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.074156545	0.076698676	0.075651415	0.074532144	0.07438031	0.07532922	0.08117706	0.080358155	0.10920006	0.11506613	0.16345023
a37	0.10487666	0.17558365	0.19397774	0.15488288	0.13883659	0.08318791	0.049387693	0.02495797	0.026058901	0.022719074	0.025530962
a31	0.08708148	0.18327354	0.19975613	0.16740957	0.14234896	0.08229679	0.03844081	0.027131155	0.022650396	0.01968665	0.029924516
a20	0.121320434	0.15831584	0.17754291	0.15291572	0.13052207	0.08706456	0.061620325	0.038559105	0.028255738	0.024318174	0.019565182
a31	0.09011498	0.13927916	0.17001484	0.16608462	0.14646962	0.09876922	0.06470981	0.041275073	0.033454344	0.028787863	0.021040501
a20	0.08713917	0.14344019	0.17218672	0.15301977	0.13659282	0.09221736	0.069255084	0.04823128	0.036873877	0.03267877	0.028364988
a31	0.07099669	0.119944006	0.1664266	0.16086122	0.13215733	0.1008022	0.07179706	0.05660661	0.04794355	0.044122092	0.0283426
a11	0.080237016	0.13043323	0.1689671	0.15598233	0.14454906	0.092744134	0.06645341	0.04833393	0.040868856	0.037418887	0.03401207
a31	0.066645734	0.1152211	0.15689677	0.14620855	0.12197051	0.09987001	0.07674222	0.0655925	0.058685716	0.055616092	0.03655079
a20	0.07538188	0.12557076	0.16873726	0.1585928	0.15118848	0.09059206	0.06263052	0.046703838	0.043273654	0.03993582	0.037392925
a31	0.060302604	0.114222035	0.16495445	0.14859065	0.12369816	0.09587444	0.07064608	0.06306012	0.060265537	0.05827301	0.040112883
a29	0.074998125	0.12003421	0.16718328	0.16437304	0.15896358	0.087244175	0.05843573	0.04638661	0.045722686	0.042060673	0.034597922
a46	0.063996576	0.11425218	0.15248398	0.13926034	0.11461417	0.09146643	0.07342643	0.07169565	0.07030467	0.06671988	0.041779727
a18	0.08696607	0.095267326	0.14704867	0.14571719	0.12633006	0.0812812	0.065450214	0.06342732	0.062840335	0.06457437	0.061097275
a31	0.08374367	0.09166265	0.13423756	0.14098139	0.13381164	0.083746105	0.06733374	0.07056383	0.066524126	0.06724137	0.060153913
a28	0.08263702	0.10073644	0.1739799	0.1797631	0.17195092	0.09444111	0.048848927	0.040884472	0.041847266	0.03799589	0.02691492
a20	0.0899373	0.09073758	0.14229329	0.15308951	0.14740014	0.0815757	0.057553153	0.06446314	0.06535097	0.06453093	0.04306827
a41	0.10433524	0.08613876	0.13840412	0.15115322	0.15334767	0.08357	0.050805863	0.057860937	0.060129967	0.06306183	0.051192395
a28	0.12689108	0.104068145	0.1453329	0.13916163	0.12036042	0.09392989	0.049562655	0.043470856	0.046379168	0.06003159	0.070811726
a8	0.12461787	0.11980961	0.15852655	0.14729631	0.1289176	0.092824556	0.055667363	0.03044422	0.03573075	0.044808812	0.06135641
a23	0.11468353	0.112432756	0.14966075	0.142996	0.135835	0.11828774	0.06366757	0.03147597	0.038261246	0.03609023	0.056609176
a31	0.106108055	0.10786449	0.11247182	0.10981639	0.10974894	0.11077727	0.10895601	0.041916654	0.06397434	0.05073554	0.07763055
a39	0.14590915	0.12192554	0.13812608	0.13859151	0.12715468	0.095022246	0.053949066	0.028900186	0.03722749	0.048231445	0.06496262
a20	0.10631983	0.10859845	0.11539922	0.11198078	0.11327361	0.117042534	0.10558468	0.04767869	0.05457854	0.05209439	0.06744929
a39	0.10798507	0.10981964	0.11506685	0.11220014	0.11249178	0.113906965	0.10355096	0.044235874	0.05667519	0.05075715	0.07331041
a8	0.10880607	0.11041118	0.11530663	0.11271976	0.11301074	0.11375433	0.10218374	0.043442067	0.056324665	0.050049055	0.07399172
a31	0.11332147	0.11520476	0.13770822	0.12899712	0.12502332	0.11767326	0.08540224	0.03307853	0.04513927	0.04008784	0.058364015
a28	0.14199354	0.12281622	0.13720989	0.13712536	0.12557784	0.09255094	0.053969994	0.02997576	0.039670043	0.051069792	0.0680406
a20	0.106844775	0.10841004	0.115030564	0.112300575	0.11420409	0.11881099	0.104904495	0.047333404	0.05391353	0.051964227	0.06628331
a8	0.108406685	0.109820105	0.11458514	0.11226971	0.11297512	0.11525377	0.10483993	0.044549663	0.05624201	0.050568573	0.07048923
a23	0.11486831	0.113779284	0.13401735	0.12734808	0.12454116	0.119191326	0.08626868	0.034139704	0.04746262	0.041935507	0.056447923
a8	0.10635301	0.10767303	0.11147387	0.10965001	0.11038231	0.11318045	0.1129079	0.04317757	0.06268646	0.050846275	0.07166916
</S>	0.11439119	0.11509216	0.12864377	0.12307956	0.12130253	0.118193164	0.096451774	0.035070494	0.04852256	0.041769814	0.057483006
