 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.04504442	0.04305433	0.043075632	0.045158193	0.053277817	0.05112377	0.0853181	0.09422302	0.17017834	0.21272928	0.15681708
a20	0.0211691	0.01824681	0.019821698	0.05555833	0.07331333	0.047697563	0.09691437	0.070089586	0.15512381	0.23579477	0.20627065
a31	0.073176906	0.041949745	0.07428353	0.1267026	0.13150214	0.109367944	0.08245186	0.0723046	0.080475695	0.09156341	0.11622158
a39	0.14257078	0.075207554	0.08380744	0.122441545	0.10016748	0.08345449	0.11193132	0.06514349	0.074639514	0.07944507	0.061191335
a31	0.06589301	0.04077394	0.049306117	0.12612373	0.13530457	0.11270255	0.07790036	0.068571135	0.08437947	0.1073453	0.13169983
a46	0.13013265	0.07737082	0.0896129	0.12494287	0.09194771	0.07632984	0.12102793	0.06481294	0.07965164	0.0851019	0.059068788
a37	0.04801934	0.03126043	0.041133415	0.1411848	0.15613215	0.103169404	0.09548372	0.08841446	0.08667885	0.09448798	0.11403543
a31	0.09652308	0.06555784	0.08782905	0.125332	0.11722624	0.10281038	0.09766481	0.06817038	0.077513635	0.08745127	0.073921286
a13	0.1148277	0.07220413	0.09193006	0.13724774	0.090428665	0.0674056	0.13060428	0.068232335	0.0825998	0.08601174	0.05850797
a11	0.0645046	0.06161523	0.04395649	0.11585086	0.13351095	0.07680143	0.12403888	0.091836706	0.10493706	0.10288074	0.08006702
a31	0.06793489	0.056038603	0.05276513	0.11757148	0.13158247	0.09295246	0.107238695	0.090082675	0.10410568	0.099789895	0.079938054
a20	0.110047676	0.07191584	0.09098323	0.15028875	0.09199029	0.06113442	0.13427435	0.06900268	0.0804325	0.08228846	0.05764188
a31	0.08663509	0.078263976	0.05607584	0.13002339	0.12668611	0.06829319	0.11802411	0.08890953	0.09418616	0.086671144	0.066231385
a41	0.12604208	0.09641423	0.08457956	0.14568056	0.093291245	0.059267648	0.12529118	0.064348295	0.07147111	0.07576255	0.0578516
a31	0.09268164	0.08718	0.060707435	0.115960434	0.1182161	0.07549507	0.1393212	0.0883838	0.08784098	0.0743207	0.05989273
a24	0.1501637	0.12055157	0.08365782	0.109905265	0.08460348	0.06658057	0.11400634	0.059782676	0.07081187	0.07687719	0.06305956
a31	0.11447902	0.10661345	0.06875415	0.09634065	0.102102056	0.104148954	0.10542211	0.07816258	0.07993756	0.07278801	0.07125146
a10	0.15578145	0.12891461	0.086090565	0.09151799	0.0824768	0.07108564	0.1031498	0.061366133	0.073474206	0.079389	0.066753864
a31	0.15101574	0.13031183	0.08401249	0.08885513	0.092557505	0.09357875	0.08010127	0.065453134	0.07194656	0.069138	0.07302954
a46	0.16067185	0.13342603	0.089144275	0.0820588	0.08274479	0.0717994	0.092374414	0.06131261	0.07285553	0.08059649	0.07301578
a20	0.12445242	0.12234536	0.07671735	0.06608284	0.08614243	0.094714314	0.09070771	0.06696208	0.077570684	0.091014355	0.10329044
a46	0.0544175	0.053642683	0.048828967	0.059905555	0.08196192	0.06679203	0.10116799	0.06024169	0.12702738	0.18214579	0.16386858
a31	0.0485135	0.048734576	0.03479362	0.05398944	0.07976695	0.052008145	0.12528323	0.056547202	0.1267482	0.20592207	0.16769306
a7	0.16480766	0.12557746	0.09923333	0.106783405	0.08523733	0.06688733	0.08168285	0.06535113	0.06413571	0.07257212	0.06773168
a31	0.061745413	0.060939576	0.047759254	0.04029713	0.056509443	0.053374212	0.10623979	0.058802377	0.14760453	0.20345019	0.16327809
a39	0.17081672	0.12988509	0.09632111	0.09553436	0.0885351	0.06535197	0.07321102	0.06696731	0.06573344	0.0728819	0.074762024
a31	0.07167332	0.0694075	0.064373836	0.044815168	0.056577034	0.055577166	0.089771606	0.07025219	0.14359094	0.18509416	0.14886712
a15	0.16441834	0.1289105	0.092871	0.06453156	0.09093161	0.05338059	0.06838473	0.07948977	0.07627756	0.08546664	0.095337786
a20	0.07907181	0.07316273	0.0662517	0.04834202	0.057715945	0.06583671	0.075137794	0.07227412	0.13838737	0.16358367	0.16023614
a35	0.06264319	0.05897567	0.057497375	0.05501021	0.06057861	0.0568198	0.08905093	0.085869335	0.13762859	0.17377992	0.16214643
a28	0.06657853	0.06261952	0.06002882	0.05238996	0.06040491	0.059952926	0.087865934	0.08037156	0.13765194	0.17021883	0.16191709
a31	0.053483035	0.05117222	0.04975653	0.048489187	0.061471235	0.050382275	0.10623004	0.08568554	0.1424756	0.18797125	0.1628831
a0	0.16166525	0.12370233	0.09187068	0.08225802	0.09719146	0.05984723	0.06849635	0.077548206	0.072425194	0.0784857	0.086509615
a31	0.078372836	0.07024972	0.06421714	0.0496276	0.0590402	0.06252468	0.081316344	0.081247225	0.13860965	0.16479988	0.1499947
a20	0.15550832	0.12190298	0.09210298	0.06846504	0.09321396	0.055290557	0.067948	0.084019415	0.0786862	0.085462816	0.09739973
a41	0.0805918	0.07152846	0.066956684	0.052940343	0.05699504	0.058075808	0.07743867	0.09014835	0.13995822	0.16244645	0.14292015
a39	0.07606354	0.070916384	0.066975296	0.0539104	0.061274916	0.06495647	0.073997654	0.07468265	0.13552478	0.16243516	0.15926273
a31	0.06986956	0.065086626	0.06294702	0.057286296	0.06165426	0.061131246	0.078999996	0.08323383	0.13587521	0.16502833	0.1588876
</S>	0.15289207	0.1206884	0.09139822	0.059730295	0.08238692	0.05431623	0.07011433	0.08406072	0.07997978	0.09589758	0.108535394
