 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.12299181	0.12063211	0.12922226	0.12820719	0.1293031	0.16532172	0.20432176
a35	0.21660016	0.17495735	0.12858157	0.14862964	0.13449034	0.10239534	0.09434562
a20	0.20995821	0.18403113	0.11669892	0.07577835	0.19025148	0.099387266	0.12389465
a31	0.3450941	0.24432701	0.15041794	0.09113603	0.06957735	0.052592184	0.046855345
a20	0.35649416	0.2555956	0.118148394	0.06469044	0.08334584	0.060266368	0.06145913
a31	0.3522327	0.19466718	0.12434693	0.09352679	0.08706364	0.08323047	0.06493234
a20	0.30975923	0.27238536	0.15953194	0.049819127	0.075376846	0.0691029	0.0640247
a13	0.3002362	0.1710762	0.119513445	0.09157609	0.116332605	0.11288721	0.08837825
a24	0.30592662	0.1786824	0.11074124	0.07138803	0.11313955	0.11239004	0.107732154
a46	0.28372535	0.17356938	0.1143918	0.07567133	0.11845597	0.117608786	0.1165774
</S>	0.30633593	0.20493904	0.12261774	0.06566096	0.097551465	0.09723208	0.10566274
