 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a31	0.05953881	0.052965585	0.050041586	0.05044613	0.058035396	0.10209036	0.12774655	0.162073	0.1760464	0.16101624
a20	0.10361445	0.08332738	0.07377474	0.10064192	0.096898295	0.078562126	0.061311357	0.09157025	0.19318533	0.11711421
a31	0.07704164	0.06192285	0.050845616	0.086321026	0.07453571	0.06058369	0.0841328	0.15094674	0.21167365	0.14199631
a29	0.12265772	0.09608573	0.09105453	0.13044223	0.10106048	0.0661935	0.062892824	0.087311976	0.12914057	0.11316042
a15	0.08867114	0.08411763	0.08895946	0.09161579	0.06999085	0.05076597	0.07097255	0.12499265	0.17720315	0.15271078
a31	0.059151363	0.052885983	0.05057815	0.062226217	0.0545161	0.05523124	0.08591355	0.16947852	0.21020083	0.19981806
a18	0.08255638	0.06854412	0.071850695	0.09655486	0.081827775	0.06404867	0.08958447	0.13236146	0.16022012	0.15245149
a46	0.0858257	0.077088095	0.08754607	0.08589233	0.06687001	0.05069862	0.0634087	0.117107764	0.19003591	0.17552677
a31	0.085642815	0.07997189	0.086714305	0.07931427	0.06387881	0.050810013	0.06399285	0.114428475	0.17907438	0.19617225
a37	0.07101192	0.06539331	0.07629704	0.068034776	0.055187978	0.04886328	0.081965104	0.15922183	0.19500181	0.17902292
a31	0.10588976	0.093020916	0.10495443	0.094874755	0.07209391	0.053774484	0.061179955	0.096390575	0.16504902	0.15277217
a41	0.08196749	0.0804045	0.0948473	0.07293811	0.055236343	0.05267225	0.07344529	0.1326931	0.17545992	0.18033573
a31	0.12666403	0.117291205	0.12977721	0.10584996	0.0858735	0.05742544	0.0523153	0.071971074	0.11890932	0.13392295
a3	0.1039011	0.10170636	0.11305544	0.088332154	0.06726418	0.055325076	0.0625943	0.10006853	0.15192078	0.15583211
a31	0.13329057	0.1322553	0.15291218	0.109073274	0.09336582	0.05968481	0.049629483	0.06084755	0.09747951	0.11146157
a23	0.11803745	0.11421039	0.12462015	0.101928756	0.07840876	0.060621787	0.05368332	0.07717351	0.13580213	0.13551375
a29	0.12354812	0.1236423	0.15048715	0.09558487	0.07804915	0.06149842	0.06290748	0.079577215	0.11483922	0.109866075
a46	0.098335214	0.094753556	0.096090764	0.09066018	0.08155043	0.09809208	0.0855691	0.09791555	0.13971278	0.1173204
a23	0.103944495	0.10305511	0.10470393	0.09698917	0.089583114	0.096082285	0.080003574	0.094299324	0.12379707	0.10754189
</S>	0.068531215	0.061219748	0.060772214	0.06015097	0.074888386	0.1398949	0.13262318	0.11474653	0.14484662	0.14232622
