 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a31	0.039236926	0.038963526	0.03894297	0.038837392	0.03896537	0.039319787	0.039769784	0.04286023	0.057991978	0.10503369	0.16849683	0.20246099	0.1491206
a41	0.09096137	0.07709907	0.056864895	0.07488083	0.08712418	0.109730504	0.106433295	0.07762308	0.04831154	0.049973898	0.07768226	0.073278576	0.070036486
a37	0.062451355	0.047163613	0.024596406	0.053210307	0.05935229	0.07449759	0.07034111	0.07089748	0.0714839	0.10967222	0.1014181	0.11143705	0.14347857
a24	0.15773122	0.12973179	0.053427774	0.07570637	0.08482102	0.09936189	0.07700324	0.05795026	0.043233786	0.06510425	0.053818792	0.050239548	0.05187009
a28	0.1033185	0.086436614	0.045123767	0.08007129	0.086670734	0.096139885	0.074904114	0.06822496	0.061986264	0.07740412	0.08072665	0.071768716	0.067224406
a17	0.119718894	0.103501774	0.044347703	0.08497984	0.09410921	0.10394422	0.0792109	0.06402592	0.05438201	0.06576139	0.06740177	0.061222926	0.057393406
a31	0.09661929	0.083059795	0.040328123	0.0894366	0.09876699	0.10864026	0.083072945	0.0688945	0.061080202	0.06796589	0.07408816	0.06624847	0.06179872
a39	0.16742	0.12794158	0.060421776	0.08678826	0.0984952	0.09245109	0.05353033	0.031828765	0.033698928	0.06079683	0.074272946	0.06287514	0.04947914
a31	0.118801065	0.1039133	0.06591826	0.08357589	0.09415183	0.09934505	0.07055988	0.049169432	0.039209325	0.05903411	0.0919863	0.07118287	0.053152762
a17	0.1544664	0.12302759	0.0690318	0.08898542	0.098813206	0.09598616	0.061523695	0.0359493	0.029750524	0.0593346	0.07246624	0.061056014	0.049609095
a18	0.101994134	0.0916138	0.06556392	0.08596153	0.102504656	0.1061039	0.0801424	0.05433837	0.039019406	0.049525965	0.10140244	0.07509789	0.046731643
a24	0.09198672	0.084907696	0.06671256	0.07039013	0.0831336	0.09267179	0.06712757	0.046501443	0.0471028	0.059697706	0.11528468	0.09609646	0.078386836
a18	0.08208773	0.07446199	0.058256693	0.059268594	0.0732565	0.08275529	0.06247489	0.04698501	0.055235177	0.07053114	0.11930615	0.11140192	0.103978924
a31	0.088726126	0.07425136	0.04525492	0.07004434	0.080027364	0.08969683	0.060654487	0.054015875	0.06274601	0.06622943	0.104130104	0.10142723	0.10279599
a17	0.15352648	0.12235657	0.069123134	0.09787302	0.09662569	0.08388998	0.057608336	0.03620844	0.033033404	0.060443416	0.06852157	0.06481632	0.05597365
a20	0.07007532	0.05990678	0.043215726	0.048312895	0.06636741	0.07278038	0.049969383	0.041898675	0.055703938	0.08623847	0.12795794	0.13897745	0.13859564
a17	0.090806685	0.07609898	0.055180658	0.06574515	0.07815875	0.09719367	0.06121907	0.05019263	0.051857904	0.066528656	0.08737179	0.09555628	0.12408976
a31	0.0792875	0.06700299	0.04173605	0.05842592	0.07630011	0.080639005	0.05404916	0.051792897	0.06237121	0.07857286	0.10936468	0.11482142	0.12563618
a17	0.1488331	0.12132949	0.09108298	0.09042659	0.09101544	0.09574912	0.07326293	0.043749895	0.030240398	0.050274376	0.058983553	0.057202894	0.047849253
a31	0.05641462	0.051014278	0.041983306	0.030383449	0.038830154	0.049918562	0.038957655	0.030616019	0.03816283	0.12123605	0.14758477	0.17807516	0.17682314
a0	0.14512831	0.11613252	0.10061671	0.073868014	0.09178948	0.11038902	0.091528624	0.057321478	0.032908034	0.041718945	0.047758553	0.04661561	0.044224672
a31	0.058594618	0.057602353	0.05392297	0.032285582	0.034824155	0.04309704	0.03557311	0.023421984	0.028140072	0.11423482	0.16023566	0.19181502	0.16625261
a8	0.14598697	0.11668601	0.105113655	0.05929234	0.082932316	0.10871206	0.095983714	0.06862794	0.04023274	0.039779074	0.045186784	0.043625094	0.047841303
a46	0.069517255	0.06871167	0.06313882	0.038800463	0.040298864	0.046378434	0.038353615	0.028298948	0.02722186	0.10667184	0.15410033	0.18312952	0.13537829
a39	0.057211492	0.05708335	0.056836378	0.0456195	0.049959335	0.05459267	0.05162145	0.037935514	0.03311525	0.108790606	0.12131621	0.16962326	0.15629505
a8	0.05133775	0.051181987	0.05114023	0.044120483	0.047083583	0.049695134	0.046453916	0.034886807	0.03426473	0.11385534	0.1364119	0.18269667	0.15687144
a20	0.06897267	0.06840758	0.06486487	0.039383702	0.042073224	0.050551243	0.042316437	0.029625762	0.027076272	0.10507242	0.14017318	0.17747109	0.14401157
</S>	0.042752795	0.042559385	0.042576913	0.03927245	0.04096226	0.04222537	0.039278653	0.032281574	0.034799356	0.12879105	0.15593831	0.19346032	0.16510153
