 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	0.03872568	0.03452891	0.035295114	0.03604097	0.034187663	0.03262146	0.033232372	0.03263512	0.042035162	0.036285337	0.046198945	0.04943106	0.055343565	0.07390583	0.082342036	0.15002526	0.1871655
a11	0.10662772	0.10151567	0.09699755	0.09291323	0.087260276	0.06979187	0.06598733	0.06024909	0.047893934	0.06425362	0.05301068	0.032390643	0.01964622	0.02216028	0.020077365	0.03189398	0.027330482
a37	0.07957584	0.099193424	0.10506946	0.10206448	0.0971608	0.06652493	0.05740341	0.04837454	0.032751508	0.037990034	0.03759346	0.031602863	0.038430598	0.03359568	0.035688646	0.035491522	0.061488822
a28	0.120410606	0.11497592	0.12287074	0.10796989	0.098577686	0.06904266	0.062493827	0.041875653	0.032415707	0.043437954	0.038250625	0.035054393	0.034939766	0.021542342	0.016138649	0.017728753	0.022274889
a31	0.113364026	0.11367872	0.1200816	0.10758353	0.096601106	0.066188134	0.06132825	0.042778604	0.03176438	0.041487634	0.038865466	0.03586062	0.038260087	0.02565101	0.019109622	0.020887092	0.026510114
a21	0.12830712	0.123202726	0.12102912	0.10109759	0.08363655	0.060585987	0.054869015	0.042050913	0.039178852	0.03968348	0.030948069	0.026376922	0.037810292	0.026293142	0.026701266	0.03020522	0.028023759
a31	0.077413246	0.09004876	0.09048327	0.08996378	0.0866876	0.06965263	0.07089036	0.058075722	0.038599145	0.041910406	0.041994456	0.039663292	0.045459937	0.04108622	0.03564719	0.0395287	0.042895302
a10	0.111929856	0.12245555	0.121737495	0.098499246	0.088979356	0.06852438	0.057178125	0.04485525	0.041846838	0.045447942	0.029469604	0.024243683	0.03181034	0.024788395	0.027580464	0.0346553	0.025998179
a31	0.08003249	0.10734255	0.10308629	0.095690295	0.08555415	0.070516735	0.07363944	0.0533336	0.051428914	0.060712278	0.03784234	0.028329626	0.031738408	0.024361443	0.025386065	0.049521644	0.02148368
a3	0.08771473	0.10797211	0.109854475	0.09578433	0.09280644	0.07391906	0.0632172	0.049748957	0.04114876	0.04930014	0.03112402	0.026217798	0.03394717	0.027086664	0.03131756	0.047004785	0.031835817
a28	0.056026816	0.072985634	0.0772848	0.0791325	0.08491952	0.086195685	0.08245251	0.078262344	0.05898986	0.0625386	0.058216266	0.04495488	0.03128335	0.033203594	0.027547276	0.04718625	0.018820127
a31	0.06061733	0.07666	0.08617573	0.08066302	0.09058218	0.09649944	0.06930752	0.082257845	0.07142157	0.06845207	0.04779304	0.03619378	0.022722876	0.02713954	0.024452738	0.04231544	0.016745923
a20	0.09174538	0.11803455	0.11230031	0.099920094	0.08922353	0.07056808	0.060089458	0.050172325	0.044948082	0.05673309	0.029026343	0.024018293	0.027616207	0.020334974	0.028519824	0.05366656	0.023082927
a0	0.068764634	0.09236708	0.10082768	0.09176728	0.09219625	0.088288136	0.069930464	0.06454284	0.062303558	0.07903313	0.038598254	0.026181845	0.02561641	0.019079879	0.020822115	0.04473952	0.014940926
a20	0.061164998	0.06072364	0.064214766	0.05767836	0.06305316	0.065248705	0.06316431	0.060533214	0.07237763	0.05301354	0.037032995	0.035344232	0.036776554	0.043034613	0.05612832	0.11381951	0.056691505
a31	0.07291662	0.09114942	0.086756475	0.08784231	0.08789016	0.071392104	0.06498988	0.06609681	0.04953412	0.05281947	0.034864355	0.026577078	0.024872791	0.03132194	0.04476149	0.0631766	0.043038335
