 	la	casa	la	costruiscono	i	muratori	</S>
a31	0.14370625	0.14331488	0.14108528	0.104202956	0.14133865	0.14506565	0.1812864
a18	0.2389333	0.12392429	0.13184893	0.097448155	0.110943645	0.15805513	0.13884649
a31	0.26279458	0.10206793	0.10907258	0.14828855	0.13516267	0.12325248	0.11936118
a20	0.29916131	0.13335213	0.13919213	0.14156204	0.12399095	0.08898947	0.073751956
a31	0.23647377	0.1377442	0.15679821	0.14649493	0.13075118	0.12977816	0.061959587
a37	0.22715005	0.1267829	0.13760547	0.16511314	0.15710422	0.107533485	0.07871073
a18	0.18390018	0.12752582	0.17555825	0.15382269	0.14600949	0.13876201	0.07442144
a46	0.19903117	0.13438873	0.1218296	0.15811273	0.15913752	0.1064012	0.12109909
a31	0.18587811	0.12564461	0.118028834	0.16371185	0.16055478	0.09789027	0.14829151
a46	0.24347271	0.12763272	0.10905857	0.15374565	0.13899404	0.10297748	0.12411875
a31	0.15854482	0.11900284	0.13892092	0.16113098	0.15755308	0.12894374	0.13590354
a46	0.267711	0.1353067	0.09511431	0.14527287	0.13893975	0.10199794	0.11565745
a31	0.15341797	0.12138217	0.12601383	0.16597688	0.165542	0.12568446	0.14198269
a46	0.3340114	0.14855142	0.07423982	0.11252354	0.11805537	0.10618902	0.10642933
a31	0.16137786	0.124275364	0.11119361	0.16742668	0.17001727	0.1106348	0.15507443
a18	0.3520738	0.15635243	0.070103854	0.09520663	0.110372335	0.104710795	0.11118019
a31	0.18335447	0.12553991	0.10429223	0.16187711	0.16568956	0.10948824	0.14975844
a37	0.35395968	0.15955651	0.06894445	0.088600226	0.11110706	0.1039842	0.113847904
a13	0.21029101	0.13332154	0.09202177	0.15173425	0.15722236	0.12174222	0.13366689
a31	0.19821781	0.12954448	0.10278709	0.1431012	0.16527164	0.09545296	0.1656248
a20	0.35174817	0.15309122	0.07419979	0.07793795	0.11146957	0.102803096	0.12875023
a31	0.22747995	0.1360672	0.0892117	0.13108526	0.154114	0.11227685	0.14976503
a20	0.36099142	0.15565704	0.07315434	0.07036355	0.10529915	0.104298495	0.13023596
a31	0.24640286	0.14141683	0.09093605	0.107532986	0.14124116	0.11502686	0.15744328
a20	0.36066982	0.15213767	0.07745199	0.06492301	0.10137342	0.103852436	0.13959175
</S>	0.26864925	0.14778353	0.09172894	0.09484462	0.11984861	0.12019916	0.15694591
