 	il	vestito	della	sposa	vuole	bianco	</S>
a8	0.109705664	0.10735057	0.10674603	0.12869394	0.13542865	0.15904413	0.25303102
a31	0.07911129	0.07208386	0.13978802	0.18546069	0.23399639	0.15268235	0.13687745
a7	0.31707624	0.19228221	0.18814471	0.1269233	0.087483175	0.04813051	0.039959893
a31	0.10960168	0.07744034	0.15208809	0.22966462	0.2030668	0.12561095	0.10252751
a7	0.33468604	0.16615039	0.1942752	0.12487048	0.08460183	0.05000619	0.04540979
a3	0.108823135	0.08272053	0.13958225	0.25709844	0.20838633	0.103825614	0.09956374
a31	0.101618215	0.0767868	0.2077424	0.23288539	0.19082022	0.10465504	0.085491896
a8	0.2900758	0.14591774	0.21609205	0.14074127	0.09533233	0.05653788	0.055302978
a31	0.104111716	0.0909344	0.13164751	0.30149174	0.21073584	0.08203387	0.07904483
a8	0.24539746	0.16619049	0.23233768	0.15915258	0.09429378	0.0578243	0.044803694
a20	0.19433929	0.14754423	0.14562872	0.21914452	0.132994	0.08711781	0.07323139
a31	0.1822721	0.14526412	0.20558348	0.18605775	0.14326416	0.08423948	0.053318784
a20	0.28985777	0.15255462	0.19136839	0.1664828	0.091079734	0.060456283	0.04820041
a31	0.260407	0.1478446	0.1573774	0.18674767	0.11205514	0.07973359	0.055834718
a28	0.29484478	0.1690778	0.14949659	0.15995494	0.100348614	0.07507953	0.05119785
a11	0.2930942	0.1594973	0.1293904	0.14332977	0.10866623	0.093818955	0.07220317
a20	0.17867562	0.15463953	0.121388264	0.18324552	0.15090692	0.108540736	0.102603376
a24	0.13971038	0.12067869	0.122035645	0.20133545	0.18170446	0.11523863	0.119296774
a8	0.13042966	0.1123257	0.115500726	0.21830046	0.18117063	0.11557676	0.12669602
a31	0.11593663	0.092090026	0.10794687	0.24613622	0.21179447	0.09801005	0.12808579
a20	0.22196874	0.16416962	0.17848735	0.15161283	0.124683276	0.0914024	0.06767581
a31	0.11851199	0.11059141	0.10630152	0.15988714	0.1713829	0.12433962	0.20898545
a18	0.27719292	0.1646897	0.12403959	0.13883623	0.12845111	0.096691586	0.070098855
a31	0.14939396	0.13864239	0.120199285	0.12741937	0.13329014	0.15517887	0.17587599
a8	0.24825585	0.16428807	0.12680866	0.13310096	0.14481445	0.092466325	0.09026578
</S>	0.16297267	0.14673239	0.114505425	0.120080166	0.12342475	0.16580454	0.16648003
