 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.06443489	0.06377006	0.06375515	0.06756051	0.07801156	0.123218395	0.13075496	0.13221778	0.13637412	0.13990253
a28	0.11076891	0.123499095	0.119178675	0.109302625	0.06739283	0.07973028	0.111492865	0.11043121	0.10880421	0.05939927
a31	0.12626666	0.13595931	0.09890597	0.06978733	0.053087536	0.057149507	0.1132687	0.13324592	0.14667325	0.06565586
a17	0.2513161	0.17762214	0.15425636	0.10605632	0.08088848	0.0490942	0.04580946	0.051634237	0.0528461	0.030476628
a31	0.13760309	0.17359489	0.14500864	0.07937487	0.0813294	0.07708025	0.071751475	0.08062198	0.09114295	0.06249241
a20	0.19282663	0.18734081	0.16431016	0.106849074	0.07791807	0.054770507	0.055622883	0.05730758	0.06890954	0.03414473
a31	0.13628769	0.1746653	0.14034142	0.106500335	0.10037269	0.08210807	0.065118276	0.07155329	0.07940188	0.043651108
a20	0.15400253	0.15398258	0.12580971	0.086695485	0.0778953	0.0758865	0.08033705	0.08630112	0.09497185	0.06411787
a35	0.116521314	0.14384858	0.1352594	0.11467383	0.110140234	0.102611765	0.07301623	0.07578109	0.07715524	0.05099225
a36	0.14024688	0.121411875	0.11155335	0.08975838	0.08557965	0.08690354	0.082092	0.08265078	0.08643322	0.11337027
a31	0.114205256	0.123554856	0.10218302	0.089940004	0.06716168	0.073185086	0.093330055	0.10361828	0.12902677	0.10379496
a20	0.15168758	0.17252788	0.1586083	0.12789291	0.07080579	0.069808155	0.07261428	0.06932425	0.068621404	0.038109407
a17	0.12676114	0.13891853	0.13426737	0.100941725	0.0866126	0.0923349	0.081323974	0.09222878	0.08770765	0.058903363
a28	0.14232078	0.13776994	0.11046879	0.09628761	0.06664172	0.06579608	0.08310045	0.09049243	0.10983664	0.097285606
a31	0.11773264	0.12761354	0.1006671	0.08995246	0.044406563	0.051713295	0.11216491	0.1127425	0.130961	0.112046
a24	0.16515802	0.12332603	0.13505845	0.13062416	0.0625152	0.0803535	0.08417155	0.07853091	0.07354364	0.06671848
a31	0.11024192	0.09473314	0.085176975	0.087733045	0.041753136	0.054797385	0.1382043	0.14012595	0.15379137	0.093442835
a15	0.16043407	0.11319785	0.12812705	0.12468738	0.0608859	0.07445113	0.089184135	0.079792514	0.08127088	0.087969005
a31	0.085222684	0.073621996	0.0715052	0.08043961	0.041045293	0.06350136	0.15602568	0.16097344	0.1785755	0.08908926
a46	0.14222147	0.107552886	0.12019171	0.11616346	0.06215366	0.07176433	0.09750918	0.08923416	0.104120255	0.089088924
a41	0.07835388	0.07280965	0.07273602	0.080461	0.04877438	0.074746914	0.15038562	0.15100549	0.16609652	0.104630515
</S>	0.06494272	0.064373896	0.06434316	0.06911861	0.065105215	0.10044208	0.14261137	0.14233507	0.15466233	0.1320655
