 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
a39	0.04400978	0.044439312	0.042365022	0.040601958	0.038998935	0.039098024	0.03905066	0.04000408	0.03904384	0.050324965	0.060023595	0.056074094	0.076028146	0.09371632	0.10350853	0.09385624	0.09885653
a31	0.048036017	0.070437774	0.07294017	0.072406955	0.024111556	0.03751862	0.03290534	0.06085085	0.024573049	0.07453984	0.0880983	0.075901635	0.03709552	0.056762688	0.07011609	0.078988366	0.074717134
a20	0.16328019	0.18904321	0.16055837	0.11233352	0.02840454	0.034529008	0.03704555	0.03994214	0.029755654	0.029279895	0.038565736	0.052184302	0.02723172	0.01752188	0.015617762	0.014280934	0.010425523
a31	0.08574429	0.12796818	0.13546073	0.12371986	0.031096775	0.044657174	0.048235986	0.047287233	0.03443686	0.051459678	0.081088886	0.082946405	0.031648662	0.017368486	0.017605372	0.021098519	0.018176936
a21	0.14347662	0.18628335	0.15077141	0.10119967	0.0360858	0.040736444	0.042299516	0.03949198	0.032919243	0.031006401	0.044571888	0.06259848	0.02857221	0.018610094	0.01712963	0.0139278015	0.010319437
a31	0.0785664	0.12133606	0.11616626	0.09476436	0.033199843	0.04747993	0.046262883	0.0493008	0.03324973	0.062492754	0.08650372	0.10881316	0.04053965	0.019820983	0.019950023	0.020936249	0.020617206
a13	0.11120242	0.16634627	0.13890773	0.10404734	0.04436802	0.05111622	0.051054955	0.049075477	0.042895976	0.03294215	0.051205147	0.06602604	0.027642122	0.01925462	0.018373271	0.015978439	0.00956376
a8	0.07114918	0.10829879	0.109787256	0.10458417	0.04479472	0.055853732	0.060888838	0.06440462	0.04522258	0.06628403	0.08657799	0.08146343	0.032046795	0.01832626	0.01771427	0.017337414	0.015266011
a24	0.062727876	0.080051616	0.075047754	0.068623126	0.03175854	0.047373336	0.04070773	0.0676323	0.02978024	0.0833678	0.11323582	0.13385609	0.061416868	0.033093274	0.02620863	0.022712834	0.022406127
a8	0.07181955	0.1215581	0.118728	0.10269211	0.049799148	0.05136873	0.0727603	0.038940296	0.051713016	0.04026732	0.071988046	0.077218615	0.04783407	0.02263122	0.019323897	0.020356726	0.021000862
a31	0.066822514	0.08524924	0.078879885	0.06993356	0.031409245	0.04540287	0.039614227	0.06805909	0.028509824	0.081249766	0.11166873	0.12635536	0.06512853	0.034160137	0.025992906	0.021471813	0.020092301
a29	0.07823969	0.14204949	0.13124838	0.11220956	0.054614183	0.05774262	0.0718825	0.043640926	0.043201603	0.0539492	0.066439584	0.057373267	0.030304614	0.014045238	0.013097694	0.012684292	0.01727713
a31	0.07150949	0.11624469	0.11761986	0.10614448	0.058221083	0.061761018	0.08110149	0.052161127	0.059380367	0.04616504	0.061524548	0.060407203	0.03263297	0.01809134	0.017146958	0.018913243	0.020975139
a37	0.08795792	0.13721032	0.1271803	0.112870686	0.042413972	0.053854663	0.06194286	0.058626212	0.04127576	0.050996426	0.072547734	0.068803385	0.023940636	0.015332546	0.015061021	0.014282856	0.015702762
a8	0.06931534	0.10659643	0.10858585	0.099178895	0.065428294	0.06805651	0.08021474	0.06506999	0.07051829	0.050238833	0.048008904	0.047851596	0.030926285	0.022273451	0.021993674	0.023014797	0.022728147
a31	0.06583661	0.07722901	0.07179911	0.062410593	0.040750682	0.04611005	0.048280288	0.054912876	0.04503125	0.064042896	0.10830875	0.11588583	0.07226567	0.04192696	0.036146794	0.030773763	0.018288843
a1	0.06858333	0.08665989	0.09254592	0.09499773	0.0693778	0.08373404	0.09225027	0.06156118	0.042201728	0.05850763	0.07131362	0.07277021	0.03690653	0.014487311	0.013176119	0.01589958	0.025027134
a31	0.07673208	0.09026142	0.087302566	0.080952756	0.04788239	0.06435411	0.07250938	0.05877725	0.046132386	0.051656652	0.081470445	0.10325003	0.047134813	0.023226311	0.019914886	0.022039345	0.026403166
a17	0.07830163	0.08793886	0.08834046	0.0888404	0.06255435	0.0847755	0.08689796	0.06537502	0.040827736	0.05890836	0.07627132	0.07040901	0.03523788	0.016025953	0.015483394	0.018167641	0.025644528
a31	0.085867606	0.09426439	0.09053173	0.08371975	0.04667311	0.062963024	0.077295735	0.05449684	0.046110403	0.050114576	0.08110291	0.09352928	0.04315293	0.021047302	0.018509183	0.02124793	0.029373322
a17	0.07701066	0.08127149	0.080811135	0.080183335	0.064635865	0.08552669	0.083859555	0.073335856	0.04157354	0.0608936	0.07595718	0.072538055	0.039514795	0.018157288	0.017364526	0.02070688	0.02665952
a31	0.0881598	0.092631385	0.08908587	0.083592206	0.048687484	0.06500297	0.08051347	0.05297929	0.045309514	0.05069402	0.08150261	0.08804393	0.04198035	0.020724688	0.018502412	0.022049502	0.030540429
a20	0.07683904	0.07926848	0.07839442	0.07708293	0.06523706	0.08362572	0.08129888	0.07685506	0.042420406	0.06128532	0.07537929	0.070917584	0.04129792	0.020113569	0.019434763	0.023170821	0.027378732
a31	0.08160056	0.08827187	0.08558396	0.08549566	0.061607815	0.081968	0.09023037	0.06321012	0.04940966	0.062746935	0.06970892	0.064326815	0.030097995	0.015976712	0.0157975	0.019170431	0.034796678
a20	0.08026792	0.08463463	0.08362781	0.081934534	0.06296538	0.075372815	0.077011175	0.070448816	0.04481373	0.058894124	0.0747618	0.05912447	0.039214436	0.023583323	0.0247463	0.029139616	0.029459119
