 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	0.055752046	0.05526565	0.05537143	0.05699727	0.06198822	0.07435235	0.06666722	0.07630895	0.15581992	0.16487256	0.1766044
a23	0.053995285	0.053716294	0.069260314	0.092511155	0.1252948	0.17827834	0.15222237	0.11825898	0.068355806	0.042026836	0.04607978
a31	0.032823555	0.032495517	0.048103068	0.096124396	0.111023836	0.121496126	0.1145617	0.10551824	0.104074255	0.10369341	0.13008587
a23	0.11782305	0.114732675	0.077234894	0.09968566	0.11361816	0.1088046	0.09804846	0.12682065	0.068788916	0.04152989	0.03291298
a10	0.041300174	0.04092086	0.05376327	0.09026231	0.11491457	0.16610919	0.13229474	0.106271595	0.0934096	0.07463786	0.08611577
a31	0.08132982	0.072717145	0.0698815	0.09307789	0.11263297	0.14248487	0.12919237	0.11239391	0.077961184	0.061086405	0.047241945
a37	0.051627554	0.047314674	0.060313925	0.09973263	0.1086502	0.12222577	0.12094104	0.11827454	0.10647882	0.08627204	0.07816874
a27	0.06746102	0.058635026	0.07958891	0.11655772	0.12689064	0.13988635	0.14072049	0.10369057	0.07066438	0.05466279	0.04124206
a31	0.076337226	0.068572715	0.055249315	0.09152442	0.11270354	0.13785526	0.12985115	0.09743357	0.07465999	0.079767145	0.07604562
a44	0.048014984	0.043733813	0.055767193	0.094361044	0.10464023	0.11979722	0.116833106	0.11675889	0.118676975	0.09204763	0.08936891
a23	0.051969767	0.05059555	0.0639024	0.11923328	0.13196026	0.14753166	0.14702868	0.103998505	0.0782232	0.05694037	0.048616365
a37	0.051077142	0.049197916	0.047001973	0.08537492	0.10962887	0.15257898	0.1357106	0.110503905	0.09438871	0.07884946	0.085687466
a38	0.0645672	0.055022787	0.05729398	0.09688366	0.11590425	0.14952286	0.14224385	0.13454756	0.0864426	0.052221056	0.045350242
a46	0.04473256	0.041033003	0.04198093	0.09427203	0.11573878	0.1403135	0.13025285	0.11907766	0.10931967	0.075262554	0.08801654
a31	0.044368558	0.04250773	0.05510961	0.104778826	0.122135654	0.1321113	0.11396607	0.102116324	0.100938655	0.08856919	0.093398035
a28	0.10206981	0.09512434	0.1066737	0.13928695	0.11061465	0.09400093	0.09724601	0.11742971	0.06682209	0.03637818	0.034353584
a31	0.05888972	0.05192542	0.04585171	0.10104337	0.12286815	0.13147672	0.122864716	0.11981987	0.1038393	0.07212302	0.069297954
a14	0.09748257	0.08448781	0.07729233	0.117483474	0.11204973	0.10432187	0.110810176	0.14899762	0.077942744	0.03747705	0.031654574
a31	0.059540264	0.05389767	0.039535925	0.076426685	0.109785385	0.12850396	0.11227521	0.12507692	0.10603745	0.09985337	0.089067094
a20	0.109440304	0.09115905	0.06531384	0.10277846	0.10566567	0.10754254	0.11419447	0.15366054	0.077093005	0.040764112	0.03238804
a31	0.06552767	0.05907496	0.039524633	0.06063907	0.093690045	0.12814331	0.112320796	0.1166765	0.11353463	0.10290155	0.10796679
a20	0.11573193	0.09880584	0.056571677	0.09275164	0.10223184	0.10873657	0.11546958	0.14996077	0.07894026	0.04571812	0.035081763
a31	0.07963423	0.07192316	0.04542302	0.051693182	0.074994504	0.11877398	0.10698984	0.09858509	0.12589167	0.1017546	0.12433673
a20	0.12894563	0.113231786	0.057999305	0.072457366	0.09208246	0.109042995	0.116302766	0.13196197	0.08312283	0.050705183	0.04414774
a10	0.0900824	0.08173619	0.049713574	0.055586323	0.07457998	0.10571014	0.096402064	0.092420764	0.13296357	0.10488762	0.11591735
a31	0.11695455	0.109118074	0.062904544	0.058186546	0.07565807	0.0902432	0.0770915	0.07462856	0.108673714	0.11772102	0.10882021
a37	0.13999309	0.12510827	0.065296374	0.06299061	0.08591259	0.103622206	0.10366833	0.112846464	0.08111451	0.06423037	0.055217177
a38	0.095867656	0.090092696	0.056205794	0.05445176	0.07606885	0.098130554	0.08122942	0.092328995	0.13299416	0.11520772	0.107422374
</S>	0.09013172	0.08750593	0.06617943	0.058353417	0.076059386	0.0888458	0.07532737	0.10754221	0.12752438	0.122665696	0.09986463
