 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.03873275	0.040276285	0.03886994	0.04192163	0.04183323	0.04288221	0.0428812	0.04247948	0.043328654	0.066020496	0.105241865	0.11102152	0.11448219	0.114922054	0.11510645
a10	0.04169613	0.064869314	0.05984556	0.0537054	0.057135675	0.057392545	0.06167465	0.07028894	0.07375739	0.08108215	0.079519555	0.06139203	0.07920399	0.10248664	0.055950034
a39	0.034695283	0.05991741	0.059580505	0.055807337	0.061828874	0.06102463	0.070862055	0.070769444	0.07567663	0.08160596	0.0916158	0.091787964	0.064844005	0.0730569	0.046927243
a31	0.042541478	0.07566774	0.068164356	0.06340962	0.07618278	0.06307744	0.08338989	0.07161569	0.07594216	0.08067481	0.07824382	0.060342304	0.05297415	0.05149422	0.056279622
a21	0.041127294	0.07456286	0.0673486	0.059693124	0.0716357	0.059980497	0.07633374	0.064933635	0.067909576	0.07637128	0.08706702	0.076534994	0.055741377	0.049160738	0.07159954
a31	0.044459358	0.06117519	0.062422547	0.055815138	0.064417504	0.061718043	0.07014953	0.075554445	0.07464621	0.07422838	0.06616089	0.054452475	0.06440496	0.06896546	0.10142989
a21	0.034256794	0.05931989	0.056938138	0.048479486	0.060072586	0.05044947	0.06719834	0.06203757	0.06898952	0.08396128	0.11611661	0.107358485	0.058084317	0.05756727	0.06917012
a31	0.044494383	0.06034261	0.06274076	0.05561859	0.059305575	0.065049656	0.064536616	0.078481816	0.07471257	0.06828059	0.054196924	0.04544823	0.073696926	0.079494484	0.11360033
a28	0.035934962	0.054220118	0.051951848	0.043508366	0.054001737	0.04747916	0.061385844	0.063823774	0.07193389	0.090211794	0.13225386	0.107154846	0.05571592	0.058950625	0.07147328
a31	0.045970358	0.05878371	0.061534073	0.055372268	0.05835794	0.06503876	0.06403781	0.07989634	0.07697152	0.07108353	0.05697684	0.046856597	0.072487704	0.07723746	0.109395124
a37	0.038759623	0.05421249	0.05082431	0.042839147	0.052135136	0.046315506	0.057615247	0.06430254	0.07248158	0.092343464	0.13743202	0.10352811	0.05483964	0.0564938	0.07587732
a31	0.048042446	0.059005853	0.06237893	0.055895757	0.06016993	0.065269336	0.066805944	0.080053836	0.08015142	0.07615609	0.061817463	0.04597893	0.06771298	0.07486447	0.095696636
a6	0.041490715	0.055486873	0.05183256	0.044393405	0.053194225	0.046186935	0.056789313	0.06260983	0.06984426	0.08940422	0.13398513	0.09819935	0.057391677	0.057700522	0.081490956
a31	0.052314334	0.058731012	0.061205912	0.057157215	0.061491277	0.06518416	0.06734846	0.079481125	0.08098855	0.07872102	0.06377483	0.045029264	0.06163387	0.07761831	0.08932067
a20	0.04556633	0.058494836	0.055306956	0.047330476	0.052393585	0.04924205	0.054464422	0.06463463	0.06665955	0.07387715	0.10170061	0.097783126	0.075022124	0.07213055	0.08539352
a41	0.057759006	0.06066282	0.061038446	0.05536831	0.06450902	0.05926304	0.06914263	0.07321631	0.07894145	0.08344527	0.0689179	0.04260548	0.061642904	0.07135111	0.0921363
a33	0.058846243	0.063499376	0.06053881	0.05539931	0.06606619	0.052744247	0.06514661	0.056539115	0.059602886	0.06403786	0.06419799	0.06015275	0.07991016	0.095624864	0.097693585
a31	0.047840625	0.062163826	0.057763156	0.049734388	0.05883086	0.04875473	0.061377503	0.061289985	0.064660765	0.071481295	0.07677185	0.077119656	0.07487247	0.090886675	0.09645224
a37	0.06037016	0.07553317	0.08166702	0.069300056	0.05924182	0.07022764	0.061768964	0.07255716	0.07244043	0.07636936	0.07074973	0.044020567	0.05509145	0.07984404	0.050818387
a27	0.053289533	0.06300576	0.05970458	0.05132694	0.057047836	0.05040735	0.05709471	0.060056165	0.060672797	0.06439934	0.07458692	0.087215476	0.09027011	0.083257966	0.08766453
a31	0.043700214	0.051989533	0.04947726	0.044432092	0.04805739	0.042914446	0.049369622	0.050485935	0.05521278	0.08276106	0.1380394	0.109084755	0.08276815	0.09733481	0.054372616
a3	0.07062453	0.070584476	0.071330674	0.063377775	0.061878413	0.06300373	0.060166523	0.068051554	0.06615248	0.067289054	0.06269214	0.047891058	0.06516939	0.071891986	0.089896165
a8	0.048438195	0.053194843	0.051202323	0.046728313	0.051449686	0.043107323	0.05139813	0.047489773	0.051792275	0.07740526	0.12837364	0.10711646	0.087485366	0.097556256	0.057262152
a38	0.041392352	0.047918182	0.046483967	0.043172065	0.045557745	0.04273419	0.046756506	0.048366964	0.051993117	0.07241686	0.13161227	0.12130521	0.09555461	0.10804849	0.0566875
a31	0.036226016	0.036421366	0.035272416	0.03476345	0.035117775	0.035445727	0.036943596	0.03963265	0.05264737	0.09988802	0.118811175	0.11592019	0.1099406	0.112848245	0.10012131
a33	0.063781135	0.061140664	0.058744308	0.051210713	0.058730513	0.047686726	0.0585336	0.051606085	0.05503551	0.058530327	0.067054614	0.07991534	0.10117103	0.11127311	0.07558635
</S>	0.038208395	0.038808335	0.037123542	0.036413856	0.037105557	0.037415836	0.040053695	0.04373094	0.060334213	0.10900277	0.124021485	0.11430031	0.09921384	0.1029131	0.08135406
