 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.048392344	0.04830871	0.048163563	0.048162613	0.04878154	0.048413843	0.049001735	0.04973579	0.088763334	0.10796731	0.15885429	0.123809054	0.13164587
a28	0.027144326	0.020759413	0.021868188	0.024529912	0.06255935	0.05590851	0.065307744	0.059740566	0.05701456	0.088780604	0.14482874	0.18748912	0.184069
a15	0.045504875	0.02521149	0.04802818	0.051944505	0.13643533	0.10553077	0.11838741	0.07269586	0.077455126	0.08217441	0.063196324	0.08863421	0.08480151
a31	0.0465356	0.021460101	0.06342753	0.048115317	0.13386227	0.108134344	0.123961195	0.0921503	0.071125135	0.072112545	0.06581952	0.07581562	0.0774805
a20	0.15421408	0.06722612	0.073973864	0.118514046	0.14158295	0.13509819	0.08505672	0.028072305	0.031943686	0.045331597	0.053796858	0.03786335	0.027326308
a31	0.055757333	0.032038283	0.057771195	0.058674958	0.17455992	0.13128115	0.12484346	0.0642774	0.05993458	0.06839213	0.050240215	0.06275494	0.059474457
a35	0.14251386	0.05607461	0.0865295	0.11421993	0.14033906	0.13964027	0.08194395	0.032277904	0.03234488	0.043233246	0.060715258	0.04008984	0.030077673
a8	0.047692537	0.029800491	0.04412381	0.03700977	0.13048887	0.10285462	0.10377607	0.0582392	0.064417936	0.08853826	0.089276865	0.103925526	0.099856056
a31	0.040939905	0.023867147	0.040446475	0.032311607	0.11097811	0.08876836	0.09695432	0.06444124	0.06612064	0.09354389	0.09906774	0.12425241	0.118308134
a29	0.12953581	0.07238701	0.07497856	0.14755048	0.14248647	0.13671796	0.08754963	0.036228035	0.031910017	0.03577886	0.049192514	0.03191338	0.023771362
a41	0.05729841	0.046961453	0.055643503	0.06304421	0.15196949	0.12527123	0.098631896	0.051191654	0.05111509	0.06347727	0.075977646	0.08200701	0.07741119
a37	0.06832725	0.03833211	0.0738338	0.06419761	0.16330616	0.13379359	0.09727503	0.061034992	0.050329536	0.061951756	0.06852939	0.060852163	0.058236524
a24	0.072160676	0.043509897	0.07777054	0.0833448	0.1825371	0.145019	0.10004834	0.05972595	0.043455653	0.0479532	0.052924585	0.048100084	0.04345025
a28	0.06926839	0.045119338	0.06286621	0.06065628	0.17132814	0.13290504	0.09271277	0.058916584	0.054680336	0.055719376	0.07157231	0.063610025	0.06064528
a31	0.073518924	0.040170133	0.07690704	0.07127492	0.17518954	0.13887051	0.08815125	0.061629336	0.051964168	0.05354262	0.05876617	0.05525293	0.054762427
a20	0.12967613	0.055013485	0.08728248	0.11599704	0.13542695	0.13300696	0.08317787	0.043188736	0.0406359	0.047855016	0.05608009	0.040441103	0.03221833
a24	0.063371904	0.047813095	0.049093578	0.055368688	0.15333119	0.12274695	0.08056733	0.05026425	0.04898762	0.06104139	0.074121185	0.095888026	0.09740476
a31	0.06569809	0.04831817	0.047241528	0.053071745	0.14222476	0.114241645	0.07947532	0.0491495	0.049067147	0.06453357	0.08510893	0.10066178	0.10120782
a13	0.132429	0.061518624	0.07349877	0.11565709	0.1378796	0.13505585	0.086574614	0.047150746	0.046261042	0.04861966	0.051101677	0.035718326	0.028535008
a18	0.060198635	0.048506565	0.037978202	0.050236225	0.0928402	0.07962846	0.056608137	0.035497908	0.041920293	0.07518522	0.10538535	0.16270794	0.15330686
a31	0.063883215	0.04668691	0.04597557	0.050326794	0.12607728	0.10574316	0.071153656	0.04457328	0.043263488	0.067046925	0.08775487	0.12209404	0.12542078
a11	0.14207752	0.074456856	0.0553581	0.10060004	0.13913731	0.13656224	0.09572773	0.054772377	0.04871626	0.044457745	0.045806944	0.034135204	0.028191675
a31	0.055424828	0.051080845	0.03492569	0.051499225	0.06827102	0.059050784	0.042427234	0.031001436	0.043707207	0.06933264	0.13335331	0.18620205	0.17372367
a46	0.16131188	0.08954064	0.05089745	0.10127964	0.12550148	0.12240819	0.09707779	0.060877018	0.04526376	0.037856072	0.041978076	0.035093732	0.030914294
a31	0.07202947	0.06443573	0.041882064	0.0651368	0.06986457	0.0685575	0.049715932	0.027606077	0.07593844	0.1220607	0.11430524	0.12051046	0.107957006
a8	0.12921949	0.108938165	0.07617223	0.110032804	0.097087465	0.087335035	0.057582285	0.049435813	0.049509153	0.052076615	0.064114004	0.055806868	0.06269012
</S>	0.069327116	0.062420685	0.040179443	0.062969565	0.066537715	0.06577665	0.048880216	0.03022172	0.08987111	0.13153861	0.10674997	0.119217694	0.106309496
