 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.09410792	0.0929882	0.09204426	0.09147147	0.091652654	0.09209078	0.11125245	0.15481767	0.17957456
a8	0.1721679	0.13189378	0.11726583	0.18877691	0.16842781	0.06783761	0.04791607	0.051420007	0.054294016
a31	0.17282043	0.10974009	0.120102964	0.11741896	0.15235814	0.040534988	0.08078118	0.107008934	0.099234335
a10	0.27456528	0.16150747	0.14911072	0.1321962	0.10701393	0.05069838	0.054184075	0.042040866	0.028683117
a39	0.2577296	0.1252141	0.16172628	0.118885875	0.115305305	0.075030155	0.06745616	0.045069076	0.033583544
a31	0.26098955	0.11612927	0.1607948	0.10507617	0.11471878	0.07066607	0.07211994	0.056787103	0.04271825
a20	0.22480509	0.14212662	0.17765117	0.11065109	0.13080545	0.043368265	0.0627543	0.06364345	0.04419463
a31	0.22169943	0.093617	0.12220441	0.12345199	0.13097173	0.09540824	0.09221785	0.06872655	0.051702883
a8	0.22613078	0.1408095	0.1794368	0.1054455	0.13413224	0.042481408	0.06433216	0.062180825	0.045050766
a31	0.20767157	0.09442011	0.11407824	0.10008694	0.13702308	0.07739169	0.106091216	0.09183862	0.07139848
a17	0.20870748	0.17360269	0.175208	0.12116299	0.1491218	0.037508164	0.047099393	0.04498404	0.04260544
a37	0.2528838	0.10878214	0.15042534	0.088993944	0.115061134	0.05986796	0.084307544	0.076820806	0.06285733
a23	0.22931248	0.12702678	0.15329885	0.10729621	0.12677968	0.054468792	0.07685913	0.06903947	0.055918682
a31	0.27222547	0.13300344	0.17847298	0.07710077	0.076713	0.048707165	0.07164264	0.07159584	0.07053866
a42	0.21540962	0.16487908	0.16296983	0.12301935	0.1310607	0.042078044	0.04963842	0.05080946	0.060135473
a31	0.26480412	0.12609182	0.16682094	0.08038669	0.097320564	0.048638925	0.07442981	0.07291851	0.06858858
a20	0.22265294	0.16520861	0.16461696	0.12160152	0.123313226	0.04060119	0.051548973	0.051949594	0.05850693
a31	0.23569536	0.12652746	0.15268292	0.099878795	0.11561539	0.050130986	0.07976122	0.07504649	0.06466138
a17	0.23717201	0.17885053	0.18255743	0.10916441	0.09698539	0.033548452	0.05326724	0.053297106	0.055157427
a31	0.26419082	0.13121569	0.1679725	0.08166358	0.08542564	0.04633299	0.076473236	0.075319804	0.07140569
a20	0.2294198	0.16661015	0.1671761	0.118348755	0.1049371	0.04067468	0.053473003	0.054762755	0.064597666
a31	0.24493518	0.13350344	0.15963377	0.09190458	0.09274818	0.046237715	0.08051308	0.07835345	0.07217066
a46	0.24065034	0.17447111	0.17771368	0.11014287	0.09002796	0.03560416	0.054401536	0.055515625	0.061472714
a8	0.27397296	0.14030041	0.17708573	0.08101699	0.06685771	0.042883452	0.071825095	0.07371805	0.072339654
a31	0.22781575	0.19162247	0.19422944	0.1097665	0.09024295	0.035690926	0.045791198	0.051161956	0.053678785
a18	0.207068	0.1521167	0.15405105	0.12460259	0.11086198	0.051513944	0.056834925	0.061970346	0.08098044
a31	0.2207298	0.19415131	0.20164905	0.10827162	0.08552104	0.03513747	0.04402008	0.0519737	0.058545973
a20	0.23155157	0.15760455	0.16192923	0.11657843	0.09581028	0.044926625	0.057618104	0.060198743	0.073782474
a31	0.22446865	0.19327568	0.1989443	0.108905435	0.08332607	0.033411734	0.04519047	0.05279402	0.059683647
</S>	0.24152254	0.16058858	0.16563576	0.11251809	0.088397965	0.04196504	0.057123587	0.06033686	0.07191151
