 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.058500078	0.06402243	0.0735589	0.066708654	0.08342884	0.17191653	0.15954065	0.16051121	0.1618127
a24	0.114522316	0.12695794	0.14251198	0.13248639	0.13310327	0.12607627	0.077809826	0.075285636	0.071246415
a18	0.065486446	0.09096949	0.11984499	0.104684085	0.11925773	0.14372388	0.11104815	0.12816891	0.11681637
a31	0.11050005	0.13149893	0.14079773	0.12217187	0.12257238	0.11597178	0.08172128	0.08892356	0.08584241
a37	0.11633246	0.1509351	0.17894407	0.13865907	0.14561397	0.11808697	0.047929678	0.05414318	0.049355518
a21	0.105203606	0.12634969	0.17538151	0.14330973	0.13836469	0.1324997	0.058327693	0.063860126	0.05670336
a31	0.08547442	0.10497757	0.14812218	0.13764574	0.12988567	0.1257741	0.07957412	0.0949425	0.09360368
a37	0.08116212	0.10142087	0.14011686	0.10980658	0.12247743	0.14548112	0.0994718	0.10753928	0.092523925
a19	0.13020775	0.15165485	0.19141339	0.16209511	0.113595314	0.105092965	0.05015593	0.04926082	0.046523884
a37	0.1028538	0.117191754	0.14420226	0.13532123	0.13127561	0.11014404	0.08284169	0.08881921	0.087350436
a31	0.11337744	0.12617534	0.16409273	0.14473292	0.12503976	0.107766464	0.07333577	0.07465155	0.070828
a39	0.10332049	0.1109279	0.14506386	0.13299516	0.12498765	0.12375864	0.080324054	0.09235503	0.08626724
a35	0.12204009	0.13052274	0.151869	0.15841812	0.1168668	0.10571788	0.07683892	0.07102713	0.06669932
a20	0.09323917	0.104168504	0.11966822	0.1160054	0.11573939	0.11417824	0.09788995	0.11170835	0.1274028
a31	0.09166833	0.1064177	0.14058402	0.13195017	0.14115661	0.13096371	0.08257366	0.09121302	0.08347278
a33	0.13124014	0.14185415	0.1533154	0.13902315	0.14505541	0.11985789	0.059171546	0.058870308	0.05161202
a23	0.09260344	0.103286974	0.13745575	0.13257802	0.13869765	0.15246478	0.08710856	0.08039996	0.0754049
a31	0.07088159	0.09277201	0.12722903	0.1067248	0.11547612	0.14371182	0.099431835	0.118754074	0.1250187
a37	0.13959485	0.18063442	0.16088523	0.13148488	0.14966796	0.107513495	0.045261446	0.045633614	0.039324157
a31	0.07129287	0.09645551	0.11440078	0.10879856	0.13851143	0.16548024	0.09716474	0.110370286	0.09752561
a3	0.09732314	0.12874778	0.15119912	0.13646661	0.17645165	0.14833641	0.056107894	0.056754373	0.048613064
a11	0.06482577	0.08765147	0.08815257	0.075551905	0.078593664	0.10860241	0.13939087	0.1670079	0.19022344
a31	0.056596808	0.07116108	0.0763919	0.07090317	0.07637239	0.1298	0.16793758	0.16767581	0.18316129
a37	0.098076895	0.12730522	0.14450058	0.13962358	0.17101921	0.13951299	0.06067169	0.06313349	0.05615637
a11	0.05902027	0.07418278	0.07029412	0.06354801	0.07100464	0.13798289	0.16676407	0.16666457	0.1905387
a39	0.064129084	0.08096558	0.08396054	0.073419884	0.085840926	0.16340257	0.14794208	0.1469664	0.15337297
a20	0.066500336	0.079517156	0.08496092	0.076685056	0.085261956	0.15470263	0.14924163	0.14887744	0.15425283
a44	0.06542078	0.07166214	0.078086734	0.07361044	0.092263244	0.16100721	0.15121327	0.14724895	0.15948726
a31	0.054937948	0.07287755	0.09525114	0.07403842	0.09596338	0.19697875	0.14043383	0.14154193	0.127977
</S>	0.101216555	0.11183509	0.090186395	0.084515	0.07689105	0.08325616	0.115790755	0.14501	0.19129896
