 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
a31	0.036122963	0.03550884	0.034605604	0.03461215	0.03436924	0.03525099	0.035394967	0.037670907	0.061236292	0.082864426	0.10800041	0.11448337	0.11535131	0.116221204	0.11830732
a1	0.042313084	0.039482776	0.03700172	0.037835058	0.041137278	0.09910607	0.05702112	0.097152054	0.052702487	0.024825178	0.03866407	0.09494208	0.118841015	0.119761296	0.09921465
a31	0.028840302	0.028725117	0.023547042	0.022283567	0.02610299	0.05934972	0.0471857	0.05462991	0.040229756	0.078969724	0.11361463	0.11802821	0.11710372	0.12145847	0.119931206
a20	0.04327216	0.043606497	0.04700469	0.049127832	0.061005566	0.06908678	0.058344584	0.048402224	0.04648291	0.048990734	0.073829114	0.11335087	0.101346366	0.096970566	0.09917917
a31	0.02412166	0.022941034	0.023622902	0.024587288	0.030811518	0.06299844	0.05179974	0.054892834	0.037691418	0.07251731	0.12695841	0.12173504	0.11330318	0.11671832	0.115300916
a46	0.024393687	0.022922562	0.024227833	0.025504403	0.033590786	0.059290335	0.049840048	0.053592864	0.040782012	0.08144623	0.132355	0.1209277	0.10855038	0.10990307	0.11267312
a31	0.024126388	0.022200717	0.023007244	0.023692079	0.027878493	0.054099966	0.04859358	0.06818783	0.034093592	0.056290276	0.1302048	0.11286855	0.11057437	0.130097	0.1340851
a20	0.028731368	0.02568338	0.026467692	0.026646182	0.03392359	0.059503697	0.0458631	0.061564155	0.034146767	0.079862654	0.14778678	0.105218954	0.09912494	0.110200666	0.11527602
a31	0.02920627	0.026331088	0.028644308	0.03021709	0.033023834	0.07149189	0.061770424	0.091037095	0.04519402	0.0443983	0.07870384	0.10146308	0.10856055	0.12184177	0.12811646
a32	0.032249235	0.029365363	0.0299465	0.029802607	0.036992323	0.051601093	0.03890936	0.06630436	0.03252233	0.06799738	0.15014523	0.09435305	0.09391123	0.11713338	0.12876663
a11	0.039398793	0.035187967	0.037926737	0.039406765	0.042276863	0.06253236	0.053528618	0.087018415	0.04289177	0.040373467	0.05758214	0.083445825	0.10371123	0.13014913	0.14456993
a31	0.035986777	0.030488404	0.03257163	0.033303853	0.040023733	0.0557065	0.044004116	0.07537145	0.032373454	0.044832375	0.09855993	0.09919877	0.10683556	0.1315655	0.13917796
a20	0.032767735	0.030482756	0.0313984	0.03126794	0.036060687	0.06427836	0.046703327	0.07906618	0.031474173	0.04482821	0.096736155	0.11220937	0.11487122	0.12368237	0.12417319
a4	0.046742518	0.041020796	0.043057356	0.04326219	0.052218303	0.050880354	0.04072952	0.059912086	0.03420615	0.04258829	0.09000085	0.09237515	0.09870435	0.12125048	0.14305158
a31	0.04269502	0.039287705	0.040609106	0.04080943	0.045467764	0.062071167	0.04764916	0.062391788	0.043845136	0.07013162	0.11378146	0.08869089	0.08956313	0.100737534	0.11226909
a28	0.046945084	0.040994227	0.04343628	0.04351925	0.05066674	0.053248912	0.041224405	0.067370385	0.03229871	0.03781998	0.07384268	0.09113239	0.104601875	0.13075411	0.142145
a31	0.05804054	0.05028906	0.052905563	0.05292787	0.06529041	0.059528325	0.045664478	0.0537071	0.042725086	0.059277587	0.09075321	0.08674315	0.08853248	0.095103666	0.09851148
a18	0.06301119	0.057357755	0.06027997	0.060126226	0.0687509	0.054981638	0.043777496	0.047855124	0.035353325	0.03502468	0.058492184	0.076945044	0.09106093	0.108829424	0.1381541
a8	0.05982295	0.054136615	0.055916578	0.05562554	0.06413959	0.060613345	0.0459499	0.054833803	0.056944292	0.061577022	0.089190274	0.079861514	0.08149816	0.08874579	0.09114463
a31	0.05263061	0.05063404	0.050731618	0.049997777	0.055613212	0.0625641	0.043008175	0.063625716	0.04816078	0.05855428	0.08999099	0.08466346	0.08983744	0.098803125	0.1011847
a8	0.07392939	0.064829655	0.06901446	0.07000095	0.07979403	0.06430048	0.054575536	0.04473431	0.043370496	0.031308334	0.045799453	0.06738151	0.08141507	0.09387917	0.11566708
a23	0.056815986	0.055199403	0.05543185	0.055183064	0.057857074	0.05968555	0.044452716	0.054891385	0.06656297	0.06696331	0.08356514	0.077696376	0.08328389	0.0907771	0.09163419
</S>	0.045101985	0.043860555	0.044250328	0.044683732	0.044373557	0.04666857	0.04631076	0.05341258	0.08629443	0.07535637	0.07487039	0.092033006	0.10114856	0.10479997	0.096835196
