 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.12951156	0.15209	0.14389737	0.16053608	0.10630097	0.15626836	0.15139568
a33	0.20109771	0.11375559	0.06989656	0.12943554	0.20584472	0.18174292	0.09822693
a31	0.085866205	0.055868745	0.045905557	0.11069749	0.28710184	0.29764098	0.11691925
a41	0.23143087	0.11744889	0.09802396	0.19472744	0.17859593	0.124006614	0.055766292
a18	0.13027921	0.06731974	0.05413658	0.108639404	0.271413	0.24521087	0.123001225
a11	0.12106765	0.05713055	0.0670252	0.09727203	0.2742374	0.23741262	0.14585459
a17	0.15377681	0.06569003	0.0736275	0.11477386	0.25500607	0.20110656	0.13601923
a11	0.107841276	0.054692987	0.06280854	0.065617025	0.286242	0.25484404	0.16795415
a31	0.16583477	0.0650698	0.07833838	0.12090279	0.22417821	0.19250253	0.15317349
a21	0.146524	0.07861048	0.11080617	0.1306284	0.24347049	0.16813609	0.12182432
a31	0.1413478	0.0618569	0.053869832	0.06468417	0.25472227	0.24438821	0.17913082
a15	0.16707274	0.07881929	0.08702436	0.12563366	0.23924524	0.18988028	0.11232445
a31	0.14271297	0.07175787	0.054645192	0.059470277	0.25269917	0.27048516	0.14822939
a11	0.2523373	0.10964579	0.061808564	0.12445854	0.1732593	0.17272572	0.10576482
a31	0.21138526	0.08895837	0.05433283	0.0974462	0.19714205	0.22284392	0.1278914
a11	0.26769826	0.11837714	0.062179595	0.12964784	0.14958674	0.16113748	0.111372896
a46	0.24099447	0.1324078	0.07014775	0.14004442	0.11507395	0.1830535	0.118278116
a31	0.2394037	0.17924927	0.09056066	0.19054522	0.08886579	0.13009214	0.08128328
</S>	0.3139018	0.11117277	0.06846386	0.108520485	0.11933044	0.14861295	0.12999755
