 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	0.0461831	0.04327026	0.042061385	0.04350378	0.062144976	0.054990914	0.17320591	0.28756058	0.24707903
a31	0.04104763	0.04334194	0.055447478	0.07641478	0.09469157	0.098296635	0.1034783	0.20152378	0.28575793
a46	0.21796036	0.17681794	0.09537958	0.06340716	0.09138493	0.088061035	0.08644906	0.093871385	0.086668536
a31	0.0651678	0.066332065	0.1408975	0.17132796	0.12219668	0.14298536	0.08582298	0.08512341	0.12014623
a24	0.21321924	0.17091241	0.09805916	0.073159106	0.08034776	0.079448774	0.09430119	0.10488966	0.085662775
a31	0.09409108	0.088589326	0.10983937	0.10248108	0.10494509	0.12856944	0.11392693	0.12147302	0.13608465
a37	0.17797057	0.13506877	0.10887348	0.08872643	0.08365954	0.09073188	0.10753502	0.12022361	0.087210715
a31	0.13516372	0.10781736	0.11702642	0.09137986	0.095915	0.10340565	0.116891354	0.12987776	0.102522835
a18	0.1740665	0.13037486	0.09963677	0.08232142	0.08430161	0.09752458	0.11237239	0.13126387	0.08813798
a31	0.13643691	0.1087341	0.09482876	0.086829334	0.09006477	0.104230896	0.13540839	0.15168962	0.09177717
a41	0.2120223	0.1609921	0.08676705	0.06881138	0.0704194	0.086618565	0.10679176	0.13137877	0.076198734
a31	0.20065452	0.1531705	0.11850917	0.09210894	0.06526775	0.076755255	0.10025954	0.13117468	0.062099654
a21	0.23745622	0.18627687	0.11409685	0.072129995	0.050659217	0.06358179	0.07959456	0.12272841	0.07347606
a31	0.22763571	0.18454917	0.12135341	0.1313566	0.06591943	0.0902868	0.058247037	0.066503525	0.054148275
a14	0.22831109	0.18998095	0.13655475	0.09218161	0.048101638	0.060521815	0.06375568	0.10856495	0.072027504
a31	0.24479933	0.18895233	0.15749133	0.11712226	0.054915264	0.06926561	0.04569984	0.059143342	0.06261068
a24	0.22793525	0.19226682	0.13048254	0.09302641	0.048868567	0.06565077	0.057287876	0.09859945	0.08588231
a31	0.20541841	0.17320374	0.11945167	0.1345045	0.07634641	0.094314694	0.05800806	0.056556944	0.08219558
a10	0.21525721	0.18112017	0.131205	0.107341856	0.053020198	0.070693426	0.057004243	0.09406896	0.09028902
a7	0.20157275	0.17368776	0.12432566	0.12525874	0.06369291	0.08318132	0.055180687	0.06856295	0.104537226
a20	0.09190893	0.08782523	0.066625655	0.059377115	0.05684818	0.05001433	0.10726029	0.26062217	0.21951802
a31	0.064893804	0.06296913	0.06422768	0.09733903	0.06803073	0.07359196	0.110021695	0.22042081	0.23850518
a8	0.27691007	0.18123305	0.113319345	0.07814391	0.05567341	0.05693785	0.060218167	0.09940788	0.078156404
a31	0.07619392	0.07338373	0.060177743	0.04757321	0.041037895	0.032537322	0.124917015	0.33496273	0.20921649
a33	0.20754755	0.15717737	0.12768829	0.11879325	0.06816817	0.08397997	0.06797701	0.08094837	0.08771994
a7	0.08780342	0.084386095	0.075411424	0.060368992	0.03960061	0.032251544	0.10354017	0.31899783	0.19763987
a31	0.064735174	0.054738276	0.050361395	0.0510832	0.061408233	0.053598117	0.15230568	0.29318082	0.21858914
a23	0.24810113	0.1738162	0.12372048	0.098776445	0.062849	0.0689177	0.06034523	0.0833847	0.08008907
</S>	0.0890687	0.0755053	0.0663778	0.056583118	0.038618423	0.037363004	0.13496037	0.31712687	0.18439642
