 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.08071194	0.060343638	0.057496324	0.05729148	0.057601795	0.05687907	0.059180547	0.057854325	0.06168907	0.073967986	0.0893963	0.14802714	0.13956037
a31	0.04757141	0.04325161	0.032693755	0.041554593	0.054981597	0.04162562	0.058324184	0.050904818	0.057925254	0.06143977	0.10121902	0.23148109	0.17702733
a7	0.18347365	0.14284016	0.06491386	0.092874154	0.1088476	0.09644829	0.09697825	0.053766675	0.027274085	0.03398799	0.03553197	0.042426743	0.020636627
a20	0.088659056	0.07233139	0.039669637	0.048330173	0.07148484	0.06668311	0.09798505	0.07239489	0.06410611	0.08062183	0.09228303	0.1179867	0.087464266
a17	0.19617698	0.11465134	0.05096752	0.06887992	0.095896	0.0885361	0.117457986	0.07520988	0.045062143	0.057319015	0.034848314	0.033201803	0.021793019
a39	0.17043096	0.08909899	0.044842016	0.07222283	0.10564996	0.0850947	0.12424451	0.07023984	0.04872821	0.055115066	0.05117256	0.04875235	0.03440798
a31	0.18851954	0.113386154	0.059567075	0.0802341	0.11599592	0.10025266	0.11986876	0.0564419	0.029660907	0.036023267	0.038085736	0.0393458	0.02261819
a13	0.19759493	0.11343454	0.057278983	0.07867976	0.11513914	0.08851993	0.102158956	0.048878804	0.032441158	0.037296794	0.046630476	0.049628675	0.032317888
a17	0.1857679	0.13539028	0.09408594	0.0737986	0.089601874	0.08526944	0.09863896	0.05012946	0.035594672	0.035580292	0.04123651	0.04050074	0.034405295
a3	0.17752327	0.11544306	0.07977444	0.06850557	0.08311129	0.07849487	0.09549276	0.055470794	0.035995774	0.036302567	0.05227574	0.07494958	0.046660297
a18	0.124553226	0.10375262	0.084355146	0.064078175	0.08596696	0.07907547	0.09991823	0.06929666	0.043982703	0.044885654	0.049163137	0.09468821	0.056283716
a31	0.11335736	0.08379612	0.059268598	0.062416486	0.10318371	0.07424897	0.12043427	0.07269269	0.04733666	0.05560281	0.059457507	0.08857893	0.059625853
a37	0.17997319	0.10647183	0.06549415	0.08583501	0.12050075	0.09569694	0.094438635	0.056747187	0.03440339	0.039941892	0.04054332	0.04772396	0.032229785
a41	0.1631818	0.12505963	0.08578952	0.07219808	0.10224747	0.07524451	0.09828239	0.048713073	0.03632126	0.04022833	0.05486985	0.055603866	0.04226028
a35	0.14266238	0.107380494	0.07537061	0.077165335	0.09637151	0.07619642	0.099817574	0.046945855	0.032595698	0.034411177	0.059620585	0.08483748	0.066624925
a31	0.10965975	0.089735664	0.066935316	0.06569945	0.08698016	0.074651204	0.09734841	0.05775081	0.03776632	0.04328765	0.06039472	0.124280445	0.08551007
a24	0.1399513	0.09994258	0.083669975	0.08873597	0.11940954	0.08923824	0.093898125	0.069557	0.04734544	0.04677774	0.040503323	0.049134914	0.031835854
a37	0.104470424	0.0951595	0.08547284	0.069799244	0.08624319	0.08240071	0.08630495	0.051444396	0.035371806	0.04050612	0.048351448	0.11926191	0.095213495
a29	0.10001776	0.08481338	0.06782288	0.075015455	0.10493874	0.06965039	0.09884098	0.05410819	0.044549048	0.051751643	0.064107865	0.10154973	0.08283391
a24	0.106733285	0.0845938	0.062342398	0.07410572	0.10620099	0.06692949	0.09866381	0.053727604	0.04786933	0.055118755	0.061811328	0.09410465	0.08779889
a46	0.11037679	0.08748737	0.066707544	0.0691232	0.09198008	0.074363574	0.09033651	0.046822753	0.03683837	0.046799637	0.0625424	0.11631411	0.10030765
a31	0.106336884	0.08412508	0.060705576	0.06446541	0.082341865	0.07218749	0.08570325	0.049761992	0.036913224	0.04753308	0.059519384	0.1379033	0.112503484
a20	0.13552248	0.10778801	0.098101735	0.08344914	0.091541216	0.07435995	0.08336105	0.067365855	0.05568174	0.05138587	0.054206125	0.056016233	0.04122057
a31	0.08165715	0.06799648	0.060971677	0.06302745	0.07491355	0.059289154	0.06349088	0.042583358	0.034116574	0.043909907	0.056638278	0.19004512	0.1613605
a0	0.15704976	0.12169321	0.107518904	0.0827203	0.08174388	0.07541613	0.073426224	0.06257862	0.04881808	0.046882335	0.047054138	0.052018262	0.043080173
a31	0.0967235	0.06821168	0.06606223	0.05991033	0.0663566	0.06629999	0.065954074	0.053879075	0.045541186	0.059829537	0.06979776	0.16521749	0.11621653
a46	0.144851	0.115578875	0.107396476	0.093292534	0.086710125	0.0768886	0.07251734	0.057044495	0.04876036	0.04477026	0.04684085	0.05073723	0.054611865
a33	0.09233399	0.06690409	0.06503558	0.059323974	0.06445338	0.06413799	0.06289169	0.05107043	0.046651315	0.060616292	0.07224431	0.17665632	0.117680624
</S>	0.08050587	0.07046252	0.06911122	0.06558474	0.06779913	0.06519757	0.066263534	0.05664297	0.04846994	0.052588798	0.056727305	0.16921303	0.1314334
