 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	0.09507135	0.10206449	0.10195297	0.1245842	0.117351025	0.10439858	0.10513912	0.10426202	0.14517625
a31	0.053583026	0.08365814	0.1289884	0.20763998	0.16760671	0.184217	0.08721443	0.05133877	0.035753574
a46	0.11463328	0.12872042	0.12591109	0.17099145	0.18941467	0.16974473	0.056814324	0.029843152	0.013926882
a8	0.051175833	0.07457442	0.11630008	0.15969186	0.20511442	0.22219665	0.10958071	0.034093197	0.027272826
a20	0.054069955	0.081922874	0.106500134	0.15788545	0.2054582	0.21503319	0.11052198	0.04700433	0.021603864
a31	0.101762906	0.118519165	0.12616505	0.1806926	0.19070925	0.17978753	0.0679704	0.021576801	0.012816224
a20	0.10086144	0.098617345	0.09344827	0.1343636	0.26076663	0.19228679	0.078203104	0.02506137	0.016391408
a13	0.059543435	0.099760436	0.12715906	0.22593406	0.2080589	0.18202947	0.0600332	0.025451345	0.012030132
a14	0.05129634	0.088897035	0.11273004	0.21191576	0.22353849	0.20061995	0.065077804	0.030239303	0.015685288
a0	0.08816587	0.08332794	0.0921806	0.20935482	0.2326349	0.19535007	0.06217235	0.025507407	0.011306066
a31	0.051628996	0.08204891	0.10937245	0.20934366	0.22645368	0.20538956	0.07020793	0.027621271	0.017933428
a37	0.081442	0.087863795	0.09391741	0.15277287	0.25751916	0.20620197	0.073990986	0.031794015	0.014497749
a35	0.06392763	0.0781666	0.08984088	0.19788893	0.23319046	0.19481736	0.084442005	0.04173794	0.015988281
a17	0.061410908	0.06683838	0.10412622	0.2663292	0.19263904	0.17586888	0.077892035	0.028598987	0.026296336
a31	0.061610736	0.06316277	0.08450826	0.2435101	0.21324761	0.18377711	0.08976779	0.03637258	0.02404308
a15	0.07176095	0.078034595	0.09560444	0.21865563	0.20761506	0.19412789	0.072504304	0.04506531	0.016631806
a31	0.08320078	0.059890177	0.0917181	0.21965031	0.18528599	0.17464471	0.10971291	0.037485983	0.03841096
a46	0.09257045	0.074503765	0.10439141	0.25151515	0.16756578	0.16218959	0.07895237	0.045727026	0.022584494
a35	0.09078487	0.06255765	0.09177478	0.1642713	0.18344577	0.19073227	0.12002424	0.051522218	0.04488691
a20	0.103856266	0.07005974	0.08359187	0.23987475	0.15283062	0.17982881	0.09419836	0.04441521	0.031344343
a31	0.07913823	0.06719846	0.101966836	0.28870827	0.16144302	0.15960109	0.08433679	0.033810858	0.023796415
a17	0.08666871	0.08641697	0.10737989	0.20549324	0.1789224	0.17396735	0.08263489	0.05760088	0.020915665
a20	0.09552266	0.05804095	0.08393654	0.22974981	0.17336679	0.18752417	0.09455741	0.0436308	0.033670902
a8	0.08575697	0.0655022	0.102391414	0.28674823	0.1590221	0.16247058	0.07965713	0.034073528	0.024377784
a23	0.056536093	0.071213685	0.0883724	0.2782067	0.1897544	0.20348957	0.0625787	0.027235337	0.022613117
a46	0.05610283	0.06985766	0.10655756	0.29771122	0.16045517	0.17792952	0.07067895	0.037226148	0.023480948
a8	0.054245938	0.069504745	0.11276536	0.26955828	0.17940126	0.196912	0.06908929	0.02948624	0.019036895
a31	0.052324735	0.066642955	0.09651458	0.2767462	0.18591024	0.20988154	0.06434847	0.027532697	0.020098558
a17	0.10987435	0.11952359	0.13462518	0.18629663	0.13817428	0.13144551	0.08065111	0.06502152	0.034387752
a31	0.07654952	0.08567336	0.10177	0.2596371	0.15564415	0.17975207	0.066872664	0.037789915	0.036311198
a37	0.11238502	0.10023485	0.13082078	0.17092997	0.14358416	0.147979	0.09145266	0.06615624	0.0364573
a31	0.09538362	0.09605735	0.11515239	0.271104	0.12130553	0.1464859	0.06182127	0.041135438	0.05155445
a30	0.122790605	0.0796909	0.11347253	0.17749645	0.14093663	0.17395438	0.09330244	0.05971589	0.038640156
a21	0.11999525	0.10314582	0.11096251	0.24400242	0.11172275	0.12188288	0.07259271	0.052291892	0.06340372
a10	0.10487022	0.10043941	0.10808367	0.21038248	0.13723248	0.1390053	0.09275801	0.060471766	0.046756573
a39	0.09278062	0.095698595	0.10732369	0.22658192	0.11904489	0.14042392	0.09222112	0.05842895	0.06749632
a38	0.09123762	0.098457895	0.11227571	0.23684801	0.12485338	0.14399692	0.08000351	0.050760034	0.061566915
a41	0.0880248	0.09553856	0.10879888	0.22774287	0.12500821	0.14713919	0.087070815	0.055248108	0.06542855
a18	0.08699776	0.094863795	0.11142718	0.2509125	0.13024269	0.15387839	0.0776967	0.047491454	0.046489485
