 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
a31	0.03816978	0.04670979	0.041742735	0.04223146	0.06347023	0.061007366	0.06564986	0.06387433	0.06508076	0.06085929	0.05936106	0.11078257	0.1296299	0.15143088
a23	0.03156683	0.06194164	0.06788756	0.066883765	0.0935738	0.076094374	0.076178156	0.07559481	0.095413566	0.09671072	0.11480213	0.07025565	0.03932348	0.03377351
a31	0.016835632	0.029381962	0.047740106	0.054583047	0.11148128	0.097561836	0.104420036	0.068381354	0.10747317	0.07578895	0.07811317	0.07647239	0.064520314	0.067246825
a7	0.04825355	0.07484355	0.062498834	0.045001842	0.11856918	0.09818094	0.10917362	0.08842383	0.11125735	0.100984484	0.053372752	0.043264143	0.02418548	0.021990515
a10	0.035606638	0.033762895	0.047451366	0.04998448	0.12088571	0.09925066	0.10076681	0.09208868	0.15657666	0.10376422	0.07435372	0.0450845	0.021113224	0.019310415
a38	0.045980036	0.04183838	0.04643288	0.038473573	0.12285854	0.10660397	0.117899284	0.12626636	0.14603694	0.09120447	0.0546485	0.03257529	0.016059827	0.013122001
a10	0.04314838	0.026823753	0.038460243	0.0419407	0.11539836	0.11540441	0.14107268	0.120741166	0.15807754	0.076597944	0.053570643	0.03180595	0.02080415	0.016153997
a11	0.046778437	0.03021112	0.042945523	0.03950037	0.11333455	0.11812527	0.15026058	0.13019536	0.14961019	0.0706858	0.045824017	0.027745685	0.019336792	0.015446273
a31	0.059207954	0.03357957	0.04885314	0.046633154	0.11398663	0.11086371	0.14219707	0.11734568	0.14421704	0.07009352	0.045818612	0.028211877	0.021826796	0.017165229
a13	0.026443943	0.021467227	0.03292544	0.036138803	0.12704124	0.11472586	0.13086678	0.09896461	0.15781057	0.08956017	0.06177508	0.04519064	0.02910782	0.027981827
a31	0.053307794	0.03120651	0.052027196	0.057267327	0.118571684	0.10122672	0.14200896	0.116733216	0.13058777	0.07059113	0.052539855	0.029273491	0.02477306	0.019885255
a0	0.034395367	0.023882756	0.0360165	0.03615036	0.117254816	0.107611984	0.12162162	0.094227925	0.1674626	0.100366555	0.063803464	0.049308248	0.025337642	0.022560108
a31	0.050913826	0.030855441	0.05265265	0.057315536	0.115824625	0.09964559	0.1451321	0.11606369	0.12665854	0.071385376	0.0547816	0.03157806	0.026138082	0.021054797
a39	0.047770776	0.028979374	0.043273654	0.040007807	0.10777036	0.09499461	0.108992994	0.09018826	0.16361715	0.10668571	0.06829411	0.053156365	0.025075551	0.021193344
a31	0.058646705	0.037902035	0.06340835	0.05890865	0.12704696	0.10169905	0.12230306	0.107730135	0.12656516	0.073418394	0.04913997	0.028224587	0.024442237	0.020564687
a17	0.061175134	0.033447728	0.047599614	0.047439568	0.09179602	0.08353003	0.09777016	0.0846982	0.15346467	0.100208156	0.07510669	0.06257344	0.0327713	0.028419271
a20	0.06152804	0.031878103	0.044477947	0.04891968	0.11293476	0.10956525	0.14086294	0.1145469	0.14734548	0.06511905	0.048361707	0.030604042	0.024076017	0.019780055
a21	0.07353377	0.041937787	0.05572467	0.051067404	0.09955805	0.10276095	0.12251713	0.09411547	0.1332337	0.07862448	0.051103454	0.041751157	0.029231198	0.024840783
a31	0.042757344	0.038461797	0.03740171	0.046734236	0.07502413	0.08055053	0.094852164	0.0821838	0.120124295	0.07420598	0.08636054	0.094996266	0.056088667	0.07025852
a18	0.0725236	0.04895057	0.07474315	0.060272634	0.09479499	0.07666234	0.09660099	0.08481597	0.11774175	0.094672166	0.0712829	0.046518803	0.030164825	0.030255346
a46	0.0659515	0.039095473	0.04346141	0.051416744	0.083628796	0.092750385	0.11050628	0.09079373	0.13608131	0.07733483	0.06263849	0.06308231	0.04140728	0.041851483
a31	0.039749857	0.03920851	0.03794412	0.048224125	0.07519406	0.07840866	0.085803896	0.07637314	0.11253851	0.08102301	0.09738722	0.10828841	0.05268697	0.06716948
