 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.06620162	0.05343685	0.057068422	0.0765138	0.06886283	0.13517813	0.06373922	0.068799645	0.08626346	0.1639491	0.15998693
a10	0.12180762	0.105998956	0.11050721	0.09727542	0.11044045	0.13888162	0.11454305	0.093143344	0.04229014	0.034346186	0.030765992
a31	0.07836066	0.08672545	0.09536647	0.08667378	0.12185728	0.15828857	0.119303495	0.09261299	0.05602643	0.056701068	0.04808381
a10	0.13760611	0.09977865	0.116354965	0.07987639	0.119805455	0.16409273	0.13344653	0.088829376	0.031973943	0.015778651	0.012457165
a28	0.086789474	0.07917194	0.095019236	0.08910671	0.12388668	0.23015097	0.1256762	0.08565164	0.036468297	0.026003173	0.022075647
a10	0.072505705	0.08349027	0.09430203	0.09733187	0.115242854	0.23518522	0.13060363	0.08983866	0.037625473	0.023162022	0.020712273
a21	0.07464316	0.09468523	0.10341897	0.08978015	0.1117333	0.21401565	0.13302301	0.09614107	0.040765584	0.021408433	0.020385426
a38	0.08194959	0.09070716	0.09428184	0.09342847	0.12226283	0.19517258	0.110270925	0.08663281	0.04775979	0.03911837	0.038415734
a41	0.079892516	0.090225056	0.09442232	0.0881884	0.11975476	0.19877672	0.11412495	0.09167145	0.046059217	0.03882886	0.03805577
a31	0.08677634	0.09915562	0.10243139	0.09129015	0.12371701	0.17621781	0.10701541	0.08197014	0.049873874	0.041048314	0.040503904
a18	0.08005508	0.08728983	0.08957259	0.087400064	0.11074412	0.20219427	0.12438736	0.102045186	0.04513913	0.03723083	0.033941552
a31	0.097266994	0.11455698	0.11436998	0.09642249	0.12933837	0.13021228	0.109728575	0.08356934	0.051273488	0.0366826	0.0365789
a21	0.088471465	0.08649574	0.08919585	0.080076754	0.11660869	0.18888086	0.13230039	0.102698825	0.04442632	0.03688783	0.033957236
a31	0.10134434	0.113961995	0.11470393	0.09057121	0.1246958	0.12793656	0.1129409	0.08765788	0.051699977	0.037170865	0.03731661
a18	0.10557887	0.0968263	0.10510117	0.0750501	0.1250564	0.16159563	0.1378001	0.099553905	0.043100867	0.026241474	0.024095153
a17	0.10250265	0.103509925	0.10825004	0.07398765	0.10927519	0.14343737	0.12803179	0.11188277	0.04638951	0.035665113	0.037068035
a20	0.10547992	0.095743164	0.105298765	0.072041616	0.09477524	0.1517002	0.12065672	0.11462329	0.04006637	0.044023123	0.055591594
a3	0.10392279	0.09490652	0.094976604	0.07660913	0.13145447	0.16112815	0.09919208	0.07515195	0.044202052	0.062385898	0.056070294
a35	0.104840055	0.083524734	0.08367673	0.066152304	0.10588987	0.1661354	0.09091074	0.0753983	0.04632615	0.0875207	0.08962497
a37	0.0944152	0.078631334	0.07538896	0.074036695	0.104554184	0.16542497	0.085305154	0.070722714	0.05285878	0.09849938	0.10016264
a38	0.07717679	0.08012481	0.07683058	0.08448894	0.11747414	0.16322814	0.08811632	0.07029502	0.058341302	0.095866345	0.08805756
a31	0.09801432	0.08055229	0.07995608	0.06386945	0.097867966	0.16117626	0.08438746	0.078035645	0.054381665	0.09973587	0.10202301
a37	0.12728448	0.117634706	0.122631714	0.080619544	0.11171294	0.121248394	0.10826156	0.08995298	0.053783324	0.035017997	0.031852398
a21	0.106773905	0.08054063	0.073033765	0.061914276	0.08622309	0.16418977	0.074787274	0.076911956	0.065233275	0.10169575	0.108696245
a31	0.10654286	0.076923855	0.07128018	0.065525256	0.088394396	0.17706758	0.07868646	0.08387181	0.06917348	0.095958866	0.08657528
a29	0.14902593	0.12120682	0.13136926	0.065569945	0.08828905	0.107691556	0.08845396	0.08597932	0.050836	0.050717358	0.060860753
a31	0.11662927	0.06621515	0.060315065	0.05621355	0.07835305	0.18385237	0.06714932	0.098118916	0.082057185	0.098527454	0.092568725
a33	0.14918084	0.12577902	0.1369981	0.06385118	0.08030285	0.10406668	0.090139136	0.09025542	0.05154366	0.0476959	0.0601873
a20	0.094818175	0.06288491	0.06207638	0.05967608	0.070978336	0.1680245	0.06764854	0.097864226	0.09667164	0.11524569	0.10411156
a31	0.09772201	0.05507775	0.053685725	0.05202901	0.0654552	0.15727958	0.060379833	0.10847075	0.120720364	0.11696401	0.11221576
</S>	0.14669168	0.12697855	0.13479736	0.06239076	0.07957002	0.101654984	0.09147086	0.0900504	0.048343353	0.054728527	0.06332352
