 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.07915686	0.07867371	0.07847996	0.07795097	0.08467358	0.09096873	0.11007894	0.08857725	0.14004596	0.17139414
a3	0.057262205	0.048635796	0.051534884	0.08369571	0.11540066	0.12617864	0.14229593	0.10769944	0.111156814	0.15614
a39	0.079429075	0.046670564	0.06409627	0.13666111	0.17619038	0.115207836	0.106661685	0.09642084	0.08311425	0.09554791
a3	0.14233291	0.08437561	0.12544997	0.16776453	0.21321012	0.088521905	0.058611423	0.045680262	0.036378946	0.03767434
a10	0.10986036	0.06583612	0.09434997	0.1725218	0.20733334	0.09450586	0.08085246	0.067332104	0.05403551	0.053372446
a38	0.15015471	0.085764036	0.12890749	0.16679038	0.19741753	0.08571665	0.061089523	0.045984734	0.039492495	0.038682442
a37	0.12440645	0.07318425	0.11543426	0.16849518	0.18787542	0.09495515	0.076196946	0.05991451	0.05044913	0.049088683
a24	0.15095042	0.08394339	0.13286357	0.15098712	0.1743514	0.09715204	0.07172945	0.04999696	0.04612241	0.041903257
a31	0.11493172	0.06909781	0.09535411	0.13296224	0.17453788	0.11595395	0.101927415	0.0708989	0.068106405	0.05622962
a3	0.16649368	0.06502093	0.10971444	0.111395516	0.10945697	0.15680474	0.09725114	0.058675185	0.07009586	0.05509151
a20	0.11121743	0.089279175	0.07990762	0.096305355	0.13739392	0.114128	0.13452706	0.07367466	0.09457597	0.06899079
a31	0.14253256	0.087245926	0.11897037	0.12441286	0.13973776	0.11297952	0.09536563	0.06303896	0.06501195	0.050704468
a11	0.15232643	0.06458429	0.10611658	0.113931276	0.11184347	0.15062699	0.10403044	0.06388998	0.07479729	0.057853296
a7	0.16247919	0.124220826	0.10167987	0.092460796	0.11243414	0.1014837	0.1082986	0.06548374	0.077012084	0.054447055
a31	0.094968356	0.07230285	0.083620586	0.10148268	0.1259002	0.11624193	0.12430256	0.08893711	0.098988496	0.0932552
a24	0.18013696	0.082793996	0.10719608	0.11646547	0.12106579	0.118615955	0.102267936	0.0543932	0.069538206	0.047526423
a46	0.16123378	0.12531704	0.10121318	0.07575268	0.09067074	0.09182736	0.11752349	0.070963696	0.09212664	0.07337138
a39	0.09577375	0.07463021	0.081935436	0.09434417	0.11872446	0.120254695	0.13105237	0.08748957	0.10217862	0.093616724
a31	0.1243058	0.0984054	0.10964288	0.13573605	0.14207968	0.10845194	0.08699907	0.065984584	0.06471593	0.06367871
a14	0.17476338	0.08304823	0.097019054	0.11561858	0.12506354	0.121957205	0.10063897	0.055324398	0.0752854	0.051281188
a38	0.13496104	0.11330393	0.10035911	0.0850354	0.10304011	0.09755375	0.105247684	0.0819803	0.08827063	0.09024803
a31	0.11749751	0.087253645	0.08528454	0.09011189	0.104654446	0.1033588	0.11618828	0.09388973	0.09940719	0.10235402
a37	0.19731049	0.10409338	0.1025741	0.12011824	0.13824773	0.10148969	0.08647874	0.046991576	0.0593803	0.043315742
a20	0.12907207	0.11050393	0.09942869	0.0817534	0.096552186	0.09887127	0.10660494	0.08474807	0.09215677	0.1003087
a39	0.13646278	0.10416228	0.100492015	0.09103171	0.11444875	0.09916223	0.09763323	0.08370915	0.082265235	0.09063264
a20	0.13657598	0.105520695	0.10074764	0.08728399	0.11078527	0.10000415	0.09934938	0.08547031	0.083430305	0.09083224
a35	0.14206947	0.109370016	0.1029803	0.081013545	0.10287245	0.10042845	0.100009404	0.08507219	0.0842307	0.091953404
a20	0.12267168	0.103276365	0.08816285	0.08447567	0.08239597	0.07274664	0.124566056	0.08756519	0.118829556	0.11530997
a31	0.12080248	0.11290454	0.108049214	0.084069625	0.08655328	0.098462105	0.10133667	0.08320781	0.0916544	0.11295987
a24	0.21736664	0.125672	0.10239007	0.08831306	0.1140211	0.09446913	0.084571294	0.064015865	0.05944851	0.04973227
a31	0.12681402	0.12004748	0.10441434	0.09718481	0.08811142	0.047897495	0.09093514	0.058203794	0.11598583	0.1504056
a8	0.212427	0.13248537	0.114025384	0.083869085	0.09434171	0.09680507	0.07654463	0.07027807	0.05960584	0.05961789
a31	0.14719401	0.13536799	0.11162928	0.101338305	0.10243431	0.061546024	0.077293105	0.051448748	0.09689885	0.11484937
a41	0.1693537	0.13234258	0.12633745	0.084637836	0.073811844	0.08532172	0.09199057	0.07999623	0.07673474	0.079473406
a8	0.13458177	0.13165414	0.12495244	0.11485976	0.10275344	0.051371608	0.04898717	0.05700465	0.08539232	0.14844269
a31	0.14680243	0.14136618	0.1255656	0.11193526	0.10776442	0.058824062	0.061291076	0.051753413	0.07691413	0.11778349
</S>	0.16552928	0.13163792	0.12647808	0.08615623	0.0737958	0.081618235	0.09467639	0.079657316	0.07952765	0.08092312
