 	devo	comprare	il	pane	ogni	giorno	</S>
a8	0.12299181	0.12063211	0.12922226	0.12820719	0.1293031	0.16532172	0.20432176
a31	0.15295878	0.14094111	0.12663268	0.09205774	0.17324415	0.13575768	0.17840786
a10	0.345988	0.2644125	0.16380751	0.099071145	0.053244673	0.03517538	0.038300917
a20	0.25539136	0.20692854	0.12380989	0.08638417	0.1543166	0.08696598	0.086203516
a10	0.320412	0.27453023	0.13213298	0.064057395	0.0922695	0.061043672	0.05555426
a31	0.32550538	0.27176243	0.1253647	0.060740218	0.09020524	0.06404513	0.06237687
a14	0.38132474	0.23091817	0.11189072	0.07798424	0.07732958	0.0566866	0.06386594
a31	0.33622307	0.25888216	0.12770408	0.059084073	0.08175264	0.07386986	0.062484134
a37	0.350561	0.25710055	0.12260505	0.054446265	0.08081206	0.07178461	0.062690504
a31	0.30217022	0.16545747	0.111070886	0.084669605	0.12216782	0.118912846	0.095551096
a46	0.32758686	0.26180074	0.14004453	0.0514177	0.07387705	0.073687926	0.071585104
</S>	0.32524383	0.19874094	0.111182794	0.062279392	0.098648205	0.098942414	0.104962505
