 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.057844847	0.059240464	0.051800735	0.050158992	0.062079504	0.089604214	0.087242946	0.09118267	0.26232335	0.18852226
a31	0.03381106	0.032275908	0.03537858	0.057798814	0.08793805	0.0750778	0.090048485	0.1093676	0.15372491	0.3245788
a13	0.20682287	0.10477832	0.096809246	0.061781857	0.095938146	0.091124326	0.08811956	0.0908553	0.09773311	0.066037185
a37	0.074282	0.056593012	0.07388423	0.1498875	0.109493956	0.08129041	0.08065805	0.07762892	0.09921542	0.19706653
a31	0.16611591	0.14036126	0.15827937	0.119189344	0.06915932	0.058762122	0.057993226	0.06329459	0.07935351	0.08749129
a39	0.17228296	0.0989313	0.089159265	0.058759443	0.10565707	0.089963466	0.09814211	0.103030525	0.11276128	0.071312614
a20	0.099857666	0.07450976	0.089540526	0.116929576	0.09487563	0.075447895	0.08238301	0.0919379	0.124963984	0.1495541
a31	0.12470727	0.102312036	0.121237375	0.10736809	0.08655254	0.07053297	0.07755305	0.0847536	0.11373596	0.11124709
a0	0.14892218	0.09586255	0.09438315	0.060013942	0.099080816	0.088013016	0.094689354	0.1044652	0.12244947	0.092120305
a31	0.07865883	0.06527548	0.06216627	0.07151122	0.102387	0.104320146	0.10591582	0.09631623	0.1376598	0.17578928
a20	0.18235132	0.10021343	0.10103297	0.057471987	0.08114347	0.092832185	0.08897478	0.09349692	0.11570427	0.08677869
a24	0.16340905	0.08965218	0.07873503	0.07939431	0.07028941	0.10483827	0.08772283	0.08555724	0.12606552	0.11433614
a31	0.10951734	0.07925023	0.069395974	0.06331882	0.07442125	0.11835932	0.0926727	0.07269718	0.12776703	0.19260019
a10	0.19515349	0.09880953	0.09157682	0.066981755	0.06960822	0.09560631	0.08241701	0.0845405	0.117145024	0.09816143
a27	0.188483	0.10143217	0.07735333	0.080916256	0.061317954	0.09859755	0.072695434	0.0694806	0.12013149	0.12959224
a37	0.07724697	0.06141208	0.05633587	0.045500185	0.07569882	0.10859011	0.09690155	0.08215291	0.15530744	0.24085395
a31	0.08744047	0.077259414	0.07773403	0.091979034	0.08918102	0.056075983	0.06487348	0.06859687	0.09286639	0.29399326
a18	0.16468364	0.090693414	0.09781561	0.059072156	0.079537	0.10800109	0.093123086	0.09496968	0.12734331	0.08476103
a11	0.08237511	0.06412483	0.05383207	0.047040995	0.08583567	0.08520996	0.085955456	0.074556895	0.118973434	0.3020956
a31	0.0834608	0.06728374	0.061506033	0.07590466	0.087718405	0.06685404	0.07184926	0.06883546	0.09415137	0.3224362
a28	0.15739031	0.08799078	0.09355315	0.062057905	0.077647656	0.11402513	0.09299607	0.09497731	0.13515961	0.084202126
a31	0.07932383	0.06606213	0.052188147	0.0437558	0.079298384	0.07966394	0.08510421	0.08117723	0.12218721	0.31123912
a20	0.18535095	0.10251833	0.09550708	0.0760138	0.07391431	0.09006429	0.07558921	0.08578605	0.12651624	0.08873971
a3	0.08141522	0.073270075	0.054839555	0.03999895	0.054263778	0.079847276	0.08356808	0.09222019	0.16207513	0.2785018
a28	0.08502552	0.07740513	0.062144823	0.04210212	0.04484973	0.08554901	0.07116445	0.09722702	0.23259935	0.20193288
a20	0.06850907	0.06696292	0.056708246	0.04211016	0.051228747	0.07759489	0.08258031	0.10148473	0.1906415	0.2621794
a31	0.07308166	0.07005895	0.056558985	0.041796967	0.05609273	0.076705776	0.08435236	0.09439477	0.16774376	0.27921405
a46	0.19511501	0.109669976	0.09926788	0.08216102	0.07541291	0.0678035	0.07126601	0.07993736	0.10650037	0.11286599
a23	0.091219544	0.08668859	0.06620906	0.043593436	0.043462828	0.066511616	0.065165624	0.107540645	0.2707248	0.15888385
</S>	0.07786899	0.07870432	0.0648704	0.047437128	0.040729586	0.059738994	0.062202975	0.104976006	0.27537903	0.18809259
