 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.82645977	0.07873977	0.0036758194	0.0020078712	0.0014327797	0.00030464487	0.0055733547	0.0033660692	0.0003872484	0.0009619076	0.006746307	0.002010359	0.0029535939	0.025427803	0.03995254
t	0.427634	0.34650424	0.01955684	0.009378353	0.012455004	0.0026265688	0.0013483404	0.0018923283	0.0012930218	0.0018254226	0.0003234622	0.000120071156	0.00046264412	0.0037117093	0.17086798
t	0.0074789156	0.19230115	0.09465525	0.023886424	0.010150016	0.002288811	0.013186392	0.007332805	0.0007997093	0.0031246915	0.008460597	0.0012671419	0.0086002685	0.060461186	0.56600666
è	0.06754261	0.9276745	0.0016897124	0.0005802103	0.00047020992	7.698638e-05	7.789127e-05	0.00013032036	1.652337e-05	0.00012879533	1.591186e-05	8.375546e-06	3.5929676e-05	6.649045e-05	0.0014855685
d	0.022102661	0.968099	0.0077475244	0.00094260974	0.00043135844	9.5514995e-05	4.8667927e-05	5.0067163e-05	6.353708e-05	4.2058455e-05	1.8010862e-05	1.8190767e-05	2.0329762e-05	0.0001052145	0.00021513637
e	0.45519873	0.344269	0.03872764	0.0129515845	0.022854278	0.0038730116	0.004552699	0.00739528	0.0024026139	0.008885201	0.0030912342	0.0014402457	0.0035934842	0.0027405499	0.08802447
c	0.00073875586	0.6279404	0.27877417	0.059074517	0.026227051	0.005271935	0.0008877003	0.0002807328	0.00042236957	0.00022091361	2.9715029e-05	3.183051e-05	1.6576454e-05	7.780209e-06	7.558574e-05
i	0.01763069	0.41264027	0.12335333	0.045131683	0.13019705	0.027714152	0.00961459	0.024255093	0.006689731	0.050808575	0.0040574493	0.0018922628	0.0067323623	0.0036005715	0.1356822
d	0.0005835187	0.647746	0.29423058	0.0369446	0.01624928	0.0011673803	0.00060876715	0.00046679183	0.0008522771	0.00040083547	7.891549e-05	8.730659e-05	4.1559055e-05	5.4830965e-05	0.00048732036
è	0.0091463085	0.19413258	0.21461812	0.061808366	0.13980499	0.016872894	0.008373384	0.024979172	0.0048027886	0.041845012	0.004370925	0.0015710483	0.009406696	0.008264072	0.26000366
t	0.00024199749	0.2732237	0.53781533	0.14728822	0.02460243	0.0017332031	0.0048722196	0.0021590036	0.000786023	0.0007677993	0.00058010896	0.00050225365	0.00045931025	0.0025893813	0.002379007
s	0.006005852	0.19776851	0.122188404	0.029314142	0.058441643	0.0037660587	0.00988373	0.030183442	0.0049511367	0.025696414	0.012106923	0.0047924034	0.009742977	0.024529584	0.46062875
a	0.0011352012	0.25274983	0.5240285	0.11646977	0.027760616	0.0010237616	0.028569171	0.01866124	0.00042346457	0.0039768317	0.01102755	0.003626583	0.006364839	0.0017277246	0.0024550029
m	0.0017406117	0.017386785	0.44347137	0.34096956	0.14896859	0.013228049	0.013463842	0.007557394	0.0045287446	0.0031912918	0.0011246843	0.0011984922	0.00068257365	0.0007650647	0.0017229115
o	0.00862173	0.02599302	0.14766072	0.10534776	0.33802214	0.036773402	0.012740596	0.049602613	0.011224585	0.10072477	0.006300734	0.0019065465	0.012075779	0.004977308	0.13802834
n	0.00094988383	0.01660576	0.20916134	0.4483326	0.26993635	0.017558442	0.018042084	0.0069222106	0.0056726946	0.0025324295	0.0008217965	0.0010329859	0.00045510777	0.00053282134	0.0014435692
a	0.0006562723	0.0067736073	0.072003834	0.36413726	0.12085232	0.020665133	0.113434464	0.06491501	0.0037486549	0.021786502	0.030109644	0.004489001	0.03782052	0.020994015	0.117613785
p	0.0010874013	0.010136956	0.06833332	0.37222725	0.4296824	0.035511497	0.03651945	0.018629147	0.008358161	0.006718412	0.0023006918	0.0019272103	0.0020133727	0.003071273	0.0034833709
