 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.9255964	0.05645065	0.0010397687	0.00094827975	0.00013580546	0.0006439017	0.0005270875	0.0010221024	0.00030907427	0.0006076832	0.00103763	0.0031792445	0.008502364
ò	0.87414366	0.066474505	0.006781073	0.0023118572	0.002254874	0.0014911065	0.0017909043	0.001392892	0.0017068437	0.0022064399	0.0068639447	0.0013620369	0.031219825
t	0.93214065	0.06176403	0.0038720346	0.00016669868	8.1031045e-05	5.755801e-05	6.19878e-05	6.473526e-05	2.976029e-05	3.557644e-05	3.6845693e-05	0.0006402474	0.0010489093
t	0.41585562	0.066871084	0.066547304	0.02059375	0.011754791	0.010642766	0.013494425	0.009902379	0.004441569	0.0068225255	0.0058190604	0.010400362	0.35685435
e	0.61544836	0.29328156	0.048778456	0.012166137	0.005956867	0.0052997107	0.0034052543	0.0029244276	0.0021629222	0.0019662273	0.0065417737	7.651697e-05	0.0019917225
j	0.03508746	0.8800769	0.061557904	0.010468609	0.0050742053	0.0025821978	0.000916359	0.000752475	0.00043902613	0.000296231	0.00091921596	4.9516693e-05	0.0017798746
è	0.008274195	0.54509246	0.09712492	0.048266474	0.014801421	0.011841458	0.006311329	0.011345868	0.0040065404	0.0056176675	0.0013873362	0.00888953	0.23704085
n	0.008119827	0.9567431	0.031735677	0.0019111991	0.0004077864	0.00022300103	0.00010134056	7.861259e-05	4.766031e-05	4.3392803e-05	2.107526e-05	0.0001894102	0.00037802986
o	0.023786962	0.29712093	0.46425676	0.04291403	0.009746903	0.020218484	0.029019589	0.017628198	0.005940483	0.014544229	0.0019681428	0.0015646901	0.07129066
m	0.0014526625	0.6489213	0.22149418	0.09663031	0.020033946	0.008798747	0.0009588436	0.000675601	0.00033869324	0.00015256596	0.0002560512	1.5099249e-05	0.0002719248
e	0.0266256	0.20441577	0.25599667	0.078031406	0.0636291	0.033427626	0.03383227	0.015866442	0.012070726	0.023017893	0.018743422	0.003676532	0.23066656
v	0.0047339606	0.4406141	0.31977895	0.17812811	0.03607203	0.0151857985	0.001891957	0.0012604076	0.00062360615	0.000306708	0.00022855062	5.0287133e-05	0.0011255419
è	0.02283676	0.033282664	0.33157888	0.1672403	0.07122003	0.048454124	0.037301842	0.017725192	0.008490167	0.023066718	0.011726502	0.011561546	0.21551529
k	0.0024734878	0.09772372	0.23825376	0.47908726	0.10194974	0.058341816	0.008648034	0.0047599426	0.002186139	0.0012615582	0.00034965583	0.0017819162	0.003182918
k	0.009787967	0.01649773	0.10476894	0.059393607	0.05307366	0.043165825	0.044823203	0.02662323	0.011290931	0.04113216	0.010353802	0.062106583	0.5169824
