 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.99877363	0.0008189466	7.4985633e-06	4.684067e-06	1.6061613e-05	2.5204492e-05	0.00035392767
n	0.9927412	0.00090573606	0.0013852132	0.0010096332	0.00042762383	0.0007293295	0.0028013398
a	0.9196685	0.02863391	0.029527158	0.01323079	0.0015882347	0.0011599391	0.0061914264
v	0.991691	0.0064074374	0.0016189017	3.077701e-05	7.002912e-06	1.6015774e-06	0.00024334773
o	0.02098742	0.008544659	0.14211306	0.30940393	0.2154513	0.21681477	0.08668485
r	0.39471394	0.34497014	0.16003136	0.029174464	0.0052413265	0.0024268664	0.063442
à	0.8640396	0.021390427	0.0711239	0.011970551	0.0009788615	0.001351022	0.029145585
s	0.067154765	0.01915608	0.228474	0.44189137	0.14163947	0.037730474	0.063953795
o	0.005479645	0.07453486	0.32441282	0.2115981	0.12494127	0.15149762	0.10753573
o	0.0059654503	0.010975342	0.075096406	0.4734662	0.3235592	0.03689897	0.074038506
s	0.012507662	0.0013827309	0.008162093	0.23143493	0.26675722	0.087425046	0.3923303
s	0.009947608	0.001514858	0.020279732	0.25658154	0.116106555	0.11423925	0.48133045
o	0.017940681	0.00025835936	0.0025372072	0.29982865	0.5310483	0.1350408	0.013346033
m	0.0032431264	0.00030586863	0.0008966818	0.11365429	0.42337576	0.3514911	0.107033245
ì	0.0015642683	0.00018184062	0.0014830858	0.11556984	0.74928904	0.12243286	0.009478989
k	0.002820215	0.0010235867	0.0014970766	0.03148544	0.39802182	0.45629203	0.10885982
a	0.004542469	0.0012793378	0.0020448947	0.015628392	0.375469	0.5511494	0.04988643
m	0.0056548943	0.0011309518	0.000764796	0.002190982	0.014685063	0.82189924	0.15367398
è	0.0036748124	0.0011326426	0.0024370188	0.015213746	0.2801244	0.65698755	0.04042986
r	0.00052449235	0.00020118427	0.0006587277	0.0036697288	0.014088479	0.9063557	0.074501686
i	0.012228721	0.006486466	0.010687095	0.021392392	0.11572087	0.7505369	0.082947545
</S>	0.014490213	0.004462591	0.004774602	0.007561412	0.008368651	0.47619927	0.4841432
