 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.83110756	0.11572532	0.039180107	0.0013856112	0.0023775615	0.000556501	0.001353356	0.00063625665	0.0013057368	0.00061648944	0.0016177035	0.004137866
ù	0.934202	0.054423198	0.0068920203	8.926433e-05	0.0003364925	0.0004090525	0.00038079667	0.0001820466	0.00031384	6.9488575e-05	3.0779865e-05	0.0026708893
s	0.65816987	0.28805047	0.031897284	0.001991769	0.005327801	0.0033767943	0.0011859983	0.0012067321	0.00092097017	0.0002717799	0.0010847397	0.0065157665
o	0.7897322	0.018306976	0.017073931	0.012441542	0.01534679	0.017220749	0.011780347	0.0046705063	0.003952468	0.00078171626	0.0008151899	0.1078776
t	0.06501687	0.89666617	0.033607274	0.0025725514	0.0003364514	0.00022336424	0.00021202631	7.190938e-05	4.3449098e-05	3.7487556e-05	1.2420165e-05	0.0011999496
r	0.0037356375	0.8208432	0.12748654	0.0017289753	0.0027371722	0.0024811085	0.0028821188	0.0007250039	0.0018834173	0.00045854723	0.0003456823	0.034692574
a	0.012312227	0.9318901	0.05297113	0.0006591725	0.00033648263	0.00028879303	0.00026728812	7.174668e-05	0.00013800352	7.1500246e-05	5.211766e-06	0.0009882435
v	0.008443371	0.8554248	0.12175863	0.009483555	0.0012426235	0.0008863564	0.0006586917	0.0002602838	0.00014024503	0.00013406646	4.16046e-05	0.0015257777
ù	0.10991389	0.01878276	0.21157221	0.059622638	0.035106476	0.028089466	0.016240867	0.0073684785	0.004411386	0.0031236005	0.0060194395	0.4997487
d	0.0005056295	0.7016738	0.2768375	0.015994588	0.0021713541	0.0010348065	0.0005016047	0.00022447435	0.00015654822	8.204805e-05	0.00018125861	0.0006364399
i	0.049573544	0.017036812	0.017530343	0.02617145	0.0153137315	0.018239575	0.015265686	0.0087856045	0.004939	0.0049301246	0.012651004	0.8095631
ì	0.0019009518	0.107862994	0.46228588	0.38505787	0.03369054	0.0054819407	0.002067488	0.0007234216	0.00019397198	0.0002209143	3.6060825e-05	0.00047799517
r	0.0005556189	0.027390195	0.61562914	0.18544069	0.06347168	0.03086148	0.01640628	0.012393125	0.01281426	0.004855662	0.009938024	0.020243872
t	0.006594109	0.0037908226	0.22683492	0.08428434	0.070523955	0.03662631	0.019672072	0.007737018	0.004782402	0.0013003903	0.0117211165	0.5261325
e	0.0030583886	0.0027720965	0.2538273	0.32676864	0.31213677	0.05605827	0.02203614	0.009021081	0.005287257	0.002824097	0.0007395151	0.0054703853
g	0.0073354687	0.002111197	0.033271957	0.688087	0.1802701	0.062824525	0.01271478	0.006815944	0.0026825464	0.0017887924	0.0002426315	0.0018549446
r	0.06795276	0.008409884	0.0846655	0.069170065	0.05654344	0.03747147	0.028693352	0.009795173	0.014274568	0.0051424038	0.007831514	0.61004984
a	0.0022320258	0.0012844354	0.023864469	0.3958156	0.40472484	0.12143369	0.026344063	0.009603138	0.0046447823	0.0021689208	0.000651076	0.007232867
m	0.015718099	0.0020192561	0.008346174	0.4610215	0.28634077	0.14947589	0.03492618	0.018330269	0.010214091	0.0058964305	0.0012754578	0.006435961
m	0.043129735	0.002341496	0.012869905	0.05443786	0.060090452	0.032057658	0.020952847	0.008370751	0.011197755	0.0042754994	0.012715794	0.7375603
è	0.0721949	0.0015392501	0.01114453	0.23825034	0.4855861	0.13782811	0.020394234	0.009710064	0.0033223557	0.0018105623	0.0024407175	0.015778735
n	0.02980576	0.0050461683	0.011920217	0.17987907	0.5338581	0.1533344	0.040816937	0.020521764	0.0088512	0.0054866867	0.001204022	0.009275731
o	0.14792085	0.0036153323	0.015860096	0.11613829	0.27317068	0.19569062	0.068111986	0.031778734	0.009510038	0.012833403	0.009643856	0.11572611
p	0.023985345	0.0017877262	0.0037468579	0.1703923	0.29729602	0.32657388	0.08061746	0.05346635	0.020781167	0.016749052	0.0010828712	0.0035208948
o	0.059982456	0.0019445531	0.005976602	0.06904379	0.06820408	0.04418963	0.025120713	0.014577766	0.010696654	0.0087979045	0.02547507	0.66599077
d	0.016407872	0.003035665	0.003759745	0.056852728	0.13344583	0.31083	0.2201766	0.12614334	0.072126925	0.041659705	0.0055312756	0.010030347
d	0.033135265	0.001326502	0.002486008	0.020245353	0.06317403	0.042013843	0.026125679	0.01696571	0.019737406	0.010351376	0.051620528	0.71281826
h	0.071259744	0.0014879847	0.0013336606	0.03198082	0.31439024	0.27001002	0.08453567	0.052262824	0.032995496	0.019516625	0.05863612	0.06159076
ù	0.91666603	0.0020845123	0.0007052523	0.0045856666	0.0091782855	0.008955254	0.004729792	0.004471083	0.003247767	0.0051177256	0.012766421	0.027492179
c	0.054075364	0.0076847244	0.003944587	0.02003777	0.29024053	0.22545685	0.17171282	0.08179426	0.062327385	0.022354389	0.019017138	0.041354198
h	0.15415262	0.0031248746	0.0019482778	0.011227486	0.018006504	0.033091184	0.024472713	0.030095348	0.012845568	0.059584927	0.10919847	0.542252
r	0.21872239	0.012511578	0.005281679	0.024029596	0.24389522	0.1611179	0.15931723	0.06921028	0.043617256	0.009502698	0.013488062	0.039306123
ò	0.8318692	0.003747973	0.0024760282	0.0036476396	0.03131553	0.030207122	0.02450742	0.019952895	0.008839297	0.0057075466	0.005974896	0.031754453
n	0.024435831	0.0023063773	0.0028696104	0.0149256475	0.18789722	0.24567609	0.1863246	0.09380746	0.07860056	0.033569228	0.05339924	0.07618816
u	0.54407597	0.013087176	0.0053770547	0.012181477	0.030585585	0.047836855	0.037564553	0.028450178	0.013506728	0.036779225	0.03182485	0.19873033
a	0.056063656	0.00691277	0.0034105326	0.011748649	0.05636975	0.08547231	0.20100205	0.107652366	0.13608976	0.28627223	0.02423076	0.024775136
m	0.0027067002	0.003493473	0.010158517	0.02505848	0.042474188	0.045587797	0.09203922	0.0929537	0.27868897	0.22933622	0.08816943	0.089333296
p	0.042497627	0.0018535508	0.0023809234	0.013225731	0.016360391	0.021196466	0.017767625	0.017653618	0.014777281	0.01734004	0.056075264	0.7788714
ì	0.047577012	0.000425766	0.00091968174	0.0058363695	0.027146362	0.03777395	0.041556656	0.06278082	0.072947696	0.07194288	0.48711798	0.14397477
a	0.04470431	0.0038418062	0.0030436497	0.008705233	0.045993447	0.038928296	0.0711062	0.03691873	0.08651631	0.17124695	0.34716403	0.14183094
t	0.012547524	0.0020784158	0.007647235	0.027646827	0.065203406	0.05388649	0.057932302	0.052193128	0.13341919	0.19751711	0.25070217	0.13922614
t	0.011505046	0.0009710229	0.002183835	0.004431531	0.011727029	0.012025203	0.013999175	0.028153554	0.044445906	0.042373344	0.3533418	0.47484258
o	0.00077229115	0.0014595492	0.0031269619	0.014341919	0.009716247	0.0106501235	0.013506021	0.012740477	0.02803631	0.18687941	0.47646886	0.24230188
p	0.007447401	0.00085541	0.00138648	0.0041330005	0.004806964	0.0034026327	0.0054419367	0.0020368919	0.0075959037	0.08466069	0.7911163	0.08711633
o	0.009859525	0.001755316	0.0015711159	0.0019243695	0.008162133	0.008971388	0.016065935	0.01780049	0.058320265	0.0273155	0.13303202	0.71522194
è	0.019423138	0.00301347	0.0032121355	0.0136330435	0.017663663	0.012582199	0.012931174	0.0057910825	0.014558876	0.22831193	0.57097745	0.097901754
t	1.4496748e-05	0.00022064516	0.0005365251	0.00035789938	0.0032746505	0.0018867159	0.004041957	0.0025718426	0.029159823	0.05725377	0.8684292	0.032252457
a	0.00026833644	0.00014394253	0.0006630265	0.0014218396	0.0034196815	0.0031177588	0.0024953038	0.0055407584	0.01938021	0.031528786	0.7673436	0.1646768
d	0.0061489157	0.0011375347	0.0019838468	0.004963049	0.0053870156	0.0036842984	0.0057125166	0.0016314897	0.003780146	0.025797771	0.72243637	0.21733695
i	0.028505336	0.0022095034	0.0030089593	0.0048693544	0.0026467657	0.0018265444	0.0016448348	0.0035271891	0.013779942	0.061100706	0.25906196	0.61781895
k	0.013014651	0.0023454996	0.0028051725	0.011664367	0.016437884	0.010063372	0.00814607	0.0026736783	0.003520052	0.036639508	0.69056845	0.20212127
ò	0.0055303397	0.00081117905	0.0016410163	0.002639715	0.0034444926	0.0022445957	0.0009045405	0.001630499	0.005053404	0.038715895	0.5439877	0.39339668
m	9.006733e-06	2.2143307e-05	0.00024814103	0.00029858536	0.0019570692	0.0011396741	0.0013275739	0.0009290605	0.0030651907	0.008528487	0.9195845	0.062890545
m	0.0076273484	0.0007614262	0.0019667381	0.0044953446	0.00401057	0.002447211	0.00054172904	0.0014498334	0.0016129236	0.03291439	0.4890902	0.45308226
a	0.044303335	0.002277366	0.0022423924	0.008486113	0.015381539	0.01514066	0.0033000442	0.0035528233	0.0019152304	0.014865651	0.6729208	0.21561402
</S>	0.062084913	0.018392073	0.010660811	0.043077204	0.06561403	0.03793843	0.02008805	0.0055868323	0.004853827	0.022707691	0.3030324	0.40596378
