 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.8354288	0.083817355	0.0067126155	0.00066351984	0.0013676761	0.002624875	0.0018616845	0.003880598	0.06364296
t	0.51163805	0.26030877	0.018234901	0.014724857	0.00021060053	0.00024987248	0.0001435547	0.00063231366	0.19385704
t	0.008779424	0.2798962	0.09803515	0.004952982	0.010022273	0.008455007	0.008256245	0.0024120233	0.5791907
è	0.100980565	0.8944297	0.0021330277	0.00026296318	5.91852e-05	3.1609994e-05	1.2229956e-05	1.50138785e-05	0.0020757562
d	0.030501146	0.9575563	0.009822185	0.0013563769	0.0001419656	5.886609e-05	3.3841305e-05	3.2702043e-05	0.0004964968
e	0.42646235	0.40440285	0.055434052	0.002034988	0.0070670634	0.0052798726	0.0033852824	0.000278037	0.09565544
c	0.0009118908	0.6877595	0.27959093	0.029819818	0.0015373006	0.00022356588	2.628048e-05	1.3945191e-05	0.00011667851
i	0.018120933	0.5676621	0.2072975	0.017208993	0.0075571644	0.0084236665	0.0036077928	0.0019865516	0.16813532
d	0.0009863899	0.6772006	0.30681482	0.012194622	0.0014567483	0.0003503001	7.237612e-05	6.17747e-05	0.00086240075
è	0.011586012	0.2929068	0.33752483	0.018911835	0.013880256	0.010855566	0.0060632047	0.0042985785	0.3039729
t	0.00024359717	0.2156198	0.7354683	0.020624623	0.019275224	0.0031560862	0.0011647362	0.000747115	0.0037004722
s	0.0072044306	0.23916912	0.2327752	0.004864243	0.036005598	0.02665018	0.01519087	0.01482388	0.42331645
a	0.0009799661	0.15760015	0.69161755	0.00902106	0.10312178	0.026675917	0.007895335	0.00072266476	0.0023655957
m	0.0034944708	0.024482321	0.7172436	0.13227923	0.09943784	0.0150250755	0.002556445	0.00056791224	0.0049131326
o	0.02251646	0.07435581	0.42271	0.06979589	0.023814825	0.021865575	0.009818044	0.011602512	0.34352088
k	0.0032761574	0.037827294	0.5676933	0.21875542	0.1407869	0.022121985	0.0032512527	0.0005800613	0.005707555
a	0.02915098	0.055554844	0.26593816	0.08101758	0.06423233	0.03678116	0.021691574	0.012969132	0.43266425
s	0.0060935663	0.043378156	0.21744765	0.17136922	0.4110981	0.12131434	0.015195772	0.0014324212	0.012670815
ì	0.0013249152	0.013352309	0.046200227	0.034125336	0.2106488	0.13404398	0.07437178	0.011548651	0.47438398
m	6.391281e-05	0.0051791947	0.02136537	0.008037054	0.54987895	0.27207047	0.1136741	0.0099995285	0.019731397
m	0.03284324	0.027942229	0.1259016	0.017202744	0.097587034	0.06566934	0.053908207	0.034807082	0.5441385
e	0.0012829879	0.0046673375	0.011703788	0.0056774328	0.71265113	0.20966595	0.04633426	0.0024795346	0.0055375653
r	0.004101754	0.01966759	0.060009565	0.016813911	0.40132195	0.41453323	0.07001572	0.0025894395	0.010946808
i	0.006916196	0.017089384	0.022654722	0.013166141	0.13586587	0.119486965	0.09051127	0.019997548	0.5743119
p	0.0062905657	0.028748129	0.07179436	0.006878094	0.12921143	0.5471868	0.1750208	0.006269042	0.028600764
à	0.028262543	0.035198737	0.041473374	0.030038474	0.07796657	0.060695294	0.035402074	0.042030096	0.6489328
m	7.400439e-05	0.004187777	0.004635491	0.00018848528	0.103724524	0.4970174	0.34790516	0.010878243	0.031388957
e	0.03987374	0.019086672	0.009949801	0.0017898311	0.02388117	0.04429091	0.04037886	0.2250426	0.5957064
s	0.0069725285	0.030442644	0.05593004	0.0025259063	0.02287733	0.4075347	0.44605887	0.011992037	0.015666047
t	0.0057370663	0.01127441	0.014024422	0.0022269548	0.01391608	0.09422204	0.1337025	0.034880877	0.6900157
i	0.001045098	0.0371545	0.040104005	0.0013683212	0.02623136	0.28513125	0.21901254	0.07817306	0.3117799
s	0.004236446	0.046468947	0.08470461	0.002122171	0.009749696	0.08664537	0.37781656	0.25484905	0.13340718
p	0.0010849494	0.0050730985	0.003867165	0.00073569594	0.01077053	0.10700272	0.17203307	0.029405551	0.6700272
i	0.043628465	0.015054663	0.022299398	0.0010199554	0.023588194	0.12406708	0.235668	0.20895202	0.3257222
à	0.0049753743	0.043017212	0.12016604	0.0026520805	0.0206716	0.17102249	0.5088653	0.063182324	0.06544752
g	4.0075032e-05	0.00364405	0.0015009991	5.670424e-05	0.012115561	0.098636486	0.70658875	0.052200478	0.12521695
g	0.0064500943	0.0068601076	0.004326871	0.00031675983	0.009215855	0.036638584	0.06881367	0.21325809	0.6541199
i	0.02607111	0.013895961	0.00411707	0.0006640832	0.013416086	0.14394163	0.48375952	0.138952	0.17518254
a	0.0045317486	0.05803355	0.07394011	0.0019491701	0.029414795	0.102718554	0.3090517	0.24785091	0.17250946
</S>	0.00043920506	0.047265604	0.04767099	0.0010049191	0.031613916	0.07813454	0.28524497	0.1157563	0.3928696
