 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.87262475	0.01243996	0.0020637463	0.008585853	0.00033253361	0.0018162751	0.0046100756	0.001052207	0.020458356	0.07601622
a	0.67209965	0.15304984	0.00791714	0.00076171244	0.007859592	0.00075471663	0.001945688	0.0012803639	0.00038667343	0.15394463
d	0.0049580615	0.14794315	0.43234012	0.06469839	0.062525205	0.0063010002	0.02027704	0.008135152	0.0055945655	0.24722733
e	0.022103036	0.20048667	0.38517603	0.10963392	0.012803442	0.0100853285	0.021427544	0.0033798215	0.0027627505	0.23214139
r	0.0030412085	0.83446896	0.14845228	0.010957642	0.0012856739	0.000116312855	6.9004825e-05	3.785948e-05	4.2221447e-05	0.0015288111
f	0.030209802	0.39913487	0.18649256	0.031800903	0.0035617256	0.0058412827	0.007028563	0.00081177254	0.0031520915	0.33196646
ì	0.012288153	0.7683023	0.18802693	0.019741295	0.0013048332	0.0018954925	0.0035303987	0.0010169216	0.0002984169	0.0035951645
m	0.0005676055	0.39975533	0.4737581	0.089310594	0.0044810963	0.0039667464	0.0035601796	0.0014062874	0.0122077465	0.010986276
m	0.10335476	0.37079182	0.1038978	0.06392491	0.0021554562	0.02108438	0.011779897	0.002111437	0.015190347	0.30570918
u	0.009788986	0.3877097	0.3565954	0.22691625	0.00046739893	0.012665166	0.0022502604	0.00017273208	0.0021233333	0.0013106852
f	0.003058025	0.06094609	0.572526	0.3331799	0.010471054	0.0089534465	0.0026954026	0.0023140025	0.00093436224	0.0049217874
è	0.0068383687	0.02892582	0.34384888	0.22418758	0.011918674	0.031676464	0.05107778	0.00386015	0.005521805	0.29214448
t	0.00016929048	0.0072878874	0.32311714	0.60833496	0.010425289	0.016189473	0.0063065332	0.0018747677	0.012598494	0.013696242
i	0.009304576	0.037605558	0.2802381	0.42328775	0.0026082997	0.032481547	0.008713035	0.0012857241	0.03144469	0.17303076
p	0.004585895	0.009155413	0.082312115	0.70174336	0.103138335	0.07183544	0.0144376205	0.0067536184	0.0013076334	0.004730504
ò	0.036739986	0.06570895	0.15845624	0.1770035	0.053550813	0.052446526	0.09778409	0.024946583	0.009251369	0.32411194
r	0.00033992907	0.0025624922	0.042800967	0.74426246	0.04153774	0.09299661	0.024782712	0.0042810948	0.02233849	0.024097504
k	0.028605537	0.018839464	0.047713395	0.40625057	0.016434016	0.08208479	0.015785972	0.0056399023	0.0947939	0.28385243
e	0.0054517672	0.005486065	0.030318737	0.6520551	0.017126933	0.07586927	0.017832493	0.0015639191	0.14982706	0.044468604
t	0.02813888	0.015867665	0.015490648	0.17422569	0.14534532	0.49709398	0.061136283	0.015830211	0.020588415	0.026282819
e	0.017451728	0.009867507	0.013657737	0.13494469	0.03285836	0.07329389	0.22036459	0.02346271	0.055383142	0.41871566
e	0.014581788	0.010481506	0.011025191	0.03760664	0.04980206	0.5963799	0.17154808	0.045576934	0.024821354	0.038176574
n	0.00033153468	0.0032300814	0.004430093	0.0066691185	0.049309522	0.115072966	0.642904	0.12226946	0.022512099	0.033271104
a	0.000904029	0.0019124392	0.005652974	0.044100307	0.022652537	0.09298112	0.13144892	0.0066734143	0.04198973	0.6516845
s	0.0029473878	0.0071872943	0.013425175	0.019344885	0.0060251607	0.36921665	0.34173638	0.04917938	0.10877805	0.08215968
t	0.0006562672	0.0015194081	0.002754422	0.010285679	0.008117978	0.059711773	0.15790685	0.009967388	0.059755526	0.6893247
u	0.00076275936	0.0007833777	0.0022420157	0.0066449577	0.0027648364	0.19944687	0.3098606	0.05576302	0.27399895	0.14773256
d	0.000347435	0.0037694247	0.005025044	0.0033657495	0.0012050435	0.043796226	0.610214	0.1898769	0.095738605	0.04666158
i	0.015378472	0.0070553366	0.0037772635	0.01497103	0.0091812415	0.038427543	0.1194038	0.050558172	0.26711372	0.47413346
è	0.002999044	0.008193095	0.015239031	0.017701643	0.0019506515	0.1284147	0.2825777	0.100148246	0.30454937	0.13822658
t	4.1067262e-05	0.00052064314	0.0017093353	0.004721607	0.0004377895	0.018887706	0.5989161	0.069150984	0.2370004	0.068614416
s	0.0009451128	0.0007548114	0.0012029596	0.004710913	0.00032448312	0.012304837	0.052843846	0.01718823	0.49707508	0.41264972
i	0.006316791	0.0008363701	0.0013784994	0.0048565073	0.00027582768	0.025002867	0.041882228	0.01695576	0.6400871	0.26240805
j	0.0016290736	0.007943981	0.0107413195	0.007284157	0.00080758973	0.017360551	0.047038957	0.06218743	0.6812035	0.16380346
a	0.013796151	0.006475512	0.0029790634	0.0026598368	0.0017862	0.003971742	0.11195176	0.10646336	0.28432658	0.4655897
m	0.0021138433	0.006041988	0.009534451	0.009543038	0.000833758	0.016095227	0.020072024	0.021126512	0.7562644	0.15837483
è	0.027799038	0.0120149	0.004696155	0.0030746015	0.001856624	0.0033013227	0.06872138	0.09756376	0.29315063	0.48782158
d	1.6713222e-05	0.00011358738	0.0006694581	0.0018380496	1.31970855e-05	0.0018309222	0.0062646475	0.00435289	0.8963062	0.08859438
i	0.01387161	0.0048211063	0.0025458122	0.0028672789	0.00028748618	0.0011686475	0.0036422866	0.011748031	0.53171843	0.42732924
k	0.002375727	0.004267749	0.00426214	0.003165454	0.0003658999	0.004757682	0.003264501	0.0037161717	0.7342774	0.23954724
o	0.059853245	0.021999909	0.008478502	0.005124201	0.0028543877	0.0023354848	0.009790315	0.030190509	0.35304242	0.506331
</S>	0.0027148693	0.0067975866	0.0078006615	0.0069045476	0.000832565	0.008292753	0.0030612487	0.0019459017	0.7880249	0.17362492
