 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.9759103	0.004449567	0.00035346087	0.00024985327	0.0001912475	0.00010328685	0.00012703263	0.00040495148	0.00025715242	0.00012501024	7.939952e-05	0.0007341029	0.0002194203	0.0004604175	0.0007727179	0.00028875418	0.00028937525	0.0009699516	0.014013907
d	0.7965975	0.1599607	0.006130828	0.0016985991	0.0021865813	0.0007964405	0.0006640864	0.00033558896	0.00027361175	0.00047911855	0.00012674788	0.0008488024	7.0718386e-05	3.7183436e-05	3.5908506e-05	2.8694547e-05	6.1702274e-05	0.00013744083	0.029529823
i	0.00733186	0.009819499	0.24099718	0.39786386	0.17136033	0.07059836	0.015062079	0.030248336	0.0029224553	0.014979189	0.004282254	0.0055888784	0.00016939742	0.0003208228	0.003206529	0.00016607599	0.00024535172	0.0009138711	0.02392375
k	0.15936267	0.70240456	0.07004945	0.030576782	0.010313134	0.0071613663	0.0022346159	0.00062728213	0.0009755129	0.0008224014	0.00034892955	0.0010039889	0.00016738303	8.475314e-05	2.9285795e-05	4.701701e-05	4.0327e-05	0.00010009424	0.013650447
ì	0.15884553	0.5122958	0.10831663	0.10964197	0.02994296	0.008382094	0.0052559613	0.014581849	0.0014722464	0.007836581	0.0015027479	0.004753476	0.0004410371	0.000559273	0.0021310155	0.00034862565	0.00031514332	0.00020631721	0.033170745
m	0.025822485	0.62501925	0.28175658	0.032516114	0.0135390945	0.008840103	0.0033229296	0.00063258875	0.0014677681	0.00055333984	0.00030858652	0.0010960273	0.0005975626	0.0002451799	0.00014654532	0.00016837113	0.00014629062	0.00047632575	0.003344812
m	0.17861255	0.2258449	0.19680311	0.0842087	0.061832692	0.046004105	0.032801267	0.035848953	0.01324735	0.02598776	0.010964533	0.01849726	0.0014786811	0.002182425	0.00887168	0.0011095424	0.0009784229	0.00043498565	0.054291088
u	0.07773739	0.5664788	0.2296467	0.050423212	0.0070564263	0.025740582	0.0028678302	0.0006739234	0.0046951585	0.000527399	0.0039684675	0.0008470873	0.002365855	0.0053526848	0.009725988	0.005956495	0.0036860877	0.0005301048	0.0017197736
e	0.0015078861	0.024465945	0.66087633	0.11207918	0.09278227	0.07597619	0.015107876	0.0044217026	0.0031879386	0.0021732806	0.0013799319	0.0028501924	0.0007527673	0.00034438472	0.00015360383	0.00027957215	0.00026228058	0.0001583009	0.001240287
m	0.001838645	0.01847639	0.3223871	0.17833148	0.28461373	0.06355995	0.033218022	0.022339022	0.0068633417	0.022195097	0.002994145	0.01925171	0.0022786814	0.001108693	0.00094628084	0.0008046007	0.0013535768	0.0011721305	0.016267387
à	0.0050922525	0.0068640565	0.120131455	0.35883802	0.23050383	0.102510594	0.027819186	0.05205607	0.006162954	0.0317563	0.008414927	0.011190649	0.00034624705	0.0006065581	0.004202834	0.00028670006	0.00039144635	0.0010589442	0.031766996
n	0.0010883514	0.0036719248	0.2945743	0.06873528	0.26025158	0.25402316	0.046727486	0.0141949905	0.012242596	0.0027234366	0.002018422	0.0036058314	0.0072797625	0.003424981	0.0019452409	0.0016690353	0.001327787	0.002417214	0.018078644
a	0.004570392	0.00737739	0.1476595	0.32955018	0.15712103	0.1049566	0.027127026	0.03201919	0.013908454	0.0435365	0.015201276	0.01365222	0.00190575	0.003972242	0.019955495	0.0012446116	0.0009685117	0.002145733	0.07312795
m	0.0009515019	0.0016898884	0.042007383	0.020694166	0.38113672	0.30209062	0.14036782	0.08847066	0.008077364	0.006203536	0.0020855658	0.002638364	0.0016310236	0.00052417343	0.0001405937	0.00022111216	0.00020281009	8.2234576e-05	0.0007843661
u	0.0054493747	0.008502655	0.0632589	0.2979652	0.2650381	0.12687679	0.038259994	0.07552375	0.008978179	0.05213159	0.014322577	0.017008206	0.00042547425	0.0006740958	0.0036003846	0.000327893	0.00051534903	0.0007866847	0.020354817
o	0.0015054953	0.001749026	0.017962176	0.004577919	0.25658172	0.37679496	0.23537947	0.06794955	0.015736496	0.0076236753	0.0032848879	0.0047639473	0.0025280116	0.00082676666	0.00025978588	0.00034774863	0.00032636244	0.00017788545	0.0016241024
c	0.0011659407	0.0053994567	0.008736295	0.004401805	0.2104883	0.12888543	0.25130662	0.24791421	0.02201652	0.055546235	0.0077676545	0.026074521	0.005264042	0.0034769375	0.0028913312	0.0013277659	0.0027240287	0.0023907083	0.012222188
i	0.0047114487	0.0086109545	0.021753296	0.08711125	0.3075547	0.1530891	0.06899793	0.16441593	0.008887753	0.048034962	0.010855617	0.016623696	0.0006935047	0.0023787797	0.025697634	0.0004950227	0.00087192026	0.0021428943	0.0670736
ù	0.0021132692	0.0025835559	0.010289197	0.0009374034	0.07993893	0.19944702	0.4717318	0.11555559	0.053319383	0.021826833	0.009335359	0.012225857	0.008616092	0.003456504	0.0013268818	0.0011117428	0.0011793126	0.0006965613	0.0043087346
r	0.00032474907	0.0010660803	0.0018023291	0.0016040371	0.032695983	0.061386228	0.1734009	0.20261215	0.069480084	0.038543288	0.020245366	0.008977883	0.064609945	0.09039181	0.09849589	0.02028895	0.025873236	0.030073905	0.058127187
i	0.002126502	0.002547399	0.008641425	0.012240477	0.14989346	0.22170402	0.12066617	0.19187121	0.024259757	0.046884526	0.018970123	0.011049905	0.0044656047	0.008587712	0.045939736	0.002278488	0.0014641796	0.00917071	0.11723853
m	0.0013623921	0.001713698	0.0045446325	0.00049148255	0.014624715	0.025579434	0.37465736	0.23894316	0.13628946	0.12244579	0.030629704	0.013196298	0.02145968	0.008696315	0.0015597269	0.0013630893	0.0012230825	0.00018480778	0.001035257
u	0.008704541	0.01255173	0.020516345	0.028498553	0.13400327	0.16259643	0.108365886	0.26735365	0.02378227	0.11429553	0.03896104	0.03164998	0.0010690552	0.0014265905	0.00696924	0.0008141579	0.0010894295	0.0036123234	0.033740006
e	0.0032657273	0.0026355195	0.0067170616	0.0003563106	0.008977431	0.026332201	0.35500968	0.11119106	0.23866749	0.107420266	0.05058674	0.024232384	0.03618567	0.014863257	0.003398213	0.0028104982	0.0027098733	0.00073284423	0.0039078295
m	0.00079947297	0.0037066417	0.0058839214	0.0010805476	0.014728776	0.011272038	0.15527882	0.18220693	0.12760262	0.2495609	0.0496972	0.054184478	0.03663284	0.035238847	0.022027694	0.006437478	0.012976214	0.007853586	0.022830984
à	0.00611552	0.010066934	0.015945293	0.021343509	0.12116383	0.124622285	0.12054409	0.3300583	0.018795155	0.09684827	0.026036419	0.025305808	0.0010578694	0.0023713948	0.024140477	0.00071244023	0.0010919651	0.00404549	0.049734972
n	0.0011112591	0.00075178506	0.0026635842	0.00021514407	0.0025819247	0.006904418	0.109136924	0.061053574	0.2276296	0.062670454	0.04348418	0.015180473	0.12039142	0.15523352	0.11629931	0.01673621	0.014333613	0.010631905	0.032990694
a	0.009371166	0.00933911	0.017593473	0.010359293	0.017259143	0.03884637	0.10128565	0.23304021	0.051719315	0.08799498	0.07403429	0.036549523	0.008839083	0.008722035	0.07078773	0.00634846	0.0040426147	0.045654066	0.16821346
m	0.0019627926	0.0013108315	0.0035411627	0.00026479588	0.0023239376	0.0031515616	0.033716917	0.022245739	0.21998629	0.36855188	0.1428077	0.060211077	0.06287617	0.047264352	0.011633706	0.007594574	0.0078345295	0.00064643857	0.0020755434
u	0.012334736	0.023294024	0.03180662	0.02223921	0.031822704	0.035074852	0.07576977	0.32251063	0.036626764	0.18079668	0.08187401	0.05185942	0.0028123492	0.0029679663	0.011957426	0.0022687756	0.0026232756	0.0139076	0.057453204
c	0.0038832305	0.0022347758	0.0050344598	0.0002100396	0.0023313	0.0054442445	0.033394743	0.0076322444	0.2859669	0.23671612	0.17116119	0.062838994	0.07085028	0.06313911	0.01997722	0.009650315	0.01115078	0.0024031135	0.005980952
e	0.010454583	0.018255282	0.026790287	0.015926762	0.023050511	0.020897992	0.054391894	0.23288363	0.04283902	0.22286068	0.09434041	0.05453301	0.004651988	0.007006923	0.050737564	0.0031272534	0.0038104844	0.023571296	0.089870386
o	0.0044238768	0.0021715513	0.0049293865	0.00022177363	0.0021963445	0.0051061762	0.020016603	0.0038599207	0.20360169	0.24152142	0.19870874	0.09043494	0.06331701	0.08180041	0.03460725	0.013337189	0.017860794	0.0041574845	0.007727476
c	0.00042169535	0.0018762412	0.0043269657	0.000588352	0.0056279423	0.003841963	0.0123011535	0.008819848	0.07520885	0.29689792	0.09801673	0.06581913	0.06517097	0.14683887	0.09701589	0.018781057	0.041295458	0.020936264	0.036214765
i	0.0032540783	0.0072977515	0.009334394	0.008270832	0.02714442	0.03315164	0.093717456	0.3283212	0.027924525	0.11933163	0.05061119	0.023826186	0.0029071113	0.0092997225	0.11193803	0.0020001198	0.003043197	0.015501245	0.123125255
ù	0.0025594647	0.0014785497	0.0041016066	0.00018545793	0.0017303611	0.0047451	0.012704009	0.0018171733	0.13362704	0.11661996	0.15213469	0.07527842	0.080509916	0.18076101	0.11486001	0.029875372	0.04565549	0.0164348	0.024921585
r	3.2136642e-05	7.799407e-05	0.00011150824	4.8212187e-05	0.00019395836	0.00028261982	0.00046839972	0.0004808878	0.012642809	0.025842909	0.023190744	0.0029964794	0.046117704	0.27217078	0.5197939	0.027859136	0.034671787	0.014508397	0.018509543
