 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.9770561	0.00542405	0.0010298424	0.00060784176	0.00042854686	0.00014343628	0.0009750919	0.0004930064	0.00020897362	0.00053809036	0.00021236225	0.0003081125	0.0012391199	0.0015358822	0.0009534091	0.0010244899	0.007821731
ì	0.8038423	0.01362173	0.007071633	0.006200458	0.011361129	0.0029242223	0.003171856	0.001082111	0.0035435671	0.0011187535	0.0014712455	0.0027374942	0.005572119	0.0047690365	0.0004531308	0.00025606249	0.13080327
m	0.9782401	0.011169614	0.0013572342	0.00046683906	0.00048603571	0.0003183059	0.00022370726	0.00021306636	0.00013186374	0.00030064944	0.0001712567	0.00017131092	0.00016305469	0.0002720053	0.00031834777	0.00010948936	0.0058872253
b	0.60855466	0.05722114	0.041303176	0.013632218	0.028458439	0.0040652263	0.007639102	0.0063237143	0.010630369	0.0034281085	0.0046338667	0.008365297	0.010849642	0.008260997	0.0033952342	0.0007519152	0.18248685
e	0.92652917	0.05447176	0.006642027	0.0009396047	0.0012223228	0.00011296313	0.00040470206	0.0015523591	0.0012565561	0.0007064022	0.0010767936	0.00092190213	0.0012645825	0.0008974761	0.00075635273	9.870303e-05	0.0011462551
r	0.046593264	0.8372371	0.07545602	0.013931407	0.0188179	0.002310739	0.0011520209	0.00077522616	0.0011482904	0.00025054038	0.000508379	0.00054313196	0.00046375883	0.00023740849	2.839009e-05	5.3591753e-05	0.00049289205
i	0.007897288	0.3874814	0.119808376	0.047810894	0.027473636	0.0074551604	0.03128618	0.020769767	0.012862888	0.021820765	0.014493116	0.013676342	0.020440938	0.015941212	0.009283462	0.00064101466	0.2408576
d	0.0060751806	0.8088357	0.12999824	0.02038053	0.02417682	0.0025547002	0.001236406	0.00090908917	0.0015394513	0.00033445595	0.0007508112	0.0008906679	0.0006855487	0.00039273515	4.82108e-05	4.9706843e-05	0.0011418322
e	0.023161007	0.44525024	0.11894613	0.03966179	0.10234541	0.0113950465	0.0089045325	0.0076410268	0.01838358	0.0033023276	0.005793461	0.025727153	0.017018385	0.015641972	0.0011920623	0.0006741603	0.15496169
c	0.008510778	0.63319033	0.2809134	0.044885416	0.024115933	0.0032800739	0.0019821855	0.00058428344	0.00070711586	0.00019683258	0.00032992061	0.0003002767	0.00027084415	0.00013082798	1.8245219e-05	2.2152473e-05	0.00056133803
i	0.031802103	0.3557208	0.11177874	0.046600778	0.123749375	0.015851986	0.011353943	0.007327812	0.01934355	0.0035554776	0.005832899	0.027999198	0.019687781	0.018382927	0.0010882859	0.0008698635	0.19905451
d	0.005287937	0.26643273	0.55441445	0.11237615	0.046472963	0.004324656	0.0047585214	0.0011939914	0.0012379474	0.00039507524	0.00062747847	0.0005090216	0.00048064816	0.0002141115	3.642786e-05	3.4325174e-05	0.0012036108
è	0.020817688	0.14751163	0.1787083	0.07666156	0.21952544	0.020952687	0.015081526	0.010961929	0.02601335	0.004597198	0.007018793	0.043932103	0.024576271	0.02089741	0.0013817014	0.001242208	0.18012014
s	0.0014660863	0.11146876	0.62437123	0.19307664	0.035483308	0.003211665	0.016235104	0.003313965	0.0015398263	0.001725139	0.0014744375	0.0008731072	0.0009958567	0.0005964053	0.00051703997	0.00038139045	0.003270122
s	0.013618493	0.17940593	0.1251691	0.0337978	0.07716454	0.0049807327	0.014257734	0.028884482	0.02861576	0.0059853205	0.010784895	0.03603464	0.022125728	0.009347089	0.0027897228	0.009293997	0.3977441
a	0.003455513	0.19088958	0.5134938	0.103373565	0.025797136	0.00069647416	0.04678971	0.04318506	0.009062834	0.010717449	0.009291301	0.015114205	0.013438231	0.0052636764	0.0025269948	0.00090252416	0.0060020103
m	0.0028714866	0.0127123585	0.34544235	0.3528799	0.21035399	0.022293305	0.024309887	0.0077751456	0.0075222477	0.0022878635	0.003805544	0.0028992926	0.0023861807	0.00079646497	0.00021470088	7.11828e-05	0.0013780388
o	0.02108133	0.02886746	0.10864791	0.10467138	0.38196152	0.035683017	0.02276381	0.017911142	0.043776654	0.005380983	0.010173927	0.08142655	0.03772481	0.029386584	0.0012754168	0.0010216216	0.06824582
n	0.003804871	0.009927356	0.1693985	0.41290697	0.3171318	0.027533064	0.036770772	0.0068553486	0.005731213	0.002190967	0.0027658623	0.0017045314	0.0014362329	0.0005487564	0.0001840383	5.6329118e-05	0.0010533219
a	0.0006056901	0.0066247443	0.0860984	0.2883278	0.11860618	0.019354938	0.19821669	0.050172977	0.015496094	0.035452344	0.0150123695	0.025860477	0.024569795	0.018055666	0.008521027	0.00081769837	0.088207096
p	0.0021365497	0.006382256	0.059575066	0.30978152	0.46505153	0.04953142	0.05673316	0.013951566	0.011965902	0.0047128336	0.00543726	0.00579574	0.0035255777	0.0019753475	0.00056868204	0.00013019316	0.0027454398
