 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.92325914	0.054285154	0.0024493309	0.0013480053	0.00053104537	0.0012340364	0.00053899514	0.00033749582	0.0003156164	0.0010709303	0.00017374105	0.000995797	0.0003917952	0.00090976997	0.002105651	0.0028813228	0.0071721044
ò	0.8735353	0.06878075	0.0046504955	0.001564198	0.0011195067	0.000530616	0.0006436755	0.00076775084	0.0010568401	0.0009228495	0.0016652993	0.0045342618	0.0023566373	0.0021745027	0.0064638807	0.0011249103	0.028108552
t	0.953883	0.042809516	0.001125378	0.0002000852	0.00011553128	9.0944995e-05	6.3610816e-05	5.0322786e-05	3.5623336e-05	4.322477e-05	2.4016623e-05	2.2432587e-05	1.51355425e-05	2.5936382e-05	4.234719e-05	0.000513729	0.00093924475
t	0.44684783	0.054298118	0.02816748	0.02437705	0.014926516	0.0140499	0.010267536	0.009856495	0.0114231305	0.007962881	0.006410344	0.007913431	0.0026916137	0.0042640367	0.005172545	0.008883651	0.34248742
e	0.5758279	0.32989147	0.031101972	0.014804718	0.008044566	0.006036446	0.004410226	0.0040544798	0.0050504548	0.002520686	0.002771647	0.0036610416	0.0018484177	0.0014720091	0.0061944476	5.8592865e-05	0.0022508095
j	0.035584953	0.8887852	0.04199962	0.012086555	0.006176123	0.0033882922	0.0026035537	0.0019903933	0.0019435943	0.00064485014	0.0009846829	0.00094736635	0.00034888805	0.00019590948	0.00080175715	3.585384e-05	0.001482519
è	0.01041217	0.47523195	0.054295957	0.06481768	0.02975431	0.02297533	0.0147848595	0.01252671	0.0124896765	0.0050096074	0.004854182	0.009364042	0.0029536088	0.006741183	0.0014825668	0.008333503	0.2639726
n	0.008676506	0.9766708	0.01073234	0.0017925074	0.00061020354	0.00034384726	0.00021638857	0.00014660263	9.269535e-05	6.767659e-05	5.5470613e-05	4.473111e-05	2.5644522e-05	3.309659e-05	1.899758e-05	0.00014993802	0.00032250411
n	0.049601436	0.42476925	0.09246332	0.06801803	0.030176513	0.04874868	0.022995053	0.023772331	0.026741233	0.033745352	0.016834792	0.012611117	0.0050492235	0.016163155	0.0041958094	0.002066281	0.12204839
o	0.009957045	0.7543655	0.053416833	0.07455008	0.020725043	0.018710755	0.010027495	0.008735276	0.011987465	0.0058430154	0.0068059536	0.0077991723	0.0036945883	0.0039441367	0.0085487	4.4644705e-05	0.0008442327
m	0.0042265384	0.6571956	0.2105773	0.0683	0.020980718	0.0127235195	0.007323901	0.0049883644	0.004097312	0.0016350867	0.0025987905	0.0015091804	0.0009020876	0.00052246236	0.00096951093	6.336597e-05	0.0013862442
e	0.032378327	0.21657401	0.0809496	0.0897706	0.04760822	0.03037288	0.031550918	0.03386392	0.054497737	0.018889317	0.041781995	0.042157553	0.012655808	0.017857084	0.01646481	0.004333862	0.22829334
v	0.0042936136	0.3702067	0.3903404	0.1604392	0.03659839	0.020585677	0.0069627515	0.0035527747	0.0025155707	0.00086388923	0.0013090622	0.0008707628	0.0003439176	0.0001905431	0.00017626506	3.4835128e-05	0.00071562815
