 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.8247254	0.13590838	0.0047111018	0.0029611515	0.0006518405	0.0060874536	0.00067795295	0.00071170455	0.0006167469	0.0021279787	0.0068872445	0.013933019
j	0.11728932	0.8778024	0.0015593168	7.107629e-05	9.6473574e-05	8.6651555e-05	2.7254175e-06	2.4870458e-06	3.87342e-05	5.3547228e-05	1.38915775e-05	0.0029834264
i	0.01083567	0.01643702	0.27588868	0.030936882	0.017706163	0.02133903	0.0014177972	0.0012136814	0.003346793	0.00024370423	0.017558448	0.60307604
n	0.015041491	0.920613	0.04989192	0.002929137	0.0013177893	0.0025046784	8.813794e-05	0.00015900272	8.277606e-05	0.00037548286	3.31753e-05	0.006963341
è	0.019060995	0.5914233	0.2503805	0.017426582	0.015622756	0.011058781	0.00056418957	0.000457065	0.004037204	0.0005811216	0.0034611942	0.08592644
k	0.014700168	0.930644	0.050477248	0.002128932	0.0005856165	0.00041669045	0.0001155036	0.00011127858	7.7373996e-05	9.110253e-05	0.0001867558	0.00046531617
a	0.1757346	0.52088803	0.08631382	0.042942517	0.029119138	0.028164444	0.011431872	0.038441256	0.0023845944	0.0064040017	0.00063833647	0.05753744
t	0.0014050505	0.078433394	0.8498846	0.048220698	0.010798967	0.007900324	0.0010179827	0.00072338426	0.00020800986	0.0011780398	2.6971731e-05	0.00020252602
è	0.004139706	0.02181449	0.6670468	0.071604565	0.070356905	0.035804074	0.0014384182	0.0014189362	0.0108585525	0.001391828	0.0020512028	0.11207462
l	0.0014255893	0.02301161	0.84682965	0.09259402	0.020133676	0.006948533	0.002400932	0.0017449786	0.0006716459	0.00040881464	0.0013373494	0.0024931945
i	0.0009809817	0.03450253	0.74448425	0.08602257	0.049448706	0.034264077	0.012156391	0.011164271	0.0017925804	0.0037728874	0.0023428781	0.01906794
n	0.0010628537	0.0025351157	0.6112503	0.2384095	0.086832665	0.04016874	0.010024326	0.00595679	0.0009688988	0.0024084414	7.358053e-05	0.00030871885
a	0.0014437183	0.002264706	0.46008563	0.22479972	0.14510837	0.056671243	0.0021374992	0.0015322138	0.0075493115	0.000893354	0.0019733864	0.09554079
p	0.0030581893	0.0033540153	0.31402358	0.42820665	0.16708186	0.05591396	0.011057152	0.007554369	0.0012907798	0.005561699	0.00054724055	0.0023504863
u	0.008508099	0.015904928	0.2990784	0.17539701	0.128697	0.0478293	0.013402479	0.022431681	0.0054274523	0.020916326	0.0027952578	0.2596121
l	0.0028564609	0.002776136	0.1207013	0.47225532	0.25915518	0.10018015	0.021412846	0.014314745	0.0017170134	0.0026902726	0.0003644244	0.0015761897
i	0.0011850261	0.0034049863	0.08548041	0.2119924	0.17427196	0.16668554	0.030919328	0.01643763	0.031511057	0.002763265	0.06289252	0.21245588
z	0.0026163603	0.0011336941	0.022992343	0.5568086	0.2788694	0.10639652	0.01325	0.013551104	0.00091271324	0.00070645876	0.000814547	0.00194826
z	0.0007582132	0.002694277	0.037707355	0.15527052	0.1695022	0.1476673	0.027678944	0.020097397	0.027738722	0.004899454	0.025691975	0.38029367
è	0.007861272	0.0012936195	0.019939948	0.71984607	0.12733118	0.07605225	0.0113504585	0.024176698	0.0021834525	0.000574959	0.0030033928	0.006386739
s	0.0011319763	0.00040369097	0.005300852	0.5411935	0.25134528	0.15862651	0.015298261	0.018054299	0.0015811351	0.0001842855	0.0027267274	0.004153542
s	0.01936724	0.0030491548	0.039515764	0.3625747	0.20887479	0.13810706	0.04217023	0.06740693	0.0021165055	0.009985149	0.01730483	0.08952769
i	0.00033958035	0.00010984853	0.0024670893	0.35940796	0.32890308	0.24671085	0.023363583	0.032694772	0.0013867839	0.0012284761	0.00066717743	0.0027207772
o	0.0028635152	0.00084861636	0.004202258	0.08266148	0.45680013	0.32394382	0.04715628	0.066390984	0.0047687194	0.0061723883	0.0014756414	0.0027162821
s	0.00053560565	0.0033860907	0.006459864	0.036106057	0.34710407	0.28114384	0.08259578	0.08540763	0.06987267	0.047455356	0.015836837	0.024096232
p	0.00032992967	0.00044515386	0.002560807	0.04958242	0.17132132	0.26442155	0.021363322	0.009232203	0.016734459	0.0009796529	0.021583661	0.44144547
i	0.008553859	0.00094081985	0.0022935837	0.13518034	0.20439184	0.17598586	0.16262051	0.2059344	0.0027480382	0.004219165	0.040981453	0.056150213
t	0.0025948926	0.0010473301	0.004698712	0.039295036	0.29200074	0.4785746	0.051528566	0.10564921	0.008872454	0.0053227744	0.005270856	0.0051448694
i	0.00026480618	0.0008806382	0.0018458203	0.011780045	0.1271186	0.33650988	0.055768274	0.037599385	0.04691553	0.006748383	0.05578663	0.318782
k	0.001922598	0.0013880453	0.009382124	0.030468844	0.17548245	0.4671947	0.050678402	0.13444304	0.022513587	0.049045917	0.03220266	0.025277654
u	0.005721124	0.004610918	0.006084798	0.029560983	0.13313377	0.13776381	0.10241654	0.076262444	0.009157967	0.061810944	0.045315105	0.3881616
à	0.0031030548	0.001980047	0.01281149	0.034278624	0.14902762	0.4219583	0.060842853	0.19110587	0.038401477	0.035400894	0.029100992	0.021988798
i	6.7011904e-05	0.00041715062	0.0011935807	0.0064952336	0.02250563	0.22834037	0.10840246	0.23891738	0.12573862	0.03658637	0.17132331	0.060012832
m	0.0003831097	0.0008207702	0.007945325	0.022042604	0.0740606	0.32570475	0.042939857	0.12721495	0.060871974	0.0941859	0.14525965	0.098570526
è	0.014430449	0.018796962	0.00993444	0.01210015	0.114800185	0.1693147	0.086265706	0.07624977	0.033265945	0.072496705	0.025528809	0.3668162
r	0.00017020766	0.00015108525	0.0018377651	0.007600816	0.014773908	0.1432344	0.03150691	0.09879851	0.029857352	0.007665034	0.55054355	0.1138605
i	0.005300594	0.002052565	0.0046691294	0.00686732	0.015630938	0.040249817	0.106078625	0.12084673	0.009693048	0.11173917	0.16164774	0.41522434
n	0.011274241	0.005782963	0.031184563	0.033767276	0.06469046	0.08649856	0.0038867875	0.015382574	0.010527406	0.045706075	0.5814834	0.109815635
a	0.0016391309	0.003919502	0.0034971458	0.002476121	0.010040291	0.030306417	0.014396598	0.013966962	0.031763732	0.011692235	0.14616793	0.730134
s	0.004636247	0.002105064	0.014951524	0.032656632	0.046615295	0.05390159	0.0017647056	0.0058620065	0.0019315348	0.009435313	0.7199549	0.106185146
t	0.0006563251	0.0021909762	0.0024858143	0.0024846483	0.008957039	0.037977684	0.0072952765	0.008437019	0.036677305	0.006529379	0.200869	0.6854396
a	0.00020893491	0.00012843951	0.0015708588	0.009425836	0.010849381	0.025869498	0.0029562055	0.0072655305	0.002104408	0.015834639	0.7295004	0.19428584
s	0.0005964212	0.0010668354	0.009166073	0.0115422895	0.017920097	0.0187627	0.0007900062	0.0016715437	0.00083495415	0.013850735	0.813801	0.10999733
ì	0.00053111487	0.002252867	0.0020246713	0.0018978517	0.0068535893	0.03213363	0.011326642	0.012383457	0.034041766	0.007911593	0.20306292	0.68557996
p	1.7821752e-05	3.2855834e-05	0.0005146266	0.0020569973	0.0018176895	0.009452248	0.0018710197	0.0037679789	0.00095472607	0.0004442383	0.8814953	0.09757454
u	0.0060115894	0.002165603	0.0040699807	0.0052206884	0.0035190047	0.004154626	0.013403649	0.015042905	0.0014334881	0.022717638	0.33984533	0.58241546
l	0.0045667537	0.001960599	0.011515425	0.03019642	0.03415427	0.02842134	0.0008493885	0.002205	0.00044966367	0.0011622527	0.7332918	0.15122709
i	0.0008265825	0.00656191	0.0041706143	0.0032791141	0.005857416	0.010659303	0.00794382	0.0051527326	0.005461869	0.009934615	0.42911237	0.5110397
t	0.003928627	0.0017497502	0.009452297	0.04788924	0.033106454	0.029406622	0.00076914334	0.0016698813	0.0005991952	0.0005338422	0.75968224	0.11121273
a	0.00028266123	0.002051698	0.0018551709	0.0021181789	0.004542533	0.010195436	0.0047910535	0.0036739956	0.0052864635	0.0020912944	0.31233117	0.65078026
</S>	0.00063004834	0.0004969209	0.0052612224	0.018069187	0.01935192	0.021165472	0.00080605166	0.0014954924	0.00031161707	0.0015577824	0.7931612	0.13769306
