 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.9808879	0.0021141733	0.003572613	8.0180514e-05	0.00026132597	2.503816e-05	0.00050773355	0.012551143
u	0.087749764	0.08386167	0.37234622	0.036729068	0.11553629	0.0092878565	0.09848275	0.19600639
à	0.09217154	0.8706969	0.031963624	0.0031161602	0.00010396784	4.018954e-05	7.494666e-05	0.0018326878
i	0.0043111923	0.4417291	0.1844489	0.042879373	0.027814467	0.028103257	0.099453576	0.17126007
m	0.0015875367	0.696081	0.16867976	0.089164555	0.0044910526	0.0033713893	0.005190312	0.03143454
è	0.0013841947	0.07896511	0.6337327	0.04340967	0.08175953	0.008617219	0.047448747	0.10468283
r	0.0014910606	0.13190022	0.78142315	0.06630918	0.0041282536	0.0011833761	0.0018955218	0.011669271
i	0.00045065093	0.116153374	0.7449124	0.008290119	0.035261527	0.0020126803	0.045012005	0.047907308
n	0.00056085014	0.016844757	0.38440308	0.552728	0.028541395	0.011411444	0.00074546615	0.004765042
g	0.00025891745	0.0044430015	0.51061296	0.1650148	0.13321266	0.01898558	0.02138088	0.1460912
h	0.00011798176	0.0012679307	0.92609024	0.0029541457	0.019333515	0.00038981246	0.044068873	0.0057774973
ì	0.00034347823	0.0053605638	0.9629889	0.004872143	0.007943795	0.00033507033	0.014889013	0.0032669802
z	0.000484534	0.0017845939	0.7776647	0.14184654	0.065788135	0.0024687431	0.0045258626	0.005436902
i	0.0052823033	0.0588625	0.68870056	0.009566329	0.05354091	0.0017695457	0.15375356	0.028524261
n	0.00054146635	0.002058871	0.08362832	0.5101688	0.35165778	0.037827525	0.0074839382	0.006633368
a	0.0001143937	0.001040008	0.040263012	0.18703169	0.47928762	0.08523456	0.030551989	0.17647676
v	0.0015377424	0.0059145116	0.029436065	0.10781568	0.5061643	0.21237245	0.05374776	0.08301145
o	0.0030721007	0.016214954	0.04365767	0.13562548	0.21028434	0.07766636	0.31367433	0.19980478
r	0.00440185	0.008642223	0.04919464	0.04661414	0.45815238	0.18134567	0.13707402	0.11457507
à	3.3874992e-05	0.0002486986	0.007463186	0.008892979	0.32589293	0.29094607	0.10257287	0.26394936
s	5.6868294e-06	5.3519427e-05	0.0071402364	0.0008508957	0.54096675	0.30501708	0.10834916	0.037616663
o	0.00022769682	0.00036464215	0.018359786	0.0018848802	0.2687525	0.022619026	0.5538825	0.13390899
m	0.0010679467	0.002167437	0.04128004	0.006558339	0.1217804	0.07655337	0.58998215	0.1606104
e	0.009791449	0.027359188	0.019197471	0.007176993	0.018114526	0.05731427	0.63903	0.22201613
o	0.002856377	0.0057280096	0.06199663	0.005554659	0.030470314	0.021172011	0.63998026	0.23224173
t	0.00026456852	0.0026174982	0.04789872	0.008606091	0.058828004	0.07766608	0.42094335	0.3831757
s	2.3822888e-05	0.00013219364	0.004659325	0.0017376753	0.10062438	0.323184	0.2038675	0.3657711
o	0.00032226898	0.00043676532	0.008282403	0.00034874046	0.015094711	0.009450354	0.82996374	0.136101
m	0.0002074561	0.0017311677	0.05012313	0.0028829486	0.053053994	0.016120315	0.44894043	0.42694062
ì	0.0031838822	0.0039790445	0.012906903	0.00064389315	0.0250544	0.042564705	0.76253426	0.14913295
</S>	0.0002472404	0.0007462361	0.154908	0.0010771389	0.063326746	0.0024008504	0.55864906	0.21864475
