 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	0.8138114	0.14517626	0.00039394878	0.00050822995	0.00035896647	0.00048504147	0.00045646675	0.009548775	0.029260812
c	0.12151881	0.81548154	0.008740724	0.00016366725	0.000119355944	0.00014785555	1.1809242e-05	0.00015782655	0.053658433
h	0.046091687	0.0325821	0.066999495	0.23836248	0.048276916	0.02251071	0.00771019	0.007965285	0.5295012
r	0.032788012	0.9657403	0.00015509767	0.0012813321	1.6820728e-05	1.5701439e-06	8.1522495e-07	7.993732e-07	1.5244569e-05
ò	0.069068134	0.92045933	0.0052519063	0.002727159	0.0004588568	0.00019050672	7.4997275e-05	0.000110088295	0.0016590481
n	0.00088193157	0.8989168	0.067188926	0.024208967	0.004935127	0.00079763005	0.00018455692	0.00040484153	0.0024812964
o	0.284566	0.33300036	0.010492556	0.057153963	0.015516622	0.008512265	0.010427754	0.004343814	0.2759867
k	0.0023285458	0.40844977	0.4662271	0.08397536	0.026332878	0.0113707	0.0007723176	8.728446e-05	0.0004559525
a	0.12581095	0.17495961	0.06328999	0.08444888	0.022820855	0.03673633	0.010554686	0.005212277	0.4761664
m	0.005940805	0.12597896	0.49867505	0.2639269	0.06928878	0.022772925	0.0028087222	0.0020898983	0.008517995
b	0.078107	0.02209984	0.037067313	0.1690461	0.037089378	0.032545995	0.01616979	0.012249735	0.5956248
è	0.012798916	0.05423629	0.17462331	0.60776037	0.07177343	0.012455225	0.020622233	0.016662752	0.029067395
n	0.021462623	0.023483038	0.09776791	0.49328104	0.16490754	0.01570013	0.092663676	0.072257034	0.018477049
n	0.0844694	0.008742474	0.020705605	0.1836343	0.026351111	0.027354997	0.2103792	0.12425401	0.31410897
i	0.006369816	0.026866835	0.133233	0.47168842	0.19010739	0.07370205	0.084161475	0.0068128356	0.007058114
è	0.028543742	0.006171828	0.025212187	0.04454933	0.1623467	0.4913455	0.15243836	0.029938057	0.059454255
n	2.2618131e-05	0.0009943151	0.00040645155	0.042578034	0.3522391	0.40058523	0.16176279	0.029012514	0.012398969
a	0.0017400756	0.0011038233	0.0008733735	0.1473754	0.3418486	0.123058334	0.069953226	0.06870162	0.24534556
f	0.006466449	0.0041509424	0.0046639023	0.005318547	0.04977065	0.5227275	0.377226	0.018714596	0.010961528
à	0.016353704	0.0033539096	0.0016423749	0.04675691	0.20519842	0.20456359	0.07080121	0.033644255	0.41768557
o	1.018466e-05	0.000574195	4.6481924e-05	0.0072242552	0.034631874	0.26477155	0.6524997	0.02933093	0.0109108705
p	0.00022544683	0.00093216007	0.00040747685	0.0031303193	0.011706942	0.36157614	0.5872888	0.019460773	0.0152719915
o	0.07513369	0.005716161	0.003186819	0.00529061	0.015986333	0.11520219	0.03218573	0.07492718	0.6723713
d	0.006040205	0.005053267	0.003989309	0.0014114111	0.0010419557	0.054531686	0.7570365	0.10356648	0.067329235
d	0.0480351	0.0033578658	0.0019063223	0.0071383235	0.0068865693	0.11537239	0.10682848	0.13162239	0.57885253
h	0.007071838	0.0009675782	0.00048017554	0.001311879	0.0006912734	0.008547479	0.79198605	0.1466543	0.042289313
à	0.22675534	0.006655366	0.0094770435	0.0025956724	0.002839902	0.02159887	0.2718107	0.3509166	0.107350424
g	0.0012605458	0.00081597635	0.0003302986	0.0010487821	0.00049156183	0.0034925982	0.78294754	0.17811291	0.031499762
l	0.03993112	0.004710578	0.002794494	0.0010194766	0.0014889817	0.01666049	0.07686875	0.51492715	0.34159896
i	0.000517463	0.00015121	0.0001581198	0.0006370752	0.00034130013	0.0017956623	0.4922408	0.43701416	0.06714413
c	0.0054358924	0.0017916374	0.0024075822	0.0007897294	0.00031760772	0.0014815409	0.1319381	0.7792151	0.07662282
è	0.04588298	0.003935488	0.0038857448	0.000920751	0.0006091692	0.0052575227	0.033081792	0.51401675	0.39240983
a	8.80589e-06	0.000181059	2.4470022e-05	0.0024684109	0.00042575272	0.0013213472	0.06837561	0.8635623	0.063632205
</S>	9.68156e-05	0.0010510453	0.00032036458	0.0041728085	0.00091501995	0.0034050553	0.038383782	0.76505256	0.18660247
