 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.8557923	0.0039139385	0.0018595416	0.00016723621	0.0007585359	0.0009622522	4.041239e-05	0.0027859043	0.13371985
n	0.014855664	0.017816411	0.10062003	0.035297696	0.0075956318	0.044266768	0.011286745	0.035886735	0.7323743
ì	0.00016518867	0.59927887	0.22069523	0.013739769	0.01684628	0.0060548573	0.001133259	0.008425029	0.13366151
c	0.00015194295	0.9732876	0.02362093	0.00088906474	0.0004885661	0.00058131013	0.000101785285	0.00024130484	0.0006375322
h	0.0076846643	0.4284987	0.24855004	0.019367373	0.0064812033	0.004916895	0.0015936629	0.019493489	0.26341397
e	0.0003979311	0.9240012	0.073914565	0.00044511844	0.00076217303	4.6413643e-05	1.7146358e-05	0.00014259004	0.0002728074
t	3.5895046e-05	0.03034402	0.8279504	0.13793401	0.0017919057	0.0007151935	0.0005877094	3.7581434e-05	0.0006032645
o	0.0002964584	0.108301744	0.56202954	0.070063174	0.058819864	0.017352695	0.00304577	0.023711674	0.15637912
r	0.0003526737	0.013918558	0.8988023	0.06170921	0.008800764	0.0037306773	0.0008720072	0.0014505503	0.010363225
ì	0.00030002565	0.04668002	0.3965286	0.08484731	0.101617664	0.024319654	0.00492737	0.04546656	0.2953128
s	0.00013791115	0.06784542	0.5443234	0.09721861	0.10829629	0.033836234	0.011024015	0.06923279	0.06808531
o	0.0007991072	0.3187619	0.37105912	0.025169136	0.055420253	0.016255965	0.0009958574	0.024884827	0.18665384
n	0.0002965634	0.0013835004	0.32073537	0.3805688	0.22042038	0.047905583	0.0236155	0.001949814	0.0031245262
t	0.00020195046	0.012461996	0.11090875	0.24571429	0.22775593	0.049471762	0.010553718	0.04667229	0.29625928
a	4.8072e-05	0.006784996	0.11687011	0.6506754	0.08997418	0.055162273	0.036782388	0.0063395165	0.037363015
e	0.0010922963	0.0034344434	0.050166965	0.28427443	0.37195444	0.15942442	0.03765263	0.02691465	0.06508568
m	4.9336504e-05	0.0014632192	0.021009771	0.34020075	0.10539485	0.28174987	0.15817115	0.034677826	0.05728317
a	0.0032084447	0.010357046	0.0925708	0.5026116	0.03948783	0.102392584	0.042898804	0.05988927	0.14658363
n	0.0005443984	0.0056530167	0.030363696	0.029870039	0.5230804	0.23598498	0.0432882	0.058578454	0.07263683
t	0.00014068522	0.007392298	0.009802389	0.028168742	0.20808403	0.043406032	0.036501206	0.33753285	0.32897174
e	0.0002869151	0.004224647	0.004505377	0.010540964	0.25777656	0.3020459	0.045161422	0.14707947	0.22837867
ì	0.00017638068	0.0028815086	0.016885813	0.017700348	0.09903104	0.46974313	0.17824458	0.14083211	0.074505046
t	2.942112e-06	0.0021656114	0.001064702	0.005349797	0.12618187	0.08380663	0.36564514	0.38857836	0.027204994
s	0.00048621808	0.0026763172	0.0015819982	0.006929906	0.06344577	0.07424505	0.074716404	0.561368	0.21455038
e	0.0002972762	0.0019608275	0.00031771348	0.00021380617	0.07166068	0.08881298	0.010640769	0.6603408	0.16575518
r	0.00022303233	0.0034438418	0.011288919	0.002860425	0.0233702	0.23862453	0.029780969	0.5480539	0.14235415
e	0.0011585329	0.002949957	0.010301587	0.006243642	0.007494178	0.049849365	0.07430948	0.65260303	0.19509019
k	0.00026668422	0.0032547773	0.0070712017	0.0009844303	0.011995733	0.08730657	0.0067356667	0.6818664	0.20051855
a	0.012263758	0.009728485	0.016253846	0.011828725	0.004768392	0.111887656	0.12175652	0.42294434	0.28856826
v	0.00023713331	0.0028405471	0.0061332243	0.0008276592	0.007146401	0.035579808	0.002125851	0.7569601	0.18814933
r	0.027894912	0.017761938	0.021683887	0.015402934	0.007632928	0.14480934	0.06844805	0.2803593	0.41600674
è	0.00011904278	0.0010007243	0.0006533659	8.666454e-05	0.0021968652	0.012725901	0.0004853144	0.7172941	0.26543793
c	5.6340864e-06	0.0005614134	0.0001170312	1.4911092e-05	0.003016145	0.0018942645	0.0009792363	0.95588535	0.037526064
h	0.0010717256	0.0022584896	0.0007874859	0.00029845786	0.0004547442	0.002558755	0.004518644	0.7084691	0.27958262
i	0.0025574444	0.0014756619	0.0004621891	0.000115834584	0.0007980788	0.0027076013	0.0008939115	0.85563207	0.13535714
</S>	0.00044343589	0.006847093	0.0033580065	0.00051785	0.008320281	0.007294102	0.0002746011	0.5056232	0.46732143
