 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.9945589	0.0002838294	0.00012455897	3.032663e-05	2.8524766e-05	2.9968542e-05	0.000152908	1.1757268e-05	1.45610375e-05	3.6661473e-05	0.0010779501	0.0036499673
ì	0.8473224	0.0538174	0.028790543	0.0059068413	0.0021882218	0.0054725874	0.00922088	0.0026100995	0.0037673085	0.0020540587	0.0050622257	0.03378741
o	0.986624	0.009848096	0.00036316572	0.00033393118	0.0003573104	0.00018637623	0.0002166291	8.858524e-05	4.522684e-05	4.4088963e-05	0.00063533627	0.0012571678
ì	0.1089051	0.8106875	0.040747482	0.0066553815	0.011255312	0.0020682416	0.0038776132	0.00079638796	0.0004310682	0.00047821048	0.0022526945	0.0118451
s	0.229952	0.20621395	0.08519234	0.0466385	0.01988896	0.019026002	0.012107106	0.0110328905	0.0122512225	0.035023	0.21764617	0.10502794
s	0.021198405	0.40767056	0.015858464	0.10749752	0.03220437	0.061679263	0.050739218	0.0075970646	0.0137514435	0.0105947815	0.02028281	0.25092608
e	0.07653134	0.7929582	0.022109399	0.084553145	0.0063261813	0.005115335	0.004979599	0.0012727237	0.0027535935	0.0017671231	0.0007904465	0.0008428861
r	0.0068542836	0.64145577	0.21959548	0.09988811	0.019364681	0.002705579	0.0047732815	0.0010008534	0.0005493468	0.00036965698	0.0008129771	0.0026299744
e	0.0076531433	0.08581718	0.031821474	0.23460302	0.17342843	0.09631879	0.046041794	0.012885676	0.024395045	0.017698724	0.04056352	0.22877316
k	0.010167586	0.16970393	0.48311195	0.2447817	0.06962101	0.0053777276	0.0072455145	0.0018023337	0.00080663874	0.00054053206	0.0019956506	0.0048454
a	0.015978906	0.13290869	0.21270442	0.16108446	0.043678463	0.06831408	0.044089098	0.0078120506	0.016268535	0.014971763	0.020889312	0.26130012
s	0.015693018	0.054540467	0.26129332	0.4159769	0.22372638	0.009180242	0.009944225	0.0029012822	0.0009940191	0.00049874757	0.0015124606	0.0037389023
ì	0.0050981394	0.008864582	0.0144966	0.30054244	0.31475356	0.085593425	0.025949365	0.008262384	0.021996178	0.017297547	0.046220563	0.1509252
m	0.008122069	0.0039010341	0.020954113	0.55187047	0.24422611	0.039483458	0.017388757	0.013368646	0.01304456	0.010500919	0.061734047	0.015405777
b	0.006966949	0.03393615	0.031960674	0.16662179	0.027402561	0.12641029	0.10454546	0.009466975	0.040773977	0.018669877	0.12272605	0.31051928
e	0.017621528	0.0065488243	0.046743967	0.63680744	0.020471763	0.137488	0.08424546	0.005811633	0.02121821	0.004890774	0.0059434697	0.012208881
r	0.008384372	0.032733113	0.040354062	0.13585413	0.56371945	0.119628645	0.048573665	0.02498357	0.0096899215	0.0043245056	0.0052638394	0.006490713
i	0.00068703986	0.00480203	0.0016885737	0.04591335	0.26582253	0.2340701	0.046685107	0.012184579	0.05165048	0.047910042	0.10063309	0.18795304
k	0.009534334	0.033603676	0.012406959	0.032027014	0.51069397	0.21083835	0.08075976	0.045934897	0.022595301	0.01062773	0.016135655	0.014842332
à	0.012825865	0.06098459	0.025033517	0.07618096	0.13190019	0.15481862	0.09080718	0.014259955	0.03933933	0.029612137	0.082742475	0.28149524
n	0.0007006331	0.0017947875	0.00043791885	0.017986558	0.34246185	0.3276783	0.078969456	0.072625674	0.06482297	0.033356536	0.041726362	0.017438857
n	0.0079430975	0.020579536	0.0027454954	0.03602557	0.030526226	0.1406041	0.10547605	0.016015854	0.027508304	0.0129646165	0.1846902	0.41492096
i	0.0036989388	0.00031001095	5.39721e-05	0.015127466	0.066320516	0.6279069	0.14712405	0.032283407	0.07465507	0.014231337	0.0060225907	0.0122657
s	0.008862177	0.020761501	0.008533729	0.008169419	0.060616825	0.35590845	0.22229964	0.12679027	0.110841945	0.044538945	0.017032728	0.015644306
s	0.000603464	0.0038400362	0.0005392013	0.0034194337	0.092073895	0.26033896	0.051315457	0.027954781	0.08082406	0.06478986	0.1492883	0.26501253
ì	0.0019136078	0.003894315	0.00029717063	0.008067592	0.0706481	0.40286988	0.18542717	0.07275487	0.0915364	0.036933754	0.02654706	0.09910999
c	0.00032406265	0.0005105841	3.8665727e-05	0.0023951544	0.025462085	0.17734721	0.13835432	0.11630774	0.30971846	0.17141624	0.043964926	0.014160519
h	0.0051498823	0.016144147	0.0015905919	0.024579914	0.034230266	0.14739892	0.10930394	0.0242628	0.055625252	0.03027793	0.23589125	0.3155451
r	0.005376874	0.00018849346	0.0001151049	0.0023941584	0.020455418	0.640455	0.15155911	0.056679673	0.08112301	0.020482024	0.009655197	0.01151591
a	0.010226028	0.0015094875	0.0003118047	0.007797616	0.009090067	0.32854906	0.20211047	0.06640659	0.12789041	0.038205083	0.09645098	0.11145241
c	0.010953316	0.02372455	0.008684219	0.009252099	0.01450138	0.15230817	0.23154108	0.12611982	0.23326986	0.13611144	0.030709462	0.022824634
e	0.021774791	0.14968029	0.01721953	0.009860507	0.023822742	0.08099673	0.105996996	0.038096014	0.056806978	0.031811535	0.115387976	0.34854588
e	0.013921243	0.03948065	0.009659421	0.006703467	0.011842863	0.071379445	0.21151875	0.11475376	0.25744408	0.20058773	0.039885756	0.022822827
t	0.0015881686	0.013425328	0.0026056287	0.004957637	0.011652653	0.024838755	0.03353153	0.051738102	0.19320336	0.49596018	0.11969345	0.04680527
