 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.99574226	0.0013495473	1.5405883e-05	0.00010037663	4.5294317e-05	8.4262894e-05	2.9418452e-05	6.267852e-06	3.218947e-05	3.2878143e-05	0.0025618689
ù	0.9078521	0.01953735	0.00232772	0.0070897983	0.0029743756	0.0077547836	0.029017443	0.0031424176	0.0068921945	0.0011367772	0.012275122
r	0.98886555	0.008031461	0.0018225602	0.0005657277	0.000119906545	4.35089e-05	2.178211e-05	1.6903994e-05	1.7056766e-05	3.330869e-05	0.0004621324
u	0.56030434	0.030783769	0.039796162	0.10153472	0.012617498	0.026108809	0.07713085	0.055206127	0.035114884	0.0125105595	0.04889224
k	0.3787352	0.2616589	0.22198324	0.12522471	0.0063896757	0.00089701003	0.00042645884	0.0002397205	0.00019186328	0.00010813069	0.0041450555
a	0.105436325	0.1059419	0.1209763	0.1614728	0.040719435	0.06839878	0.18014847	0.07580285	0.03171508	0.015217961	0.09417008
s	0.108592294	0.036550608	0.4276641	0.39922446	0.017316027	0.0017589142	0.00063606916	0.00034649693	0.00023272644	0.00014909192	0.0075292387
e	0.024248067	0.010461398	0.52326924	0.14194255	0.14350572	0.025328659	0.0016386765	0.016464343	0.0023083822	0.0010157449	0.109817214
t	0.014661777	0.028801903	0.32931665	0.56003374	0.03742618	0.0046780673	0.0034266214	0.0012544417	0.0017217266	0.0008476498	0.01783127
o	0.030026335	0.001854624	0.25498703	0.32111326	0.20337471	0.046170533	0.0019522008	0.024039919	0.0028543223	0.0015428767	0.11208419
r	0.01430548	0.016481068	0.14656901	0.69546044	0.08396948	0.009879443	0.0062858975	0.0025394077	0.0030694148	0.0013587545	0.020081688
ò	0.016844084	0.0008343521	0.07231284	0.31922266	0.31881237	0.08148364	0.0034015295	0.038664233	0.0043733646	0.0026501524	0.14140078
m	0.008667063	0.0015619046	0.051519312	0.6434789	0.15629813	0.050744582	0.024692142	0.014430186	0.017617134	0.007245961	0.023744728
ì	0.020397464	0.006215295	0.092470616	0.18622144	0.026138486	0.0803142	0.26112786	0.06839444	0.063478164	0.06055852	0.1346835
a	0.0059076576	0.0015747541	0.022276776	0.51860523	0.29785904	0.06324703	0.046017505	0.014930681	0.021951724	0.001948304	0.0056812847
f	0.0036789807	0.0039034127	0.013072857	0.13528846	0.35191527	0.13936868	0.13240491	0.04837389	0.07816801	0.008844921	0.08498063
o	0.002798133	0.0020968704	0.0048810453	0.03999246	0.1887636	0.121627055	0.035058465	0.085300654	0.015909374	0.03829666	0.4652756
r	0.011994395	0.009301384	0.005410548	0.022709867	0.30854052	0.21899256	0.1851161	0.08346848	0.09862271	0.019494029	0.03634939
à	0.0024267114	0.00031508986	0.0032920502	0.01762959	0.2231673	0.22573473	0.012365415	0.119807824	0.011998316	0.021536356	0.36172655
e	0.0004520695	2.3903165e-05	0.00039500883	0.005615512	0.07188123	0.30942735	0.15462568	0.13547976	0.2572174	0.04581838	0.019063637
n	0.0014492499	0.00018088185	0.0016145933	0.013103832	0.11133827	0.2978591	0.17722137	0.14948478	0.14926454	0.039507136	0.05897627
s	0.0015422577	0.0004290773	0.001744064	0.00440996	0.021425009	0.069507256	0.012185141	0.07539043	0.019412726	0.07097651	0.7229775
e	0.002330894	0.00058363564	0.0019802614	0.0044937343	0.018681016	0.04569834	0.09373275	0.060294893	0.14916499	0.42851922	0.19452037
s	0.006841269	0.0037660818	0.002932988	0.0072385594	0.010268267	0.022547238	0.03511745	0.025332512	0.32625064	0.46793452	0.09177038
c	0.0010980357	0.0001965173	0.00111717	0.004878765	0.018771263	0.088974066	0.018002238	0.08863861	0.029831044	0.07030834	0.678184
e	0.0065872897	0.002043925	0.0010289024	0.0015151183	0.0014544013	0.021003073	0.07871216	0.042523988	0.50068223	0.2804729	0.063976
r	0.012670689	0.0035181376	0.004836632	0.007971535	0.007646247	0.014345139	0.03172121	0.016974589	0.4731071	0.35887346	0.068335354
r	0.00079585746	0.0004077126	0.00025721616	0.0011530378	0.0004334552	0.01054462	0.05504286	0.010436571	0.15209363	0.44843495	0.3204001
è	0.0014795251	0.0005056791	0.000986669	0.0010152329	0.0008753574	0.0010565887	0.0032891317	0.001455189	0.072587125	0.8457907	0.07095875
o	0.00016936456	1.6499618e-05	0.00014688962	0.0012684795	0.0004367657	0.0025948277	0.004049696	0.0014555608	0.083447084	0.8394524	0.06696247
m	0.0023937712	0.00013580518	0.0021624353	0.019947305	0.0052194744	0.014204574	0.01377783	0.007382411	0.070116945	0.5799585	0.28470093
à	0.00876496	0.010319377	0.0031946725	0.002932564	0.0007371842	0.003610116	0.026803747	0.004771911	0.029202076	0.48884156	0.4208218
i	0.0001916028	2.6017316e-05	0.00014601917	0.0022506858	0.00053138053	0.0058639934	0.0069959485	0.0023054571	0.08099982	0.77434176	0.12634732
</S>	0.00212956	0.00032079298	0.002705954	0.026970979	0.008124806	0.022090591	0.015494217	0.008171282	0.05450772	0.6575723	0.20191173
