 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.12640043	0.104108796	0.10896024	0.0011855024	0.5491773	0.073381856	0.028229048	0.008556825
s	0.08072196	0.56369525	0.045552738	0.0007218616	0.07235868	0.01690269	0.03432698	0.18571983
o	0.6783761	0.25016177	0.0051411754	0.00050815596	0.0019557604	0.0012371012	0.008704575	0.05391541
t	0.37379056	0.61422694	0.0047698463	3.6172023e-05	0.0064112744	0.00031603462	8.465953e-06	0.00044065807
r	0.012929759	0.8856518	0.031066312	0.00035491132	0.023347618	0.0030144253	0.0029382228	0.040696867
a	0.032107104	0.9437633	0.014930482	0.00010016287	0.0075336923	0.00065889716	3.249168e-05	0.0008738181
ù	0.029216055	0.8387593	0.06745166	0.0043289256	0.04836999	0.0034107973	0.00050991715	0.007953438
d	4.806096e-05	0.422371	0.21107063	0.0006458086	0.35581222	0.007253716	0.0017899328	0.0010086488
i	0.0022021437	0.116054565	0.14997436	0.016797412	0.028144313	0.004390107	0.024273194	0.6581639
ì	0.006467592	0.2598404	0.20036961	0.1234253	0.31149137	0.08826066	0.0022327532	0.007912369
r	3.6029433e-05	0.04173949	0.2057335	0.009817433	0.69873667	0.029000288	0.008044257	0.0068923347
t	0.0007647534	0.0068615004	0.08721997	0.04624749	0.04652202	0.014841845	0.031315755	0.76622665
e	0.002999043	0.0047090985	0.11126494	0.530335	0.099939816	0.18159951	0.027319757	0.041832883
g	0.020003993	0.0041653845	0.01962842	0.5266785	0.08547869	0.26584926	0.04911888	0.029076854
r	0.008855411	0.0025423858	0.032113906	0.027655024	0.026835423	0.0117299585	0.03353804	0.85672987
a	0.015411797	0.0043481914	0.013456941	0.44286653	0.09848177	0.25737947	0.1242179	0.04383735
m	0.017699417	0.006648685	0.011102165	0.25930542	0.027553566	0.19980697	0.30691928	0.17096452
m	0.0045898654	0.000754598	0.007014312	0.019386206	0.010239426	0.008869221	0.05202783	0.8971185
è	0.107212506	0.0053300853	0.017897079	0.4078783	0.08085828	0.10379538	0.15541211	0.12161625
n	0.4446167	0.00924693	0.023541583	0.21023026	0.03595028	0.033333566	0.03520612	0.20787457
o	0.27410087	0.0093158875	0.05052217	0.3915104	0.06278406	0.047032148	0.0429008	0.12183376
t	0.0854727	0.00905667	0.016158845	0.35873684	0.027634416	0.18290709	0.2466658	0.07336766
è	0.0008541255	0.0061301403	0.004862599	0.0075309817	0.0063781263	0.030599039	0.16162334	0.78202164
s	0.00013486083	0.0007751448	0.0020890383	0.019784704	0.0031024013	0.016855814	0.85172397	0.10553407
s	0.020030882	0.0018831607	0.013216607	0.05905978	0.009860425	0.01125719	0.32049567	0.56419635
e	0.023178859	0.009343401	0.016286138	0.15316792	0.013765091	0.042585835	0.45469707	0.28697574
r	0.13938507	0.009880663	0.010862647	0.06599147	0.009656224	0.022431042	0.45562607	0.28616685
u	0.0020591235	0.005785561	0.005538714	0.0038541395	0.0032480126	0.006009764	0.16860195	0.80490273
c	0.05926322	0.006565864	0.009202658	0.037113532	0.008127245	0.014880517	0.53597766	0.32886934
h	0.0045989784	0.0013657332	0.0032964386	0.0027672786	0.001586404	0.0018331319	0.09377904	0.890773
r	0.039351683	0.005002003	0.0062943716	0.029577455	0.0074706534	0.006793725	0.60573846	0.29977164
ò	0.56395644	0.00796427	0.011439755	0.019967712	0.008581423	0.0044724788	0.10894887	0.27466908
n	0.031598173	0.009702974	0.012735953	0.060920842	0.010782424	0.010541814	0.41518244	0.4485354
u	0.47226244	0.022722771	0.028920036	0.043885253	0.016576903	0.006488118	0.08967066	0.3194738
a	0.39588913	0.025571337	0.016963646	0.10350329	0.014533194	0.023469381	0.14094433	0.2791257
m	0.0065607177	0.030065056	0.050120205	0.0669955	0.039064527	0.049133264	0.47236878	0.28569198
p	0.0100295255	0.0015416519	0.003711933	0.005725479	0.0021452964	0.00340027	0.10924153	0.8642043
ì	0.06390292	0.005336161	0.0191785	0.057392776	0.016810868	0.011439389	0.55975366	0.26618576
</S>	0.725443	0.01770765	0.014371252	0.053571343	0.005910777	0.0062023923	0.045383926	0.13140956
