 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.96435267	0.010004341	0.0004453301	0.0017757842	0.0008072658	0.0003215315	0.00045238488	0.00020356319	0.0001548063	0.007472631	0.014009741
n	0.6260814	0.04968786	0.014092108	0.033335015	0.00588946	0.0026322019	0.0033286116	0.0020329782	0.002070625	0.11797203	0.1428778
a	0.28513744	0.30261865	0.1554676	0.002804559	0.004192988	0.0029542798	0.0020911535	0.004119145	0.00034274804	0.051223297	0.18904811
s	0.38989428	0.518022	0.059205003	0.018462189	0.013057916	0.0010229556	9.499116e-06	1.4774863e-05	2.5099891e-06	5.5680415e-05	0.00025322606
t	0.049451	0.054501228	0.3116007	0.00851351	0.0060786423	0.0044675106	0.018629003	0.013658008	0.005472542	0.011377473	0.51625043
a	0.2038265	0.60116625	0.16855045	0.006594074	0.007591597	0.0018243112	0.0006768204	0.0019202711	0.0002937223	0.004944419	0.0026116134
s	0.012051289	0.24479021	0.41696253	0.20700207	0.107943155	0.0020545458	0.0006945651	0.0012817017	0.00044273186	0.0032341026	0.0035431536
ù	0.01848704	0.0064236335	0.4014496	0.0109236045	0.0062523945	0.006209429	0.024379168	0.026079161	0.0074378997	0.0285014	0.46385664
n	0.00887938	0.025539495	0.86961776	0.037630647	0.014924044	0.0007827201	0.0065208427	0.004238671	0.0036039548	0.01230905	0.015953464
a	0.0028045524	0.016956495	0.6875796	0.022755722	0.0261224	0.0026218202	0.02107175	0.01975374	0.007971944	0.020132227	0.1722298
n	0.0041301926	0.020361356	0.18581548	0.3870511	0.38263693	0.004135999	0.0051281853	0.004394383	0.0020650255	0.0022453477	0.0020360565
k	0.0064704367	0.0016648116	0.14927308	0.01736638	0.018630942	0.008718523	0.085694246	0.06614913	0.01907861	0.029254274	0.5976995
ò	0.059537128	0.055476084	0.6316931	0.012146124	0.054361533	0.0013935184	0.02038404	0.0280628	0.026442785	0.013517198	0.09698573
r	0.033051874	0.013832572	0.52346224	0.023285236	0.10032109	0.026528185	0.06465485	0.076183885	0.09327086	0.017599085	0.027810195
a	0.04835186	0.01259694	0.08052418	0.122501425	0.46981096	0.009502568	0.036383912	0.07634251	0.032071598	0.009264656	0.102649376
a	0.0073261047	0.010717307	0.0048665553	0.09191736	0.77261627	0.016517045	0.040427323	0.02955365	0.017993053	0.0036128352	0.0044525256
t	0.0023474242	0.017123522	0.006222419	0.08264734	0.30325505	0.11200498	0.118573956	0.08053449	0.029882468	0.21244355	0.034964778
s	0.0015586177	0.00031502437	0.004534761	0.0038933998	0.014306629	0.0052679307	0.19500214	0.05666079	0.025026653	0.041862305	0.65157175
ù	0.0040556565	0.002764763	0.004944391	0.01790768	0.30828106	0.027404588	0.23339172	0.1349755	0.06314002	0.1362848	0.066849865
n	0.00016395541	0.00010363541	0.0025175915	0.006012683	0.08638102	0.012130106	0.57943743	0.124038905	0.13091096	0.040473748	0.017829947
n	0.0018363312	0.0014679964	0.0041309455	0.016581448	0.08676838	0.0023000727	0.14577717	0.030475475	0.04728812	0.04936229	0.61401176
i	0.004609168	0.0011848956	0.003301462	0.00090733333	0.15081134	0.027089147	0.29752472	0.30694282	0.163216	0.007758269	0.036654897
t	0.0035554809	0.007435091	0.001894622	0.006290192	0.3449546	0.044724196	0.17238447	0.24338408	0.14341487	0.019047841	0.012914614
i	0.0009553722	0.00054968096	0.0024374586	0.0010612154	0.008656017	0.0053380127	0.29169837	0.08090204	0.04185279	0.10401123	0.46253783
k	0.0027304548	0.0038925083	0.004259981	0.0010084095	0.04447481	0.015819479	0.25743926	0.31205294	0.2734361	0.048688594	0.03619751
a	0.0054634158	0.01333945	0.002280999	0.0134711135	0.049220286	0.009890506	0.04548032	0.028887471	0.017423758	0.30412987	0.5104128
è	0.004468368	0.0072482447	0.0026754693	0.0009661726	0.024760203	0.015563685	0.13077778	0.397692	0.38208205	0.015490137	0.018275931
c	5.3750973e-05	2.4023406e-05	0.0017269499	0.0004123571	0.0052956264	0.0053325663	0.37292305	0.1556414	0.2956693	0.12342403	0.039496914
h	0.000808206	0.0009120069	0.001104141	0.0028731704	0.0085703265	0.0020729671	0.08053239	0.015200666	0.033247344	0.15988873	0.69479
i	0.0062276428	0.0015238734	0.0014679971	6.3529675e-05	0.001929449	0.0036449125	0.08530012	0.14973278	0.7054926	0.0046941694	0.039922897
o	0.0022535224	0.0016429895	0.0039232215	7.79898e-05	0.0011693517	0.0018380369	0.043875713	0.2764823	0.62099963	0.011921792	0.035815466
l	0.00028235678	0.00073424005	0.006096101	0.0017998759	0.00336798	0.001991035	0.11727049	0.21600118	0.4690144	0.0990005	0.08444172
ù	0.00032419403	0.0003841596	0.00065081933	0.001077877	0.007150358	0.011100714	0.16192877	0.05625968	0.040997293	0.3464877	0.37363845
s	4.0778206e-05	2.4872365e-05	0.0017792406	4.3706765e-05	0.00011791692	0.00011138498	0.10697891	0.12890331	0.49035043	0.08387786	0.18777156
t	0.0059604067	0.007898636	0.0014691883	0.0013561102	0.0018892621	0.0007573862	0.01669579	0.024066348	0.15368062	0.0941657	0.6920606
r	0.0031336457	0.00095969555	0.0024524734	5.9365677e-05	0.00022219846	0.000598186	0.013601841	0.080888115	0.73390007	0.016507586	0.1476768
o	0.011260257	0.004729318	0.009165401	0.00020927412	0.00042371568	0.0005106719	0.013586504	0.023050407	0.51651543	0.017974785	0.40257424
a	0.032868966	0.034753248	0.013939421	0.003666345	0.022964342	0.006276868	0.014332503	0.18923427	0.37572333	0.10838089	0.19785978
n	0.0003676315	0.0010318379	0.0061148633	0.004102906	0.004177581	0.0013820993	0.018911673	0.060629766	0.09147691	0.64785796	0.16394675
a	0.00051886356	0.00021286443	0.0014063263	0.0002880528	0.0008755018	0.0018978481	0.19715632	0.07059823	0.081156686	0.07048924	0.5754001
m	0.0013119008	0.002098764	0.006911877	0.0015686909	0.004447204	0.0004517924	0.020052299	0.08511477	0.23296583	0.32063246	0.32444444
m	0.003835016	0.0102434885	0.0018333414	0.0059855757	0.0026999798	0.0017558952	0.016271831	0.021333467	0.035422653	0.426333	0.47428578
è	0.022067176	0.024192475	0.0049024536	0.0019620748	0.0021656472	0.0004936851	0.010864501	0.018398365	0.36428574	0.07031532	0.48035255
n	0.042515684	0.04722201	0.013071265	0.0032387793	0.0062833354	0.0013271505	0.015083349	0.014259996	0.314491	0.04064337	0.5018641
o	0.22025047	0.19468835	0.01936762	0.006214337	0.005255061	0.001802411	0.0034016701	0.010581151	0.12028778	0.039803877	0.3783473
</S>	0.047473617	0.041069325	0.028881634	0.00408317	0.019711254	0.006648556	0.012494894	0.08575483	0.12757559	0.18118252	0.44512466
